Aasta;Maakond;Kuu;Arv
2017;Harju maakond;Oktoober;192
2017;..Tallinn;Oktoober;179
2017;Hiiu maakond;Oktoober;0
2017;Ida-Viru maakond;Oktoober;49
2017;Jõgeva maakond;Oktoober;4
2017;Järva maakond;Oktoober;4
2017;Lääne maakond;Oktoober;5
2017;Lääne-Viru maakond;Oktoober;12
2017;Põlva maakond;Oktoober;3
2017;Pärnu maakond;Oktoober;15
2017;Rapla maakond;Oktoober;10
2017;Saare maakond;Oktoober;7
2017;Tartu maakond;Oktoober;55
2017;Valga maakond;Oktoober;5
2017;Viljandi maakond;Oktoober;10
2017;Võru maakond;Oktoober;2
2018;Harju maakond;Oktoober;191
2018;..Tallinn;Oktoober;191
2018;Hiiu maakond;Oktoober;2
2018;Ida-Viru maakond;Oktoober;43
2018;Jõgeva maakond;Oktoober;5
2018;Järva maakond;Oktoober;6
2018;Lääne maakond;Oktoober;3
2018;Lääne-Viru maakond;Oktoober;15
2018;Põlva maakond;Oktoober;5
2018;Pärnu maakond;Oktoober;19
2018;Rapla maakond;Oktoober;8
2018;Saare maakond;Oktoober;11
2018;Tartu maakond;Oktoober;55
2018;Valga maakond;Oktoober;3
2018;Viljandi maakond;Oktoober;14
2018;Võru maakond;Oktoober;13
2019;Harju maakond;Oktoober;211
2019;..Tallinn;Oktoober;211
2019;Hiiu maakond;Oktoober;2
2019;Ida-Viru maakond;Oktoober;57
2019;Jõgeva maakond;Oktoober;2
2019;Järva maakond;Oktoober;7
2019;Lääne maakond;Oktoober;7
2019;Lääne-Viru maakond;Oktoober;21
2019;Põlva maakond;Oktoober;4
2019;Pärnu maakond;Oktoober;12
2019;Rapla maakond;Oktoober;3
2019;Saare maakond;Oktoober;3
2019;Tartu maakond;Oktoober;43
2019;Valga maakond;Oktoober;4
2019;Viljandi maakond;Oktoober;12
2019;Võru maakond;Oktoober;7
2020;Harju maakond;Oktoober;..
2020;..Tallinn;Oktoober;..
2020;Hiiu maakond;Oktoober;..
2020;Ida-Viru maakond;Oktoober;..
2020;Jõgeva maakond;Oktoober;..
2020;Järva maakond;Oktoober;..
2020;Lääne maakond;Oktoober;..
2020;Lääne-Viru maakond;Oktoober;..
2020;Põlva maakond;Oktoober;..
2020;Pärnu maakond;Oktoober;..
2020;Rapla maakond;Oktoober;..
2020;Saare maakond;Oktoober;..
2020;Tartu maakond;Oktoober;..
2020;Valga maakond;Oktoober;..
2020;Viljandi maakond;Oktoober;..
2020;Võru maakond;Oktoober;..
2006;Harju maakond;November;260
2006;..Tallinn;November;230
2006;Hiiu maakond;November;1
2006;Ida-Viru maakond;November;85
2006;Jõgeva maakond;November;2
2006;Järva maakond;November;7
2006;Lääne maakond;November;5
2006;Lääne-Viru maakond;November;10
2006;Põlva maakond;November;1
2006;Pärnu maakond;November;21
2006;Rapla maakond;November;4
2006;Saare maakond;November;3
2006;Tartu maakond;November;37
2006;Valga maakond;November;7
2006;Viljandi maakond;November;5
2006;Võru maakond;November;10
2007;Harju maakond;November;211
2007;..Tallinn;November;189
2007;Hiiu maakond;November;2
2007;Ida-Viru maakond;November;83
2007;Jõgeva maakond;November;0
2007;Järva maakond;November;9
2007;Lääne maakond;November;7
2007;Lääne-Viru maakond;November;10
2007;Põlva maakond;November;0
2007;Pärnu maakond;November;11
2007;Rapla maakond;November;7
2007;Saare maakond;November;5
2007;Tartu maakond;November;42
2007;Valga maakond;November;8
2007;Viljandi maakond;November;7
2007;Võru maakond;November;5
2008;Harju maakond;November;162
2008;..Tallinn;November;154
2008;Hiiu maakond;November;0
2008;Ida-Viru maakond;November;63
2008;Jõgeva maakond;November;3
2008;Järva maakond;November;4
2008;Lääne maakond;November;7
2008;Lääne-Viru maakond;November;6
2008;Põlva maakond;November;2
2008;Pärnu maakond;November;12
2008;Rapla maakond;November;1
2008;Saare maakond;November;10
2008;Tartu maakond;November;40
2008;Valga maakond;November;7
2008;Viljandi maakond;November;6
2008;Võru maakond;November;4
2009;Harju maakond;November;135
2009;..Tallinn;November;128
2009;Hiiu maakond;November;0
2009;Ida-Viru maakond;November;54
2009;Jõgeva maakond;November;4
2009;Järva maakond;November;5
2009;Lääne maakond;November;8
2009;Lääne-Viru maakond;November;10
2009;Põlva maakond;November;2
2009;Pärnu maakond;November;10
2009;Rapla maakond;November;3
2009;Saare maakond;November;4
2009;Tartu maakond;November;27
2009;Valga maakond;November;3
2009;Viljandi maakond;November;6
2009;Võru maakond;November;0
2010;Harju maakond;November;156
2010;..Tallinn;November;151
2010;Hiiu maakond;November;0
2010;Ida-Viru maakond;November;56
2010;Jõgeva maakond;November;2
2010;Järva maakond;November;6
2010;Lääne maakond;November;3
2010;Lääne-Viru maakond;November;9
2010;Põlva maakond;November;0
2010;Pärnu maakond;November;8
2010;Rapla maakond;November;4
2010;Saare maakond;November;4
2010;Tartu maakond;November;24
2010;Valga maakond;November;5
2010;Viljandi maakond;November;4
2010;Võru maakond;November;4
2011;Harju maakond;November;241
2011;..Tallinn;November;224
2011;Hiiu maakond;November;1
2011;Ida-Viru maakond;November;70
2011;Jõgeva maakond;November;3
2011;Järva maakond;November;8
2011;Lääne maakond;November;7
2011;Lääne-Viru maakond;November;18
2011;Põlva maakond;November;3
2011;Pärnu maakond;November;22
2011;Rapla maakond;November;10
2011;Saare maakond;November;9
2011;Tartu maakond;November;48
2011;Valga maakond;November;11
2011;Viljandi maakond;November;11
2011;Võru maakond;November;4
2012;Harju maakond;November;174
2012;..Tallinn;November;170
2012;Hiiu maakond;November;0
2012;Ida-Viru maakond;November;48
2012;Jõgeva maakond;November;4
2012;Järva maakond;November;4
2012;Lääne maakond;November;6
2012;Lääne-Viru maakond;November;13
2012;Põlva maakond;November;0
2012;Pärnu maakond;November;17
2012;Rapla maakond;November;3
2012;Saare maakond;November;7
2012;Tartu maakond;November;34
2012;Valga maakond;November;2
2012;Viljandi maakond;November;9
2012;Võru maakond;November;3
2013;Harju maakond;November;163
2013;..Tallinn;November;154
2013;Hiiu maakond;November;0
2013;Ida-Viru maakond;November;54
2013;Jõgeva maakond;November;3
2013;Järva maakond;November;7
2013;Lääne maakond;November;5
2013;Lääne-Viru maakond;November;6
2013;Põlva maakond;November;4
2013;Pärnu maakond;November;9
2013;Rapla maakond;November;7
2013;Saare maakond;November;1
2013;Tartu maakond;November;42
2013;Valga maakond;November;3
2013;Viljandi maakond;November;8
2013;Võru maakond;November;3
2014;Harju maakond;November;140
2014;..Tallinn;November;133
2014;Hiiu maakond;November;0
2014;Ida-Viru maakond;November;65
2014;Jõgeva maakond;November;1
2014;Järva maakond;November;10
2014;Lääne maakond;November;5
2014;Lääne-Viru maakond;November;9
2014;Põlva maakond;November;3
2014;Pärnu maakond;November;17
2014;Rapla maakond;November;5
2014;Saare maakond;November;2
2014;Tartu maakond;November;53
2014;Valga maakond;November;5
2014;Viljandi maakond;November;6
2014;Võru maakond;November;2
2015;Harju maakond;November;178
2015;..Tallinn;November;171
2015;Hiiu maakond;November;2
2015;Ida-Viru maakond;November;51
2015;Jõgeva maakond;November;1
2015;Järva maakond;November;7
2015;Lääne maakond;November;3
2015;Lääne-Viru maakond;November;7
2015;Põlva maakond;November;3
2015;Pärnu maakond;November;15
2015;Rapla maakond;November;3
2015;Saare maakond;November;5
2015;Tartu maakond;November;33
2015;Valga maakond;November;3
2015;Viljandi maakond;November;7
2015;Võru maakond;November;3
2016;Harju maakond;November;171
2016;..Tallinn;November;161
2016;Hiiu maakond;November;1
2016;Ida-Viru maakond;November;38
2016;Jõgeva maakond;November;2
2016;Järva maakond;November;4
2016;Lääne maakond;November;3
2016;Lääne-Viru maakond;November;13
2016;Põlva maakond;November;7
2016;Pärnu maakond;November;14
2016;Rapla maakond;November;4
2016;Saare maakond;November;5
2016;Tartu maakond;November;40
2016;Valga maakond;November;3
2016;Viljandi maakond;November;9
2016;Võru maakond;November;3
2017;Harju maakond;November;151
2017;..Tallinn;November;141
2017;Hiiu maakond;November;0
2017;Ida-Viru maakond;November;55
2017;Jõgeva maakond;November;2
2017;Järva maakond;November;4
2017;Lääne maakond;November;7
2017;Lääne-Viru maakond;November;11
2017;Põlva maakond;November;1
2017;Pärnu maakond;November;13
2017;Rapla maakond;November;8
2017;Saare maakond;November;6
2017;Tartu maakond;November;29
2017;Valga maakond;November;4
2017;Viljandi maakond;November;11
2017;Võru maakond;November;3
2018;Harju maakond;November;196
2018;..Tallinn;November;196
2018;Hiiu maakond;November;1
2018;Ida-Viru maakond;November;38
2018;Jõgeva maakond;November;1
2018;Järva maakond;November;6
2018;Lääne maakond;November;4
2018;Lääne-Viru maakond;November;13
2018;Põlva maakond;November;3
2018;Pärnu maakond;November;18
2018;Rapla maakond;November;6
2018;Saare maakond;November;4
2018;Tartu maakond;November;49
2018;Valga maakond;November;4
2018;Viljandi maakond;November;6
2018;Võru maakond;November;5
2019;Harju maakond;November;189
2019;..Tallinn;November;189
2019;Hiiu maakond;November;1
2019;Ida-Viru maakond;November;41
2019;Jõgeva maakond;November;0
2019;Järva maakond;November;5
2019;Lääne maakond;November;3
2019;Lääne-Viru maakond;November;6
2019;Põlva maakond;November;2
2019;Pärnu maakond;November;17
2019;Rapla maakond;November;7
2019;Saare maakond;November;5
2019;Tartu maakond;November;29
2019;Valga maakond;November;3
2019;Viljandi maakond;November;9
2019;Võru maakond;November;7
2020;Harju maakond;November;..
2020;..Tallinn;November;..
2020;Hiiu maakond;November;..
2020;Ida-Viru maakond;November;..
2020;Jõgeva maakond;November;..
2020;Järva maakond;November;..
2020;Lääne maakond;November;..
2020;Lääne-Viru maakond;November;..
2020;Põlva maakond;November;..
2020;Pärnu maakond;November;..
2020;Rapla maakond;November;..
2020;Saare maakond;November;..
2020;Tartu maakond;November;..
2020;Valga maakond;November;..
2020;Viljandi maakond;November;..
2020;Võru maakond;November;..
2006;Harju maakond;Detsember;254
2006;..Tallinn;Detsember;245
2006;Hiiu maakond;Detsember;1
2006;Ida-Viru maakond;Detsember;85
2006;Jõgeva maakond;Detsember;7
2006;Järva maakond;Detsember;18
2006;Lääne maakond;Detsember;11
2006;Lääne-Viru maakond;Detsember;17
2006;Põlva maakond;Detsember;12
2006;Pärnu maakond;Detsember;24
2006;Rapla maakond;Detsember;10
2006;Saare maakond;Detsember;7
2006;Tartu maakond;Detsember;67
2006;Valga maakond;Detsember;11
2006;Viljandi maakond;Detsember;20
2006;Võru maakond;Detsember;19
2007;Harju maakond;Detsember;229
2007;..Tallinn;Detsember;215
2007;Hiiu maakond;Detsember;0
2007;Ida-Viru maakond;Detsember;92
2007;Jõgeva maakond;Detsember;8
2007;Järva maakond;Detsember;20
2007;Lääne maakond;Detsember;8
2007;Lääne-Viru maakond;Detsember;17
2007;Põlva maakond;Detsember;13
2007;Pärnu maakond;Detsember;25
2007;Rapla maakond;Detsember;12
2007;Saare maakond;Detsember;3
2007;Tartu maakond;Detsember;73
2007;Valga maakond;Detsember;8
2007;Viljandi maakond;Detsember;15
2007;Võru maakond;Detsember;7
2008;Harju maakond;Detsember;167
2008;..Tallinn;Detsember;162
2008;Hiiu maakond;Detsember;2
2008;Ida-Viru maakond;Detsember;67
2008;Jõgeva maakond;Detsember;13
2008;Järva maakond;Detsember;17
2008;Lääne maakond;Detsember;6
2008;Lääne-Viru maakond;Detsember;17
2008;Põlva maakond;Detsember;4
2008;Pärnu maakond;Detsember;25
2008;Rapla maakond;Detsember;7
2008;Saare maakond;Detsember;9
2008;Tartu maakond;Detsember;43
2008;Valga maakond;Detsember;6
2008;Viljandi maakond;Detsember;12
2008;Võru maakond;Detsember;5
2009;Harju maakond;Detsember;195
2009;..Tallinn;Detsember;176
2009;Hiiu maakond;Detsember;0
2009;Ida-Viru maakond;Detsember;56
2009;Jõgeva maakond;Detsember;0
2009;Järva maakond;Detsember;9
2009;Lääne maakond;Detsember;10
2009;Lääne-Viru maakond;Detsember;20
2009;Põlva maakond;Detsember;5
2009;Pärnu maakond;Detsember;23
2009;Rapla maakond;Detsember;13
2009;Saare maakond;Detsember;9
2009;Tartu maakond;Detsember;74
2009;Valga maakond;Detsember;11
2009;Viljandi maakond;Detsember;22
2009;Võru maakond;Detsember;12
2010;Harju maakond;Detsember;176
2010;..Tallinn;Detsember;170
2010;Hiiu maakond;Detsember;2
2010;Ida-Viru maakond;Detsember;56
2010;Jõgeva maakond;Detsember;10
2010;Järva maakond;Detsember;8
2010;Lääne maakond;Detsember;9
2010;Lääne-Viru maakond;Detsember;19
2010;Põlva maakond;Detsember;4
2010;Pärnu maakond;Detsember;17
2010;Rapla maakond;Detsember;10
2010;Saare maakond;Detsember;4
2010;Tartu maakond;Detsember;46
2010;Valga maakond;Detsember;12
2010;Viljandi maakond;Detsember;18
2010;Võru maakond;Detsember;10
2011;Harju maakond;Detsember;194
2011;..Tallinn;Detsember;187
2011;Hiiu maakond;Detsember;0
2011;Ida-Viru maakond;Detsember;68
2011;Jõgeva maakond;Detsember;9
2011;Järva maakond;Detsember;5
2011;Lääne maakond;Detsember;7
2011;Lääne-Viru maakond;Detsember;15
2011;Põlva maakond;Detsember;6
2011;Pärnu maakond;Detsember;28
2011;Rapla maakond;Detsember;10
2011;Saare maakond;Detsember;7
2011;Tartu maakond;Detsember;55
2011;Valga maakond;Detsember;6
2011;Viljandi maakond;Detsember;6
2011;Võru maakond;Detsember;3
2012;Harju maakond;Detsember;261
2012;..Tallinn;Detsember;232
2012;Hiiu maakond;Detsember;5
2012;Ida-Viru maakond;Detsember;72
2012;Jõgeva maakond;Detsember;9
2012;Järva maakond;Detsember;13
2012;Lääne maakond;Detsember;13
2012;Lääne-Viru maakond;Detsember;26
2012;Põlva maakond;Detsember;9
2012;Pärnu maakond;Detsember;35
2012;Rapla maakond;Detsember;16
2012;Saare maakond;Detsember;20
2012;Tartu maakond;Detsember;64
2012;Valga maakond;Detsember;7
2012;Viljandi maakond;Detsember;24
2012;Võru maakond;Detsember;10
2013;Harju maakond;Detsember;195
2013;..Tallinn;Detsember;182
2013;Hiiu maakond;Detsember;3
2013;Ida-Viru maakond;Detsember;65
2013;Jõgeva maakond;Detsember;8
2013;Järva maakond;Detsember;8
2013;Lääne maakond;Detsember;6
2013;Lääne-Viru maakond;Detsember;19
2013;Põlva maakond;Detsember;1
2013;Pärnu maakond;Detsember;23
2013;Rapla maakond;Detsember;6
2013;Saare maakond;Detsember;14
2013;Tartu maakond;Detsember;48
2013;Valga maakond;Detsember;11
2013;Viljandi maakond;Detsember;13
2013;Võru maakond;Detsember;3
2014;Harju maakond;Detsember;194
2014;..Tallinn;Detsember;188
2014;Hiiu maakond;Detsember;2
2014;Ida-Viru maakond;Detsember;44
2014;Jõgeva maakond;Detsember;5
2014;Järva maakond;Detsember;7
2014;Lääne maakond;Detsember;6
2014;Lääne-Viru maakond;Detsember;17
2014;Põlva maakond;Detsember;6
2014;Pärnu maakond;Detsember;17
2014;Rapla maakond;Detsember;7
2014;Saare maakond;Detsember;8
2014;Tartu maakond;Detsember;49
2014;Valga maakond;Detsember;5
2014;Viljandi maakond;Detsember;10
2014;Võru maakond;Detsember;6
2015;Harju maakond;Detsember;202
2015;..Tallinn;Detsember;187
2015;Hiiu maakond;Detsember;0
2015;Ida-Viru maakond;Detsember;67
2015;Jõgeva maakond;Detsember;3
2015;Järva maakond;Detsember;6
2015;Lääne maakond;Detsember;3
2015;Lääne-Viru maakond;Detsember;15
2015;Põlva maakond;Detsember;7
2015;Pärnu maakond;Detsember;17
2015;Rapla maakond;Detsember;8
2015;Saare maakond;Detsember;6
2015;Tartu maakond;Detsember;54
2015;Valga maakond;Detsember;9
2015;Viljandi maakond;Detsember;13
2015;Võru maakond;Detsember;9
2016;Harju maakond;Detsember;194
2016;..Tallinn;Detsember;184
2016;Hiiu maakond;Detsember;1
2016;Ida-Viru maakond;Detsember;48
2016;Jõgeva maakond;Detsember;6
2016;Järva maakond;Detsember;7
2016;Lääne maakond;Detsember;4
2016;Lääne-Viru maakond;Detsember;13
2016;Põlva maakond;Detsember;6
2016;Pärnu maakond;Detsember;21
2016;Rapla maakond;Detsember;5
2016;Saare maakond;Detsember;4
2016;Tartu maakond;Detsember;42
2016;Valga maakond;Detsember;8
2016;Viljandi maakond;Detsember;16
2016;Võru maakond;Detsember;5
2017;Harju maakond;Detsember;169
2017;..Tallinn;Detsember;166
2017;Hiiu maakond;Detsember;1
2017;Ida-Viru maakond;Detsember;47
2017;Jõgeva maakond;Detsember;0
2017;Järva maakond;Detsember;10
2017;Lääne maakond;Detsember;8
2017;Lääne-Viru maakond;Detsember;16
2017;Põlva maakond;Detsember;13
2017;Pärnu maakond;Detsember;20
2017;Rapla maakond;Detsember;7
2017;Saare maakond;Detsember;4
2017;Tartu maakond;Detsember;38
2017;Valga maakond;Detsember;6
2017;Viljandi maakond;Detsember;7
2017;Võru maakond;Detsember;9
2018;Harju maakond;Detsember;198
2018;..Tallinn;Detsember;198
2018;Hiiu maakond;Detsember;1
2018;Ida-Viru maakond;Detsember;45
2018;Jõgeva maakond;Detsember;5
2018;Järva maakond;Detsember;3
2018;Lääne maakond;Detsember;8
2018;Lääne-Viru maakond;Detsember;12
2018;Põlva maakond;Detsember;3
2018;Pärnu maakond;Detsember;19
2018;Rapla maakond;Detsember;6
2018;Saare maakond;Detsember;5
2018;Tartu maakond;Detsember;60
2018;Valga maakond;Detsember;3
2018;Viljandi maakond;Detsember;12
2018;Võru maakond;Detsember;6
2019;Harju maakond;Detsember;137
2019;..Tallinn;Detsember;137
2019;Hiiu maakond;Detsember;2
2019;Ida-Viru maakond;Detsember;41
2019;Jõgeva maakond;Detsember;4
2019;Järva maakond;Detsember;5
2019;Lääne maakond;Detsember;11
2019;Lääne-Viru maakond;Detsember;4
2019;Põlva maakond;Detsember;3
2019;Pärnu maakond;Detsember;14
2019;Rapla maakond;Detsember;1
2019;Saare maakond;Detsember;7
2019;Tartu maakond;Detsember;55
2019;Valga maakond;Detsember;6
2019;Viljandi maakond;Detsember;8
2019;Võru maakond;Detsember;7
2020;Harju maakond;Detsember;..
2020;..Tallinn;Detsember;..
2020;Hiiu maakond;Detsember;..
2020;Ida-Viru maakond;Detsember;..
2020;Jõgeva maakond;Detsember;..
2020;Järva maakond;Detsember;..
2020;Lääne maakond;Detsember;..
2020;Lääne-Viru maakond;Detsember;..
2020;Põlva maakond;Detsember;..
2020;Pärnu maakond;Detsember;..
2020;Rapla maakond;Detsember;..
2020;Saare maakond;Detsember;..
2020;Tartu maakond;Detsember;..
2020;Valga maakond;Detsember;..
2020;Viljandi maakond;Detsember;..
2020;Võru maakond;Detsember;..
