Aasta;Maakond;Kuu;Arv
2016;Tartu maakond;Oktoober;25
2016;Valga maakond;Oktoober;3
2016;Viljandi maakond;Oktoober;6
2016;Võru maakond;Oktoober;2
2017;Harju maakond;Oktoober;142
2017;..Tallinn;Oktoober;134
2017;Hiiu maakond;Oktoober;1
2017;Ida-Viru maakond;Oktoober;44
2017;Jõgeva maakond;Oktoober;2
2017;Järva maakond;Oktoober;10
2017;Lääne maakond;Oktoober;3
2017;Lääne-Viru maakond;Oktoober;16
2017;Põlva maakond;Oktoober;4
2017;Pärnu maakond;Oktoober;13
2017;Rapla maakond;Oktoober;5
2017;Saare maakond;Oktoober;7
2017;Tartu maakond;Oktoober;28
2017;Valga maakond;Oktoober;3
2017;Viljandi maakond;Oktoober;6
2017;Võru maakond;Oktoober;3
2018;Harju maakond;Oktoober;149
2018;..Tallinn;Oktoober;149
2018;Hiiu maakond;Oktoober;0
2018;Ida-Viru maakond;Oktoober;47
2018;Jõgeva maakond;Oktoober;5
2018;Järva maakond;Oktoober;3
2018;Lääne maakond;Oktoober;1
2018;Lääne-Viru maakond;Oktoober;12
2018;Põlva maakond;Oktoober;2
2018;Pärnu maakond;Oktoober;18
2018;Rapla maakond;Oktoober;3
2018;Saare maakond;Oktoober;2
2018;Tartu maakond;Oktoober;35
2018;Valga maakond;Oktoober;9
2018;Viljandi maakond;Oktoober;7
2018;Võru maakond;Oktoober;7
2019;Harju maakond;Oktoober;155
2019;..Tallinn;Oktoober;155
2019;Hiiu maakond;Oktoober;2
2019;Ida-Viru maakond;Oktoober;47
2019;Jõgeva maakond;Oktoober;2
2019;Järva maakond;Oktoober;6
2019;Lääne maakond;Oktoober;4
2019;Lääne-Viru maakond;Oktoober;10
2019;Põlva maakond;Oktoober;4
2019;Pärnu maakond;Oktoober;15
2019;Rapla maakond;Oktoober;4
2019;Saare maakond;Oktoober;4
2019;Tartu maakond;Oktoober;28
2019;Valga maakond;Oktoober;4
2019;Viljandi maakond;Oktoober;8
2019;Võru maakond;Oktoober;9
2020;Harju maakond;Oktoober;..
2020;..Tallinn;Oktoober;..
2020;Hiiu maakond;Oktoober;..
2020;Ida-Viru maakond;Oktoober;..
2020;Jõgeva maakond;Oktoober;..
2020;Järva maakond;Oktoober;..
2020;Lääne maakond;Oktoober;..
2020;Lääne-Viru maakond;Oktoober;..
2020;Põlva maakond;Oktoober;..
2020;Pärnu maakond;Oktoober;..
2020;Rapla maakond;Oktoober;..
2020;Saare maakond;Oktoober;..
2020;Tartu maakond;Oktoober;..
2020;Valga maakond;Oktoober;..
2020;Viljandi maakond;Oktoober;..
2020;Võru maakond;Oktoober;..
2006;Harju maakond;November;133
2006;..Tallinn;November;123
2006;Hiiu maakond;November;3
2006;Ida-Viru maakond;November;60
2006;Jõgeva maakond;November;5
2006;Järva maakond;November;12
2006;Lääne maakond;November;4
2006;Lääne-Viru maakond;November;19
2006;Põlva maakond;November;5
2006;Pärnu maakond;November;22
2006;Rapla maakond;November;7
2006;Saare maakond;November;8
2006;Tartu maakond;November;34
2006;Valga maakond;November;4
2006;Viljandi maakond;November;7
2006;Võru maakond;November;4
2007;Harju maakond;November;129
2007;..Tallinn;November;123
2007;Hiiu maakond;November;1
2007;Ida-Viru maakond;November;40
2007;Jõgeva maakond;November;7
2007;Järva maakond;November;5
2007;Lääne maakond;November;3
2007;Lääne-Viru maakond;November;15
2007;Põlva maakond;November;10
2007;Pärnu maakond;November;15
2007;Rapla maakond;November;4
2007;Saare maakond;November;9
2007;Tartu maakond;November;32
2007;Valga maakond;November;4
2007;Viljandi maakond;November;10
2007;Võru maakond;November;3
2008;Harju maakond;November;127
2008;..Tallinn;November;118
2008;Hiiu maakond;November;2
2008;Ida-Viru maakond;November;51
2008;Jõgeva maakond;November;3
2008;Järva maakond;November;3
2008;Lääne maakond;November;3
2008;Lääne-Viru maakond;November;10
2008;Põlva maakond;November;1
2008;Pärnu maakond;November;23
2008;Rapla maakond;November;3
2008;Saare maakond;November;3
2008;Tartu maakond;November;27
2008;Valga maakond;November;7
2008;Viljandi maakond;November;6
2008;Võru maakond;November;5
2009;Harju maakond;November;126
2009;..Tallinn;November;110
2009;Hiiu maakond;November;0
2009;Ida-Viru maakond;November;51
2009;Jõgeva maakond;November;6
2009;Järva maakond;November;7
2009;Lääne maakond;November;4
2009;Lääne-Viru maakond;November;10
2009;Põlva maakond;November;4
2009;Pärnu maakond;November;12
2009;Rapla maakond;November;1
2009;Saare maakond;November;3
2009;Tartu maakond;November;30
2009;Valga maakond;November;3
2009;Viljandi maakond;November;5
2009;Võru maakond;November;3
2010;Harju maakond;November;138
2010;..Tallinn;November;138
2010;Hiiu maakond;November;0
2010;Ida-Viru maakond;November;37
2010;Jõgeva maakond;November;9
2010;Järva maakond;November;5
2010;Lääne maakond;November;4
2010;Lääne-Viru maakond;November;14
2010;Põlva maakond;November;7
2010;Pärnu maakond;November;13
2010;Rapla maakond;November;3
2010;Saare maakond;November;2
2010;Tartu maakond;November;34
2010;Valga maakond;November;8
2010;Viljandi maakond;November;12
2010;Võru maakond;November;3
2011;Harju maakond;November;129
2011;..Tallinn;November;121
2011;Hiiu maakond;November;2
2011;Ida-Viru maakond;November;46
2011;Jõgeva maakond;November;4
2011;Järva maakond;November;3
2011;Lääne maakond;November;3
2011;Lääne-Viru maakond;November;8
2011;Põlva maakond;November;2
2011;Pärnu maakond;November;19
2011;Rapla maakond;November;3
2011;Saare maakond;November;4
2011;Tartu maakond;November;25
2011;Valga maakond;November;5
2011;Viljandi maakond;November;3
2011;Võru maakond;November;3
2012;Harju maakond;November;132
2012;..Tallinn;November;110
2012;Hiiu maakond;November;1
2012;Ida-Viru maakond;November;33
2012;Jõgeva maakond;November;5
2012;Järva maakond;November;7
2012;Lääne maakond;November;5
2012;Lääne-Viru maakond;November;8
2012;Põlva maakond;November;5
2012;Pärnu maakond;November;7
2012;Rapla maakond;November;5
2012;Saare maakond;November;2
2012;Tartu maakond;November;31
2012;Valga maakond;November;5
2012;Viljandi maakond;November;10
2012;Võru maakond;November;3
2013;Harju maakond;November;125
2013;..Tallinn;November;114
2013;Hiiu maakond;November;0
2013;Ida-Viru maakond;November;35
2013;Jõgeva maakond;November;4
2013;Järva maakond;November;3
2013;Lääne maakond;November;3
2013;Lääne-Viru maakond;November;9
2013;Põlva maakond;November;3
2013;Pärnu maakond;November;20
2013;Rapla maakond;November;7
2013;Saare maakond;November;5
2013;Tartu maakond;November;35
2013;Valga maakond;November;6
2013;Viljandi maakond;November;11
2013;Võru maakond;November;6
2014;Harju maakond;November;128
2014;..Tallinn;November;127
2014;Hiiu maakond;November;2
2014;Ida-Viru maakond;November;36
2014;Jõgeva maakond;November;1
2014;Järva maakond;November;7
2014;Lääne maakond;November;5
2014;Lääne-Viru maakond;November;14
2014;Põlva maakond;November;3
2014;Pärnu maakond;November;14
2014;Rapla maakond;November;5
2014;Saare maakond;November;8
2014;Tartu maakond;November;30
2014;Valga maakond;November;5
2014;Viljandi maakond;November;9
2014;Võru maakond;November;3
2015;Harju maakond;November;134
2015;..Tallinn;November;128
2015;Hiiu maakond;November;0
2015;Ida-Viru maakond;November;46
2015;Jõgeva maakond;November;3
2015;Järva maakond;November;8
2015;Lääne maakond;November;5
2015;Lääne-Viru maakond;November;13
2015;Põlva maakond;November;1
2015;Pärnu maakond;November;16
2015;Rapla maakond;November;4
2015;Saare maakond;November;4
2015;Tartu maakond;November;37
2015;Valga maakond;November;6
2015;Viljandi maakond;November;12
2015;Võru maakond;November;7
2016;Harju maakond;November;150
2016;..Tallinn;November;144
2016;Hiiu maakond;November;0
2016;Ida-Viru maakond;November;38
2016;Jõgeva maakond;November;5
2016;Järva maakond;November;11
2016;Lääne maakond;November;2
2016;Lääne-Viru maakond;November;9
2016;Põlva maakond;November;4
2016;Pärnu maakond;November;25
2016;Rapla maakond;November;7
2016;Saare maakond;November;3
2016;Tartu maakond;November;25
2016;Valga maakond;November;3
2016;Viljandi maakond;November;10
2016;Võru maakond;November;4
2017;Harju maakond;November;172
2017;..Tallinn;November;164
2017;Hiiu maakond;November;2
2017;Ida-Viru maakond;November;41
2017;Jõgeva maakond;November;2
2017;Järva maakond;November;3
2017;Lääne maakond;November;3
2017;Lääne-Viru maakond;November;8
2017;Põlva maakond;November;4
2017;Pärnu maakond;November;22
2017;Rapla maakond;November;4
2017;Saare maakond;November;6
2017;Tartu maakond;November;29
2017;Valga maakond;November;2
2017;Viljandi maakond;November;7
2017;Võru maakond;November;5
2018;Harju maakond;November;136
2018;..Tallinn;November;136
2018;Hiiu maakond;November;2
2018;Ida-Viru maakond;November;45
2018;Jõgeva maakond;November;9
2018;Järva maakond;November;4
2018;Lääne maakond;November;2
2018;Lääne-Viru maakond;November;7
2018;Põlva maakond;November;1
2018;Pärnu maakond;November;10
2018;Rapla maakond;November;8
2018;Saare maakond;November;4
2018;Tartu maakond;November;27
2018;Valga maakond;November;3
2018;Viljandi maakond;November;6
2018;Võru maakond;November;3
2019;Harju maakond;November;160
2019;..Tallinn;November;160
2019;Hiiu maakond;November;0
2019;Ida-Viru maakond;November;32
2019;Jõgeva maakond;November;3
2019;Järva maakond;November;3
2019;Lääne maakond;November;1
2019;Lääne-Viru maakond;November;6
2019;Põlva maakond;November;3
2019;Pärnu maakond;November;10
2019;Rapla maakond;November;1
2019;Saare maakond;November;3
2019;Tartu maakond;November;32
2019;Valga maakond;November;3
2019;Viljandi maakond;November;5
2019;Võru maakond;November;3
2020;Harju maakond;November;..
2020;..Tallinn;November;..
2020;Hiiu maakond;November;..
2020;Ida-Viru maakond;November;..
2020;Jõgeva maakond;November;..
2020;Järva maakond;November;..
2020;Lääne maakond;November;..
2020;Lääne-Viru maakond;November;..
2020;Põlva maakond;November;..
2020;Pärnu maakond;November;..
2020;Rapla maakond;November;..
2020;Saare maakond;November;..
2020;Tartu maakond;November;..
2020;Valga maakond;November;..
2020;Viljandi maakond;November;..
2020;Võru maakond;November;..
2006;Harju maakond;Detsember;136
2006;..Tallinn;Detsember;119
2006;Hiiu maakond;Detsember;1
2006;Ida-Viru maakond;Detsember;50
2006;Jõgeva maakond;Detsember;7
2006;Järva maakond;Detsember;7
2006;Lääne maakond;Detsember;6
2006;Lääne-Viru maakond;Detsember;18
2006;Põlva maakond;Detsember;6
2006;Pärnu maakond;Detsember;14
2006;Rapla maakond;Detsember;7
2006;Saare maakond;Detsember;7
2006;Tartu maakond;Detsember;34
2006;Valga maakond;Detsember;7
2006;Viljandi maakond;Detsember;15
2006;Võru maakond;Detsember;6
2007;Harju maakond;Detsember;145
2007;..Tallinn;Detsember;138
2007;Hiiu maakond;Detsember;1
2007;Ida-Viru maakond;Detsember;33
2007;Jõgeva maakond;Detsember;5
2007;Järva maakond;Detsember;6
2007;Lääne maakond;Detsember;4
2007;Lääne-Viru maakond;Detsember;18
2007;Põlva maakond;Detsember;8
2007;Pärnu maakond;Detsember;18
2007;Rapla maakond;Detsember;5
2007;Saare maakond;Detsember;3
2007;Tartu maakond;Detsember;43
2007;Valga maakond;Detsember;7
2007;Viljandi maakond;Detsember;12
2007;Võru maakond;Detsember;5
2008;Harju maakond;Detsember;126
2008;..Tallinn;Detsember;121
2008;Hiiu maakond;Detsember;2
2008;Ida-Viru maakond;Detsember;48
2008;Jõgeva maakond;Detsember;6
2008;Järva maakond;Detsember;12
2008;Lääne maakond;Detsember;2
2008;Lääne-Viru maakond;Detsember;13
2008;Põlva maakond;Detsember;5
2008;Pärnu maakond;Detsember;26
2008;Rapla maakond;Detsember;5
2008;Saare maakond;Detsember;5
2008;Tartu maakond;Detsember;21
2008;Valga maakond;Detsember;5
2008;Viljandi maakond;Detsember;13
2008;Võru maakond;Detsember;5
2009;Harju maakond;Detsember;141
2009;..Tallinn;Detsember;133
2009;Hiiu maakond;Detsember;1
2009;Ida-Viru maakond;Detsember;48
2009;Jõgeva maakond;Detsember;1
2009;Järva maakond;Detsember;6
2009;Lääne maakond;Detsember;5
2009;Lääne-Viru maakond;Detsember;7
2009;Põlva maakond;Detsember;3
2009;Pärnu maakond;Detsember;10
2009;Rapla maakond;Detsember;5
2009;Saare maakond;Detsember;5
2009;Tartu maakond;Detsember;29
2009;Valga maakond;Detsember;11
2009;Viljandi maakond;Detsember;11
2009;Võru maakond;Detsember;4
2010;Harju maakond;Detsember;116
2010;..Tallinn;Detsember;113
2010;Hiiu maakond;Detsember;1
2010;Ida-Viru maakond;Detsember;36
2010;Jõgeva maakond;Detsember;1
2010;Järva maakond;Detsember;9
2010;Lääne maakond;Detsember;4
2010;Lääne-Viru maakond;Detsember;19
2010;Põlva maakond;Detsember;3
2010;Pärnu maakond;Detsember;18
2010;Rapla maakond;Detsember;9
2010;Saare maakond;Detsember;5
2010;Tartu maakond;Detsember;40
2010;Valga maakond;Detsember;5
2010;Viljandi maakond;Detsember;7
2010;Võru maakond;Detsember;2
2011;Harju maakond;Detsember;169
2011;..Tallinn;Detsember;157
2011;Hiiu maakond;Detsember;0
2011;Ida-Viru maakond;Detsember;39
2011;Jõgeva maakond;Detsember;5
2011;Järva maakond;Detsember;4
2011;Lääne maakond;Detsember;1
2011;Lääne-Viru maakond;Detsember;14
2011;Põlva maakond;Detsember;3
2011;Pärnu maakond;Detsember;13
2011;Rapla maakond;Detsember;5
2011;Saare maakond;Detsember;6
2011;Tartu maakond;Detsember;31
2011;Valga maakond;Detsember;3
2011;Viljandi maakond;Detsember;6
2011;Võru maakond;Detsember;6
2012;Harju maakond;Detsember;138
2012;..Tallinn;Detsember;126
2012;Hiiu maakond;Detsember;1
2012;Ida-Viru maakond;Detsember;37
2012;Jõgeva maakond;Detsember;3
2012;Järva maakond;Detsember;5
2012;Lääne maakond;Detsember;4
2012;Lääne-Viru maakond;Detsember;13
2012;Põlva maakond;Detsember;3
2012;Pärnu maakond;Detsember;13
2012;Rapla maakond;Detsember;2
2012;Saare maakond;Detsember;3
2012;Tartu maakond;Detsember;47
2012;Valga maakond;Detsember;3
2012;Viljandi maakond;Detsember;6
2012;Võru maakond;Detsember;5
2013;Harju maakond;Detsember;151
2013;..Tallinn;Detsember;133
2013;Hiiu maakond;Detsember;0
2013;Ida-Viru maakond;Detsember;34
2013;Jõgeva maakond;Detsember;7
2013;Järva maakond;Detsember;9
2013;Lääne maakond;Detsember;4
2013;Lääne-Viru maakond;Detsember;8
2013;Põlva maakond;Detsember;6
2013;Pärnu maakond;Detsember;15
2013;Rapla maakond;Detsember;6
2013;Saare maakond;Detsember;7
2013;Tartu maakond;Detsember;31
2013;Valga maakond;Detsember;3
2013;Viljandi maakond;Detsember;5
2013;Võru maakond;Detsember;9
2014;Harju maakond;Detsember;147
2014;..Tallinn;Detsember;140
2014;Hiiu maakond;Detsember;0
2014;Ida-Viru maakond;Detsember;41
2014;Jõgeva maakond;Detsember;1
2014;Järva maakond;Detsember;3
2014;Lääne maakond;Detsember;7
2014;Lääne-Viru maakond;Detsember;13
2014;Põlva maakond;Detsember;5
2014;Pärnu maakond;Detsember;15
2014;Rapla maakond;Detsember;9
2014;Saare maakond;Detsember;10
2014;Tartu maakond;Detsember;34
2014;Valga maakond;Detsember;3
2014;Viljandi maakond;Detsember;9
2014;Võru maakond;Detsember;5
2015;Harju maakond;Detsember;155
2015;..Tallinn;Detsember;153
2015;Hiiu maakond;Detsember;1
2015;Ida-Viru maakond;Detsember;38
2015;Jõgeva maakond;Detsember;3
2015;Järva maakond;Detsember;5
2015;Lääne maakond;Detsember;2
2015;Lääne-Viru maakond;Detsember;16
2015;Põlva maakond;Detsember;1
2015;Pärnu maakond;Detsember;15
2015;Rapla maakond;Detsember;2
2015;Saare maakond;Detsember;7
2015;Tartu maakond;Detsember;28
2015;Valga maakond;Detsember;2
2015;Viljandi maakond;Detsember;7
2015;Võru maakond;Detsember;5
2016;Harju maakond;Detsember;148
2016;..Tallinn;Detsember;142
2016;Hiiu maakond;Detsember;2
2016;Ida-Viru maakond;Detsember;34
2016;Jõgeva maakond;Detsember;3
2016;Järva maakond;Detsember;5
2016;Lääne maakond;Detsember;1
2016;Lääne-Viru maakond;Detsember;12
2016;Põlva maakond;Detsember;2
2016;Pärnu maakond;Detsember;24
2016;Rapla maakond;Detsember;7
2016;Saare maakond;Detsember;5
2016;Tartu maakond;Detsember;34
2016;Valga maakond;Detsember;5
2016;Viljandi maakond;Detsember;9
2016;Võru maakond;Detsember;8
2017;Harju maakond;Detsember;160
2017;..Tallinn;Detsember;149
2017;Hiiu maakond;Detsember;0
2017;Ida-Viru maakond;Detsember;42
2017;Jõgeva maakond;Detsember;1
2017;Järva maakond;Detsember;1
2017;Lääne maakond;Detsember;4
2017;Lääne-Viru maakond;Detsember;11
2017;Põlva maakond;Detsember;3
2017;Pärnu maakond;Detsember;18
2017;Rapla maakond;Detsember;3
2017;Saare maakond;Detsember;3
2017;Tartu maakond;Detsember;30
2017;Valga maakond;Detsember;3
2017;Viljandi maakond;Detsember;5
2017;Võru maakond;Detsember;5
2018;Harju maakond;Detsember;194
2018;..Tallinn;Detsember;194
2018;Hiiu maakond;Detsember;1
2018;Ida-Viru maakond;Detsember;40
2018;Jõgeva maakond;Detsember;5
2018;Järva maakond;Detsember;5
2018;Lääne maakond;Detsember;4
2018;Lääne-Viru maakond;Detsember;11
2018;Põlva maakond;Detsember;4
2018;Pärnu maakond;Detsember;10
2018;Rapla maakond;Detsember;4
2018;Saare maakond;Detsember;4
2018;Tartu maakond;Detsember;29
2018;Valga maakond;Detsember;2
2018;Viljandi maakond;Detsember;4
2018;Võru maakond;Detsember;6
2019;Harju maakond;Detsember;104
2019;..Tallinn;Detsember;104
2019;Hiiu maakond;Detsember;0
2019;Ida-Viru maakond;Detsember;34
2019;Jõgeva maakond;Detsember;0
2019;Järva maakond;Detsember;3
2019;Lääne maakond;Detsember;1
2019;Lääne-Viru maakond;Detsember;10
2019;Põlva maakond;Detsember;0
2019;Pärnu maakond;Detsember;16
2019;Rapla maakond;Detsember;2
2019;Saare maakond;Detsember;7
2019;Tartu maakond;Detsember;26
2019;Valga maakond;Detsember;3
2019;Viljandi maakond;Detsember;6
2019;Võru maakond;Detsember;2
2020;Harju maakond;Detsember;..
2020;..Tallinn;Detsember;..
2020;Hiiu maakond;Detsember;..
2020;Ida-Viru maakond;Detsember;..
2020;Jõgeva maakond;Detsember;..
2020;Järva maakond;Detsember;..
2020;Lääne maakond;Detsember;..
2020;Lääne-Viru maakond;Detsember;..
2020;Põlva maakond;Detsember;..
2020;Pärnu maakond;Detsember;..
2020;Rapla maakond;Detsember;..
2020;Saare maakond;Detsember;..
2020;Tartu maakond;Detsember;..
2020;Valga maakond;Detsember;..
2020;Viljandi maakond;Detsember;..
2020;Võru maakond;Detsember;..
