Sisend ID;PAARID;KOHAD;POS_KOHAD;KOLLOKAADID;POS_KOLLOKAADID;NER_KOLLOKAADID;KOKKU;KOHT_KOKKU;KOLL_KOKKU;N;E;Z-skoor;Täisaadress;Kvaliteet;Objekti liik;Koodaadress;L-Est X;L-Est Y;N;E;N (dms);E (dms)
193;Saksa kitsas;Saksa;H;kitsas;A;O;1;21;7;45442;0,0032348928;17,5251957648;"Rapla maakond, Kehtna vald, Saksa küla";"Leiti aadress, üks objekti vaste";1;712937353000000000000000000000000;6534209;550668;58,94399;24,88021;"58°56'38.36""";"24°52'48.74"""
194;Toompea kõrge;Toompea;H;kõrge;A;O;1;5;30;45442;0,0033009111;17,3479096025;"Harju maakond, Tallinn, Kesklinna linnaosa, Toompea tn";"Leiti aadress, üks objekti vaste";2;377840298000004AY0000000000000000;6588658;541967;59,43368;24,73949;"59°26'1.26""";"24°44'22.18"""
195;Põltsamaa üksipäine;Põltsamaa;H;üksipäine;A;O;1;6;26;45442;0,0034329475;17,008771406;"Jõgeva maakond, Põltsamaa vald";"Leiti aadress, üks objekti vaste";1;506180000000000000000000000000000;6503283;614782;58,65413;25,97769;"58°39'14.87""";"25°58'39.70"""
196;Saksa hirmus;Saksa;H;hirmus;A;O;2;21;30;45442;0,0138638264;16,8681504246;"Rapla maakond, Kehtna vald, Saksa küla";"Leiti aadress, üks objekti vaste";1;712937353000000000000000000000000;6534209;550668;58,94399;24,88021;"58°56'38.36""";"24°52'48.74"""
197;pai endine;pai;S;endine;A;O;1;10;16;45442;0,0035209718;16,7933326345;"Järva maakond, Paide linn";"Leiti aadress, üks objekti vaste";1;525670000000000000000000000000000;6533503;592859;58,93061;25,61264;"58°55'50.21""";"25°36'45.50"""
198;Rootsi lihtne;Rootsi;H;lihtne;A;O;1;18;9;45442;0,0035649839;16,6886110214;"Rapla maakond, Kohila vald, Rootsi küla";"Leiti aadress, üks objekti vaste";1;713177085000000000000000000000000;6556826;542637;59,14789;24,74507;"59°8'52.40""";"24°44'42.25"""
199;Tallinn kuulus;Tallinn;H;kuulus;A;O;2;72;9;45442;0,0142599357;16,628903535;"Harju maakond, Tallinn";"Leiti aadress, üks objekti vaste";1;377840000000000000000000000000000;6588522;542228;59,43244;24,74407;"59°25'56.78""";"24°44'38.64"""
200;Tallinn põgenenud;Tallinn;H;põgenenud;A;O;2;72;9;45442;0,0142599357;16,628903535;"Harju maakond, Tallinn";"Leiti aadress, üks objekti vaste";1;377840000000000000000000000000000;6588522;542228;59,43244;24,74407;"59°25'56.78""";"24°44'38.64"""
201;Toompea terve;Toompea;H;terve;A;O;1;5;33;45442;0,0036310022;16,535104826;"Harju maakond, Tallinn, Kesklinna linnaosa, Toompea tn";"Leiti aadress, üks objekti vaste";2;377840298000004AY0000000000000000;6588658;541967;59,43368;24,73949;"59°26'1.26""";"24°44'22.18"""
202;Saksa tunginud;Saksa;H;tunginud;A;O;1;21;8;45442;0,0036970204;16,385719156;"Rapla maakond, Kehtna vald, Saksa küla";"Leiti aadress, üks objekti vaste";1;712937353000000000000000000000000;6534209;550668;58,94399;24,88021;"58°56'38.36""";"24°52'48.74"""
203;Kuimetsa tuim;Kuimetsa;H;tuim;A;O;1;29;6;45442;0,0038290568;16,0985946156;"Rapla maakond, Rapla vald, Kuimetsa küla";"Leiti aadress, üks objekti vaste";1;716683541000000000000000000000000;6545803;564378;59,04623;25,12171;"59°2'46.41""";"25°7'18.14"""
204;Kuimetsa lustilik;Kuimetsa;H;lustilik;A;O;1;29;6;45442;0,0038290568;16,0985946156;"Rapla maakond, Rapla vald, Kuimetsa küla";"Leiti aadress, üks objekti vaste";1;716683541000000000000000000000000;6545803;564378;59,04623;25,12171;"59°2'46.41""";"25°7'18.14"""
205;Kuimetsa elav;Kuimetsa;H;elav;A;O;1;29;6;45442;0,0038290568;16,0985946156;"Rapla maakond, Rapla vald, Kuimetsa küla";"Leiti aadress, üks objekti vaste";1;716683541000000000000000000000000;6545803;564378;59,04623;25,12171;"59°2'46.41""";"25°7'18.14"""
206;Eesti raske;Eesti;H;raske;A;O;2;21;33;45442;0,0152502091;16,0719238581;"Viljandi maakond, Viljandi vald, Lalsi küla, Eesti";"Leiti aadress, üks objekti vaste";3;848994088000000000KQV000000000000;6483669;618200;58,47719;26,02634;"58°28'37.89""";"26°1'34.84"""
207;Moskva tore;Moskva;H;tore;A;O;1;11;16;45442;0,003873069;16,0061567807;"Võru maakond, Setomaa vald, Mokra küla, Moskva";"Leiti aadress, üks objekti vaste";3;877324970000000000QCV000000000000;6394885;701108;57,65073;27,36934;"57°39'2.61""";"27°22'9.61"""
208;Rootsi osav;Rootsi;H;osav;A;O;1;18;10;45442;0,0039610933;15,825912822;"Rapla maakond, Kohila vald, Rootsi küla";"Leiti aadress, üks objekti vaste";1;713177085000000000000000000000000;6556826;542637;59,14789;24,74507;"59°8'52.40""";"24°44'42.25"""
209;Lääs vana;Lääs;H;vana;A;O;1;3;61;45442;0,0040271115;15,6946158603;"Harju maakond, Raasiku vald, Järsi küla, Alajaama 1";"Ajalooline aadress, leiti uus kehtiv vaste";3;376512335000000009GER000000000000;6580928;559549;59,3622;25,04713;"59°21'43.92""";"25°2'49.68"""
210;Eesti praegune;Eesti;H;praegune;A;O;1;21;9;45442;0,0041591479;15,4414384557;"Viljandi maakond, Viljandi vald, Lalsi küla, Eesti";"Leiti aadress, üks objekti vaste";3;848994088000000000KQV000000000000;6483669;618200;58,47719;26,02634;"58°28'37.89""";"26°1'34.84"""
211;Rootsi sarnane;Rootsi;H;sarnane;A;O;1;18;11;45442;0,0043572026;15,0834149882;"Rapla maakond, Kohila vald, Rootsi küla";"Leiti aadress, üks objekti vaste";1;713177085000000000000000000000000;6556826;542637;59,14789;24,74507;"59°8'52.40""";"24°44'42.25"""
212;Moskva õnnetu;Moskva;H;õnnetu;A;O;1;11;18;45442;0,0043572026;15,0834149882;"Võru maakond, Setomaa vald, Mokra küla, Moskva";"Leiti aadress, üks objekti vaste";3;877324970000000000QCV000000000000;6394885;701108;57,65073;27,36934;"57°39'2.61""";"27°22'9.61"""
213;Saksa kena;Saksa;H;kena;A;O;2;21;38;45442;0,0175608468;14,9598465724;"Rapla maakond, Kehtna vald, Saksa küla";"Leiti aadress, üks objekti vaste";1;712937353000000000000000000000000;6534209;550668;58,94399;24,88021;"58°56'38.36""";"24°52'48.74"""
214;Kuimetsa julge;Kuimetsa;H;julge;A;O;1;29;7;45442;0,004467233;14,8948542786;"Rapla maakond, Rapla vald, Kuimetsa küla";"Leiti aadress, üks objekti vaste";1;716683541000000000000000000000000;6545803;564378;59,04623;25,12171;"59°2'46.41""";"25°7'18.14"""
215;Eesti osav;Eesti;H;osav;A;O;1;21;10;45442;0,0046212755;14,6422367644;"Viljandi maakond, Viljandi vald, Lalsi küla, Eesti";"Leiti aadress, üks objekti vaste";3;848994088000000000KQV000000000000;6483669;618200;58,47719;26,02634;"58°28'37.89""";"26°1'34.84"""
216;Tallinn minev;Tallinn;H;minev;A;O;1;72;3;45442;0,0047533119;14,4355250317;"Harju maakond, Tallinn";"Leiti aadress, üks objekti vaste";1;377840000000000000000000000000000;6588522;542228;59,43244;24,74407;"59°25'56.78""";"24°44'38.64"""
217;Tallinn olev;Tallinn;H;olev;A;O;1;72;3;45442;0,0047533119;14,4355250317;"Harju maakond, Tallinn";"Leiti aadress, üks objekti vaste";1;377840000000000000000000000000000;6588522;542228;59,43244;24,74407;"59°25'56.78""";"24°44'38.64"""
218;Tallinn piinlik;Tallinn;H;piinlik;A;O;1;72;3;45442;0,0047533119;14,4355250317;"Harju maakond, Tallinn";"Leiti aadress, üks objekti vaste";1;377840000000000000000000000000000;6588522;542228;59,43244;24,74407;"59°25'56.78""";"24°44'38.64"""
219;Vene tunginud;Vene;H;tunginud;A;O;1;28;8;45442;0,0049293605;14,1728966972;"Lääne-Viru maakond, Vinni vald, Venevere küla";"Leiti aadress, üks objekti vaste";1;609019204000000000000000000000000;6544575;655117;59,012;26,70065;"59°0'43.19""";"26°42'2.34"""
220;Vene põlev;Vene;H;põlev;A;O;1;28;8;45442;0,0049293605;14,1728966972;"Lääne-Viru maakond, Vinni vald, Venevere küla";"Leiti aadress, üks objekti vaste";1;609019204000000000000000000000000;6544575;655117;59,012;26,70065;"59°0'43.19""";"26°42'2.34"""
221;Liivi viimane;Liivi;H;viimane;A;O;1;15;15;45442;0,0049513666;14,1410535609;"Lääne maakond, Lääne-Nigula vald, Liivi küla";"Leiti aadress, üks objekti vaste";1;564414361000000000000000000000000;6523888;498261;58,85431;23,96987;"58°51'15.52""";"23°58'11.53"""
222;Rootsi üksik;Rootsi;H;üksik;A;O;1;18;13;45442;0,0051494212;13,8636838761;"Rapla maakond, Kohila vald, Rootsi küla";"Leiti aadress, üks objekti vaste";1;713177085000000000000000000000000;6556826;542637;59,14789;24,74507;"59°8'52.40""";"24°44'42.25"""
223;saksa suur;saksa;G;suur;A;O;1;2;119;45442;0,0052374455;13,7454723656;"Rapla maakond, Kehtna vald, Saksa küla";"Leiti aadress, üks objekti vaste";1;712937353000000000000000000000000;6534209;550668;58,94399;24,88021;"58°56'38.36""";"24°52'48.74"""
224;Pirita püha;Pirita;H;püha;A;O;1;16;15;45442;0,0052814577;13,6874741324;"Harju maakond, Tallinn, Pirita linnaosa";"Leiti aadress, üks objekti vaste";1;377840596000000000000000000000000;6592619;547345;59,46867;24,83512;"59°28'7.21""";"24°50'6.43"""
225;Jägala kõrge;Jägala;H;kõrge;A;O;1;8;30;45442;0,0052814577;13,6874741324;"Harju maakond, Jõelähtme vald, Jägala küla";"Leiti aadress, üks objekti vaste";1;372452299000000000000000000000000;6586712;570366;59,41246;25,23918;"59°24'44.85""";"25°14'21.06"""
226;Pirita paha;Pirita;H;paha;A;O;1;16;15;45442;0,0052814577;13,6874741324;"Harju maakond, Tallinn, Pirita linnaosa";"Leiti aadress, üks objekti vaste";1;377840596000000000000000000000000;6592619;547345;59,46867;24,83512;"59°28'7.21""";"24°50'6.43"""
227;Pirita paks;Pirita;H;paks;A;O;1;16;15;45442;0,0052814577;13,6874741324;"Harju maakond, Tallinn, Pirita linnaosa";"Leiti aadress, üks objekti vaste";1;377840596000000000000000000000000;6592619;547345;59,46867;24,83512;"59°28'7.21""";"24°50'6.43"""
228;Jägala suur;Jägala;H;suur;A;O;2;8;119;45442;0,0209497821;13,6731021678;"Harju maakond, Jõelähtme vald, Jägala küla";"Leiti aadress, üks objekti vaste";1;372452299000000000000000000000000;6586712;570366;59,41246;25,23918;"59°24'44.85""";"25°14'21.06"""
229;Moskva kerge;Moskva;H;kerge;A;O;1;11;22;45442;0,0053254698;13,6301938715;"Võru maakond, Setomaa vald, Mokra küla, Moskva";"Leiti aadress, üks objekti vaste";3;877324970000000000QCV000000000000;6394885;701108;57,65073;27,36934;"57°39'2.61""";"27°22'9.61"""
230;Saksa häkiline;Saksa;H;häkiline;A;O;1;21;12;45442;0,0055455306;13,3540608938;"Rapla maakond, Kehtna vald, Saksa küla";"Leiti aadress, üks objekti vaste";1;712937353000000000000000000000000;6534209;550668;58,94399;24,88021;"58°56'38.36""";"24°52'48.74"""
231;Saksa punane;Saksa;H;punane;A;O;1;21;12;45442;0,0055455306;13,3540608938;"Rapla maakond, Kehtna vald, Saksa küla";"Leiti aadress, üks objekti vaste";1;712937353000000000000000000000000;6534209;550668;58,94399;24,88021;"58°56'38.36""";"24°52'48.74"""
232;Liivi päälik;Liivi;H;päälik;A;O;1;15;17;45442;0,0056115488;13,2743938889;"Lääne maakond, Lääne-Nigula vald, Liivi küla";"Leiti aadress, üks objekti vaste";1;564414361000000000000000000000000;6523888;498261;58,85431;23,96987;"58°51'15.52""";"23°58'11.53"""
233;pai haige;pai;S;haige;A;O;1;10;27;45442;0,0059416399;12,896109698;"Järva maakond, Paide linn";"Leiti aadress, üks objekti vaste";1;525670000000000000000000000000000;6533503;592859;58,93061;25,61264;"58°55'50.21""";"25°36'45.50"""
234;Rootsi kentsakas;Rootsi;H;kentsakas;A;O;1;18;15;45442;0,0059416399;12,896109698;"Rapla maakond, Kohila vald, Rootsi küla";"Leiti aadress, üks objekti vaste";1;713177085000000000000000000000000;6556826;542637;59,14789;24,74507;"59°8'52.40""";"24°44'42.25"""
235;Rootsi viimane;Rootsi;H;viimane;A;O;1;18;15;45442;0,0059416399;12,896109698;"Rapla maakond, Kohila vald, Rootsi küla";"Leiti aadress, üks objekti vaste";1;713177085000000000000000000000000;6556826;542637;59,14789;24,74507;"59°8'52.40""";"24°44'42.25"""
236;Moskva imelik;Moskva;H;imelik;A;O;1;11;25;45442;0,0060516703;12,776920131;"Võru maakond, Setomaa vald, Mokra küla, Moskva";"Leiti aadress, üks objekti vaste";3;877324970000000000QCV000000000000;6394885;701108;57,65073;27,36934;"57°39'2.61""";"27°22'9.61"""
237;Vene kardetav;Vene;H;kardetav;A;O;1;28;10;45442;0,0061617006;12,660924881;"Lääne-Viru maakond, Vinni vald, Venevere küla";"Leiti aadress, üks objekti vaste";1;609019204000000000000000000000000;6544575;655117;59,012;26,70065;"59°0'43.19""";"26°42'2.34"""
238;Tallinn igapäevane;Tallinn;H;igapäevane;A;O;1;72;4;45442;0,0063377492;12,481628899;"Harju maakond, Tallinn";"Leiti aadress, üks objekti vaste";1;377840000000000000000000000000000;6588522;542228;59,43244;24,74407;"59°25'56.78""";"24°44'38.64"""
239;Rootsi endine;Rootsi;H;endine;A;O;1;18;16;45442;0,0063377492;12,481628899;"Rapla maakond, Kohila vald, Rootsi küla";"Leiti aadress, üks objekti vaste";1;713177085000000000000000000000000;6556826;542637;59,14789;24,74507;"59°8'52.40""";"24°44'42.25"""
240;Tallinn vaevaline;Tallinn;H;vaevaline;A;O;1;72;4;45442;0,0063377492;12,481628899;"Harju maakond, Tallinn";"Leiti aadress, üks objekti vaste";1;377840000000000000000000000000000;6588522;542228;59,43244;24,74407;"59°25'56.78""";"24°44'38.64"""
241;Tallinn päris;Tallinn;H;päris;A;O;1;72;4;45442;0,0063377492;12,481628899;"Harju maakond, Tallinn";"Leiti aadress, üks objekti vaste";1;377840000000000000000000000000000;6588522;542228;59,43244;24,74407;"59°25'56.78""";"24°44'38.64"""
242;Tallinn umbusklik;Tallinn;H;umbusklik;A;O;1;72;4;45442;0,0063377492;12,481628899;"Harju maakond, Tallinn";"Leiti aadress, üks objekti vaste";1;377840000000000000000000000000000;6588522;542228;59,43244;24,74407;"59°25'56.78""";"24°44'38.64"""
243;Tallinn tuline;Tallinn;H;tuline;A;O;1;72;4;45442;0,0063377492;12,481628899;"Harju maakond, Tallinn";"Leiti aadress, üks objekti vaste";1;377840000000000000000000000000000;6588522;542228;59,43244;24,74407;"59°25'56.78""";"24°44'38.64"""
244;Tallinn saadetud;Tallinn;H;saadetud;A;O;1;72;4;45442;0,0063377492;12,481628899;"Harju maakond, Tallinn";"Leiti aadress, üks objekti vaste";1;377840000000000000000000000000000;6588522;542228;59,43244;24,74407;"59°25'56.78""";"24°44'38.64"""
245;Kuimetsa rikas;Kuimetsa;H;rikas;A;O;1;29;10;45442;0,0063817614;12,4379633978;"Rapla maakond, Rapla vald, Kuimetsa küla";"Leiti aadress, üks objekti vaste";1;716683541000000000000000000000000;6545803;564378;59,04623;25,12171;"59°2'46.41""";"25°7'18.14"""
246;Tallinn endine;Tallinn;H;endine;A;O;2;72;16;45442;0,0253509969;12,4020189171;"Harju maakond, Tallinn";"Leiti aadress, üks objekti vaste";1;377840000000000000000000000000000;6588522;542228;59,43244;24,74407;"59°25'56.78""";"24°44'38.64"""
247;Eesti rõõmus;Eesti;H;rõõmus;A;O;1;21;14;45442;0,0064697857;12,351967278;"Viljandi maakond, Viljandi vald, Lalsi küla, Eesti";"Leiti aadress, üks objekti vaste";3;848994088000000000KQV000000000000;6483669;618200;58,47719;26,02634;"58°28'37.89""";"26°1'34.84"""
248;Saksa rõõmus;Saksa;H;rõõmus;A;O;1;21;14;45442;0,0064697857;12,351967278;"Rapla maakond, Kehtna vald, Saksa küla";"Leiti aadress, üks objekti vaste";1;712937353000000000000000000000000;6534209;550668;58,94399;24,88021;"58°56'38.36""";"24°52'48.74"""
249;Moskva viimne;Moskva;H;viimne;A;O;1;11;27;45442;0,0065358039;12,2886086604;"Võru maakond, Setomaa vald, Mokra küla, Moskva";"Leiti aadress, üks objekti vaste";3;877324970000000000QCV000000000000;6394885;701108;57,65073;27,36934;"57°39'2.61""";"27°22'9.61"""
250;Toompea vana;Toompea;H;vana;A;O;1;5;61;45442;0,0067118525;12,1242268119;"Harju maakond, Tallinn, Kesklinna linnaosa, Toompea tn";"Leiti aadress, üks objekti vaste";2;377840298000004AY0000000000000000;6588658;541967;59,43368;24,73949;"59°26'1.26""";"24°44'22.18"""
251;Saksa vana;Saksa;H;vana;A;O;2;21;61;45442;0,0281897804;11,7440871933;"Rapla maakond, Kehtna vald, Saksa küla";"Leiti aadress, üks objekti vaste";1;712937353000000000000000000000000;6534209;550668;58,94399;24,88021;"58°56'38.36""";"24°52'48.74"""
252;Moskva hirmus;Moskva;H;hirmus;A;O;1;11;30;45442;0,0072620043;11,6494760529;"Võru maakond, Setomaa vald, Mokra küla, Moskva";"Leiti aadress, üks objekti vaste";3;877324970000000000QCV000000000000;6394885;701108;57,65073;27,36934;"57°39'2.61""";"27°22'9.61"""
253;Eesti endine;Eesti;H;endine;A;O;1;21;16;45442;0,0073940408;11,5434588257;"Viljandi maakond, Viljandi vald, Lalsi küla, Eesti";"Leiti aadress, üks objekti vaste";3;848994088000000000KQV000000000000;6483669;618200;58,47719;26,02634;"58°28'37.89""";"26°1'34.84"""
254;Lääs suur;Lääs;H;suur;A;O;1;3;119;45442;0,0078561683;11,1935861802;"Harju maakond, Raasiku vald, Järsi küla, Alajaama 1";"Ajalooline aadress, leiti uus kehtiv vaste";3;376512335000000009GER000000000000;6580928;559549;59,3622;25,04713;"59°21'43.92""";"25°2'49.68"""
255;Saksa päälik;Saksa;H;päälik;A;O;1;21;17;45442;0,0078561683;11,1935861802;"Rapla maakond, Kehtna vald, Saksa küla";"Leiti aadress, üks objekti vaste";1;712937353000000000000000000000000;6534209;550668;58,94399;24,88021;"58°56'38.36""";"24°52'48.74"""
256;Tallinn kahtlane;Tallinn;H;kahtlane;A;O;1;72;5;45442;0,0079221865;11,1461069421;"Harju maakond, Tallinn";"Leiti aadress, üks objekti vaste";1;377840000000000000000000000000000;6588522;542228;59,43244;24,74407;"59°25'56.78""";"24°44'38.64"""
257;Liivi kallis;Liivi;H;kallis;A;O;1;15;24;45442;0,0079221865;11,1461069421;"Lääne maakond, Lääne-Nigula vald, Liivi küla";"Leiti aadress, üks objekti vaste";1;564414361000000000000000000000000;6523888;498261;58,85431;23,96987;"58°51'15.52""";"23°58'11.53"""
258;Tallinn vale;Tallinn;H;vale;A;O;1;72;5;45442;0,0079221865;11,1461069421;"Harju maakond, Tallinn";"Leiti aadress, üks objekti vaste";1;377840000000000000000000000000000;6588522;542228;59,43244;24,74407;"59°25'56.78""";"24°44'38.64"""
259;Tallinn tuttav;Tallinn;H;tuttav;A;O;1;72;5;45442;0,0079221865;11,1461069421;"Harju maakond, Tallinn";"Leiti aadress, üks objekti vaste";1;377840000000000000000000000000000;6588522;542228;59,43244;24,74407;"59°25'56.78""";"24°44'38.64"""
260;Vene ainuke;Vene;H;ainuke;A;O;1;28;13;45442;0,0080102108;11,0837119031;"Lääne-Viru maakond, Vinni vald, Venevere küla";"Leiti aadress, üks objekti vaste";1;609019204000000000000000000000000;6544575;655117;59,012;26,70065;"59°0'43.19""";"26°42'2.34"""
261;Vene pime;Vene;H;pime;A;O;1;28;13;45442;0,0080102108;11,0837119031;"Lääne-Viru maakond, Vinni vald, Venevere küla";"Leiti aadress, üks objekti vaste";1;609019204000000000000000000000000;6544575;655117;59,012;26,70065;"59°0'43.19""";"26°42'2.34"""
262;Vene üksik;Vene;H;üksik;A;O;1;28;13;45442;0,0080102108;11,0837119031;"Lääne-Viru maakond, Vinni vald, Venevere küla";"Leiti aadress, üks objekti vaste";1;609019204000000000000000000000000;6544575;655117;59,012;26,70065;"59°0'43.19""";"26°42'2.34"""
263;vene vana;vene;G;vana;A;O;1;6;61;45442;0,008054223;11,0528966415;"Lääne-Viru maakond, Vinni vald, Venevere küla";"Leiti aadress, üks objekti vaste";1;609019204000000000000000000000000;6544575;655117;59,012;26,70065;"59°0'43.19""";"26°42'2.34"""
264;Põltsamaa vana;Põltsamaa;H;vana;A;O;1;6;61;45442;0,008054223;11,0528966415;"Jõgeva maakond, Põltsamaa vald";"Leiti aadress, üks objekti vaste";1;506180000000000000000000000000000;6503283;614782;58,65413;25,97769;"58°39'14.87""";"25°58'39.70"""
265;Saksa puhas;Saksa;H;puhas;A;O;1;21;18;45442;0,0083182958;10,8731434973;"Rapla maakond, Kehtna vald, Saksa küla";"Leiti aadress, üks objekti vaste";1;712937353000000000000000000000000;6534209;550668;58,94399;24,88021;"58°56'38.36""";"24°52'48.74"""
266;Eesti tehtud;Eesti;H;tehtud;A;O;1;21;18;45442;0,0083182958;10,8731434973;"Viljandi maakond, Viljandi vald, Lalsi küla, Eesti";"Leiti aadress, üks objekti vaste";3;848994088000000000KQV000000000000;6483669;618200;58,47719;26,02634;"58°28'37.89""";"26°1'34.84"""
267;Eesti kange;Eesti;H;kange;A;O;1;21;19;45442;0,0087804234;10,5782089568;"Viljandi maakond, Viljandi vald, Lalsi küla, Eesti";"Leiti aadress, üks objekti vaste";3;848994088000000000KQV000000000000;6483669;618200;58,47719;26,02634;"58°28'37.89""";"26°1'34.84"""
268;Pirita ainus;Pirita;H;ainus;A;O;1;16;25;45442;0,0088024295;10,5647433679;"Harju maakond, Tallinn, Pirita linnaosa";"Leiti aadress, üks objekti vaste";1;377840596000000000000000000000000;6592619;547345;59,46867;24,83512;"59°28'7.21""";"24°50'6.43"""
269;Liivi viimne;Liivi;H;viimne;A;O;1;15;27;45442;0,0089124598;10,4981608673;"Lääne maakond, Lääne-Nigula vald, Liivi küla";"Leiti aadress, üks objekti vaste";1;564414361000000000000000000000000;6523888;498261;58,85431;23,96987;"58°51'15.52""";"23°58'11.53"""
270;Rootsi kindel;Rootsi;H;kindel;A;O;1;18;23;45442;0,0091105145;10,3813484451;"Rapla maakond, Kohila vald, Rootsi küla";"Leiti aadress, üks objekti vaste";1;713177085000000000000000000000000;6556826;542637;59,14789;24,74507;"59°8'52.40""";"24°44'42.25"""
271;Tallinn upsakas;Tallinn;H;upsakas;A;O;1;72;6;45442;0,0095066238;10,1587066814;"Harju maakond, Tallinn";"Leiti aadress, üks objekti vaste";1;377840000000000000000000000000000;6588522;542228;59,43244;24,74407;"59°25'56.78""";"24°44'38.64"""
272;Pirita haige;Pirita;H;haige;A;O;1;16;27;45442;0,0095066238;10,1587066814;"Harju maakond, Tallinn, Pirita linnaosa";"Leiti aadress, üks objekti vaste";1;377840596000000000000000000000000;6592619;547345;59,46867;24,83512;"59°28'7.21""";"24°50'6.43"""
273;Tallinn tuim;Tallinn;H;tuim;A;O;1;72;6;45442;0,0095066238;10,1587066814;"Harju maakond, Tallinn";"Leiti aadress, üks objekti vaste";1;377840000000000000000000000000000;6588522;542228;59,43244;24,74407;"59°25'56.78""";"24°44'38.64"""
274;Tallinn alandlik;Tallinn;H;alandlik;A;O;1;72;6;45442;0,0095066238;10,1587066814;"Harju maakond, Tallinn";"Leiti aadress, üks objekti vaste";1;377840000000000000000000000000000;6588522;542228;59,43244;24,74407;"59°25'56.78""";"24°44'38.64"""
275;Tallinn sõjapäälik;Tallinn;H;sõjapäälik;A;O;1;72;6;45442;0,0095066238;10,1587066814;"Harju maakond, Tallinn";"Leiti aadress, üks objekti vaste";1;377840000000000000000000000000000;6588522;542228;59,43244;24,74407;"59°25'56.78""";"24°44'38.64"""
276;Kuimetsa selge;Kuimetsa;H;selge;A;O;1;29;15;45442;0,009572642;10,1229412948;"Rapla maakond, Rapla vald, Kuimetsa küla";"Leiti aadress, üks objekti vaste";1;716683541000000000000000000000000;6545803;564378;59,04623;25,12171;"59°2'46.41""";"25°7'18.14"""
277;Kuimetsa viimane;Kuimetsa;H;viimane;A;O;1;29;15;45442;0,009572642;10,1229412948;"Rapla maakond, Rapla vald, Kuimetsa küla";"Leiti aadress, üks objekti vaste";1;716683541000000000000000000000000;6545803;564378;59,04623;25,12171;"59°2'46.41""";"25°7'18.14"""
278;Vene tore;Vene;H;tore;A;O;1;28;16;45442;0,009858721;9,9721058175;"Lääne-Viru maakond, Vinni vald, Venevere küla";"Leiti aadress, üks objekti vaste";1;609019204000000000000000000000000;6544575;655117;59,012;26,70065;"59°0'43.19""";"26°42'2.34"""
279;Pirita tõene;Pirita;H;tõene;A;O;1;16;28;45442;0,009858721;9,9721058175;"Harju maakond, Tallinn, Pirita linnaosa";"Leiti aadress, üks objekti vaste";1;377840596000000000000000000000000;6592619;547345;59,46867;24,83512;"59°28'7.21""";"24°50'6.43"""
280;Rootsi imelik;Rootsi;H;imelik;A;O;1;18;25;45442;0,0099027332;9,9494786273;"Rapla maakond, Kohila vald, Rootsi küla";"Leiti aadress, üks objekti vaste";1;713177085000000000000000000000000;6556826;542637;59,14789;24,74507;"59°8'52.40""";"24°44'42.25"""
281;Liivi kõrge;Liivi;H;kõrge;A;O;1;15;30;45442;0,0099027332;9,9494786273;"Lääne maakond, Lääne-Nigula vald, Liivi küla";"Leiti aadress, üks objekti vaste";1;564414361000000000000000000000000;6523888;498261;58,85431;23,96987;"58°51'15.52""";"23°58'11.53"""
282;Liivi hirmus;Liivi;H;hirmus;A;O;1;15;30;45442;0,0099027332;9,9494786273;"Lääne maakond, Lääne-Nigula vald, Liivi küla";"Leiti aadress, üks objekti vaste";1;564414361000000000000000000000000;6523888;498261;58,85431;23,96987;"58°51'15.52""";"23°58'11.53"""
283;Saksa kerge;Saksa;H;kerge;A;O;1;21;22;45442;0,010166806;9,8167955141;"Rapla maakond, Kehtna vald, Saksa küla";"Leiti aadress, üks objekti vaste";1;712937353000000000000000000000000;6534209;550668;58,94399;24,88021;"58°56'38.36""";"24°52'48.74"""
284;Kuimetsa tore;Kuimetsa;H;tore;A;O;1;29;16;45442;0,0102108182;9,7951802253;"Rapla maakond, Rapla vald, Kuimetsa küla";"Leiti aadress, üks objekti vaste";1;716683541000000000000000000000000;6545803;564378;59,04623;25,12171;"59°2'46.41""";"25°7'18.14"""
285;Vene päälik;Vene;H;päälik;A;O;1;28;17;45442;0,0104748911;9,6683432627;"Lääne-Viru maakond, Vinni vald, Venevere küla";"Leiti aadress, üks objekti vaste";1;609019204000000000000000000000000;6544575;655117;59,012;26,70065;"59°0'43.19""";"26°42'2.34"""
286;Kose suur;Kose;H;suur;A;O;1;4;119;45442;0,0104748911;9,6683432627;"Harju maakond, Kose vald";"Leiti aadress, üks objekti vaste";1;373380000000000000000000000000000;6561137;566682;59,18351;25,16649;"59°11'0.63""";"25°9'59.36"""
287;Saksa kindel;Saksa;H;kindel;A;O;1;21;23;45442;0,0106289336;9,5965329504;"Rapla maakond, Kehtna vald, Saksa küla";"Leiti aadress, üks objekti vaste";1;712937353000000000000000000000000;6534209;550668;58,94399;24,88021;"58°56'38.36""";"24°52'48.74"""
288;Kuimetsa päälik;Kuimetsa;H;päälik;A;O;1;29;17;45442;0,0108489943;9,4965936622;"Rapla maakond, Rapla vald, Kuimetsa küla";"Leiti aadress, üks objekti vaste";1;716683541000000000000000000000000;6545803;564378;59,04623;25,12171;"59°2'46.41""";"25°7'18.14"""
