Aadress	ID
Aru Sindi Pärnumaa	2145831
Ülase Jõgeva Jõgevamaa	2145833
Rannamaa tee Mändjala Lääne-Saare vald Saaremaa	2145835
Jõekalda tee 45 Kauni Reiu jõe kaldal Silla Paikuse vald Pärnumaa	2145839
Rannamaa tee Mändjala Lääne-Saare vald Saaremaa	2145843
Lillevälja Kudjape Lääne-Saare vald Saaremaa	2145844
Jõe Palivere Lääne-Nigula vald Läänemaa	2145848
Sortsi Tabivere vald Jõgevamaa	2145859
Kelluke Tammiste Sauga vald Pärnumaa	2145874
Vaariku Võiste Tahkuranna vald Pärnumaa	2145881
Maasika Kirimäe Lääne-Nigula vald Läänemaa	2145893
Kihlepa Audru vald Pärnumaa	2145934
Laheranna Nõmme Ridala vald Läänemaa	2145949
Põlde Kaisvere Lääne-Saare vald Saaremaa	2145982
Vaariku Võiste Tahkuranna vald Pärnumaa	2145988
Jõekalda tee 45 Kauni Reiu jõe kaldal Silla Paikuse vald Pärnumaa	2145992
Tõnu Treimani Häädemeeste vald Pärnumaa	2146005
Aida Pihtla Pihtla vald Saaremaa	2146010
Seljamäe Linnamäe Lääne-Nigula vald Läänemaa	2146012
Jõekalda Silla Paikuse vald Pärnumaa	2146022
Pihla Hiiu vald Hiiumaa	2146031
Tulbi Haapsalu Läänemaa	2146047
Jõekalda Silla Paikuse vald Pärnumaa	2146050
Jõekalda Silla Paikuse vald Pärnumaa	2146053
Tamme Haapsalu Läänemaa	2146072
Jõekalda Silla Paikuse vald Pärnumaa	2146075
Lõuna Rakvere Lääne-Virumaa	2146087
Raudtee Haapsalu Läänemaa	2146096
Haeska Ridala vald Läänemaa	2146098
Tulbi Haapsalu Läänemaa	2146099
Kajuoja Rütavere Sauga vald Pärnumaa	2146102
Kellukese tee Tammiste Sauga vald Pärnumaa	2146110
Veski tee Reiu Tahkuranna vald Pärnumaa	2146118
Kajuoja Rütavere Sauga vald Pärnumaa	2146122
Jõekalda Silla Paikuse vald Pärnumaa	2146144
Vaariku Võiste Tahkuranna vald Pärnumaa	2146149
Kellukese tee Tammiste Sauga vald Pärnumaa	2146162
Jõekalda Silla Paikuse vald Pärnumaa	2146167
Jõekalda Silla Paikuse vald Pärnumaa	2146197
Kellukese tee Tammiste Sauga vald Pärnumaa	2146205
Vaariku Võiste Tahkuranna vald Pärnumaa	2146217
Kajuoja Rütavere Sauga vald Pärnumaa	2146232
Saialille tn Tammiste Sauga vald Pärnumaa	2146236
Jõekalda Silla Paikuse vald Pärnumaa	2146239
Jõekalda Silla Paikuse vald Pärnumaa	2146247
Vaariku Võiste Tahkuranna vald Pärnumaa	2146260
Jõekalda Silla Paikuse vald Pärnumaa	2146268
Kajuoja Rütavere Sauga vald Pärnumaa	2146275
Vaariku Võiste Tahkuranna vald Pärnumaa	2146287
Levala Rakvere vald Lääne-Virumaa	2146312
Levala Rakvere vald Lääne-Virumaa	2146313
Põllu Päide Rakvere vald Lääne-Virumaa	2146314
Sõrve mnt 6a Nasva Lääne-Saare vald Saaremaa	2146343
Kauritsa tee Viraksaare Paide vald Järvamaa	2146355
Mäeotsa tee Pinska Viljandi vald Viljandimaa	2146358
Õuna Viljandi Viljandimaa	2146362
Ugandi Pärnu Pärnumaa	2146377
Lutsu 3a Türi Türi vald Järvamaa	2146400
Metsavahi . Orgita Märjamaa vald Raplamaa	2146402
Salu 16 Rapla Rapla vald Raplamaa	2146431
Kirsi Peetrimõisa Viljandi Viljandimaa	2146439
Kalda puiestee Viljandi Viljandimaa	2146458
Viljandist 4 km Mäeltküla Viljandi vald Viljandimaa	2146468
Vanamõisa Põdrala vald Valgamaa	2146479
 Sauga vald Pärnumaa	2146500
 Audru Audru vald Pärnumaa	2146505
Pärnu Pärnumaa	2146508
Lihula Lihula vald Läänemaa	2146510
 Reiu Tahkuranna vald Pärnumaa	2146513
Veski tee Tahkuranna vald Pärnumaa	2146514
 Sauga vald Pärnumaa	2146516
 Papsaare Audru vald Pärnumaa	2146517
 Reiu Tahkuranna vald Pärnumaa	2146518
Paatsalu Varbla vald Pärnumaa	2146520
Tammiste Sauga vald Pärnumaa	2146522
Jõekääru Saunja Lääne-Nigula vald Läänemaa	2146575
 Surju vald Pärnumaa	2146601
 Häädemeeste vald Pärnumaa	2146602
Pargi talu Jõõdre Ridala vald Läänemaa	2146604
 Pärnu Pärnumaa	2146605
 Sauga vald Pärnumaa	2146606
 Paikuse Paikuse vald Pärnumaa	2146607
 Tõstamaa vald Pärnumaa	2146608
 Tõstamaa vald Pärnumaa	2146609
 Soomra Audru vald Pärnumaa	2146610
 Surju vald Pärnumaa	2146612
 Häädemeeste vald Pärnumaa	2146613
 Vändra vald Pärnumaa	2146617
 Sauga vald Pärnumaa	2146620
 Sauga vald Pärnumaa	2146621
 Papsaare Audru vald Pärnumaa	2146622
Kroonuaia 27 Kesklinn Tartu Tartumaa	2146628
Lihula Lihula vald Läänemaa	2146656
Kihlepa Audru vald Pärnumaa	2146731
Tammiste Sauga vald Pärnumaa	2146754
Pulli Sauga vald Pärnumaa	2146756
Tammiste Sauga vald Pärnumaa	2146758
 Sauga vald Pärnumaa	2146759
 Reiu Tahkuranna vald Pärnumaa	2146768
 Reiu Tahkuranna vald Pärnumaa	2146769
Aesoo Tori vald Pärnumaa	2146779
Lihula Lihula vald Läänemaa	2146857
Tammiste Sauga vald Pärnumaa	2146922
 Sauga vald Pärnumaa	2146925
Tammiste Sauga vald Pärnumaa	2146931
Kihlepa Audru vald Pärnumaa	2146938
Aesoo Tori vald Pärnumaa	2146960
Lihula Lihula vald Läänemaa	2147008
Aesoo Tori vald Pärnumaa	2147042
 Reiu Tahkuranna vald Pärnumaa	2147048
 Reiu Tahkuranna vald Pärnumaa	2147050
Tammiste Sauga vald Pärnumaa	2147056
Lihula Lihula vald Läänemaa	2147072
Kihlepa Audru vald Pärnumaa	2147120
Tammiste Sauga vald Pärnumaa	2147139
 Sauga vald Pärnumaa	2147142
Kihlepa Audru vald Pärnumaa	2147189
Tammiste Sauga vald Pärnumaa	2147211
Tammiste Sauga vald Pärnumaa	2147213
 Sauga vald Pärnumaa	2147216
Tammiste Sauga vald Pärnumaa	2147225
Võõpsu Räpina vald Põlvamaa	2147231
Tammiste Sauga vald Pärnumaa	2147250
 Sauga vald Pärnumaa	2147254
Kihlepa Audru vald Pärnumaa	2147256
 Reiu Tahkuranna vald Pärnumaa	2147263
Aesoo Tori vald Pärnumaa	2147266
 Reiu Tahkuranna vald Pärnumaa	2147268
Kihlepa Audru vald Pärnumaa	2147282
 Sauga vald Pärnumaa	2147294
Lihula Lihula vald Läänemaa	2147300
 Reiu Tahkuranna vald Pärnumaa	2147302
Aesoo Tori vald Pärnumaa	2147306
Tammiste Sauga vald Pärnumaa	2147314
Tammiste Sauga vald Pärnumaa	2147315
Vainonurga Ülenurme vald Tartumaa	2147383
Lillesaare Paju Rannu vald Tartumaa	2147386
Lihula Lihula vald Läänemaa	2147392
Tallinna mnt. 90 Uuemõisa Ridala vald Läänemaa	2147399
Kesk Varnja Peipsiääre vald Tartumaa	2147402
Ülejõe piirkonnas Pärnu Pärnumaa	2147403
Ülejõe piirkonnas Pärnu Pärnumaa	2147500
Tammiste Sauga vald Pärnumaa	2147506
Tammiste Sauga vald Pärnumaa	2147508
Aesoo Tori vald Pärnumaa	2147515
 Sauga vald Pärnumaa	2147519
Kihlepa Audru vald Pärnumaa	2147521
  Paatsalu Varbla vald Pärnumaa	2147522
Ülejõe piirkonnas Pärnu Pärnumaa	2147623
Ülejõe piirkonnas Pärnu Pärnumaa	2147793
Ülejõe piirkonnas Pärnu Pärnumaa	2147794
Ülejõe piirkonnas Pärnu Pärnumaa	2147867
  Paatsalu Varbla vald Pärnumaa	2147902
Tammiste Sauga vald Pärnumaa	2147963
Tammiste Sauga vald Pärnumaa	2147973
Aesoo Tori vald Pärnumaa	2147980
 Sauga vald Pärnumaa	2147983
Kihlepa Audru vald Pärnumaa	2147984
Tammiste Sauga vald Pärnumaa	2147997
Ülejõe piirkonnas Pärnu Pärnumaa	2148026
Kargoja Saunametsa Surju vald Pärnumaa	2148057
Rooli tee 26 Laadi Tahkuranna vald Pärnumaa	2148058
Vabaduse 12 Kärdla Hiiu vald Hiiumaa	2148081
Karikakra Tõrvandi Ülenurme vald Tartumaa	2148094
Rehe Sikeldi Rapla vald Raplamaa	2148109
Sipa tn Märjamaa Märjamaa vald Raplamaa	2148121
Vahakõnnu Raikküla vald Raplamaa	2148126
Aroonia 7 Audru Audru vald Pärnumaa	2148129
Nooruse Kehtna Kehtna vald Raplamaa	2148131
Kuuse Kehtna Kehtna vald Raplamaa	2148132
Kalda Palivere Lääne-Nigula vald Läänemaa	2148159
Haapsalu mnt. 25 Palivere Lääne-Nigula vald Läänemaa	2148160
Tooma Kiideva Ridala vald Läänemaa	2148170
Tulbi Paralepa Ridala vald Läänemaa	2148171
Kanarbiku Paralepa Ridala vald Läänemaa	2148173
Tulbi Paralepa Ridala vald Läänemaa	2148174
Pärna Haapsalu Läänemaa	2148178
Kanarbiku Haapsalu Läänemaa	2148179
Paralepa Tulbi Haapsalu Läänemaa	2148182
Paralepa Tulbi Haapsalu Läänemaa	2148183
Hansu talu Hanila Hanila vald Läänemaa	2148184
Hansu talu Hanila Hanila vald Läänemaa	2148185
Topu põik 5 Tanska Ridala vald Läänemaa	2148187
Varsakopli Rakvere Lääne-Virumaa	2148190
Uus-Saarma Liigvalla Rakke vald Lääne-Virumaa	2148219
Pikk Toila vald Ida-Virumaa	2148225
Kalevipoja talu Tõruvere Alatskivi vald Tartumaa	2148330
Männiku Urvaste Urvaste vald Võrumaa	2148335
Pärna 3 Jõgeva Jõgevamaa	2148362
Jaama eidapere kehtna vald Eidapere Kehtna vald Raplamaa	2148413
 1 Lindi Audru vald Pärnumaa	2148501
Kiriku 27 Kallaste Tartumaa	2148545
Antsu Tsolgo Lasva vald Võrumaa	2148554
Vahe tee 24 Vissi Nõo vald Tartumaa	2148556
Kallaku Uusküla Rapla vald Raplamaa	2148570
Kuuse 15 Elva Tartumaa	2148571
Vesiveski Vana-Vastseliina Vastseliina vald Võrumaa	2148586
Mäe 32 Valga Valgamaa	2148590
Pikk Sindi Pärnumaa	2148601
Tallinna 5 Paide Järvamaa	2148604
 Jäärja Saarde vald Pärnumaa	2148619
Jõekalda Silla Paikuse vald Pärnumaa	2148628
Rasina Mooste vald Põlvamaa	2148634
Olevi tee 4 Külitse Ülenurme vald Tartumaa	2148639
Majaka Häädemeeste vald Pärnumaa	2148670
Majaka Häädemeeste vald Pärnumaa	2148671
Majaka Häädemeeste vald Pärnumaa	2148672
Majaka Häädemeeste vald Pärnumaa	2148673
Majaka Häädemeeste vald Pärnumaa	2148674
Majaka Häädemeeste vald Pärnumaa	2148675
Majaka Häädemeeste vald Pärnumaa	2148676
Majaka Häädemeeste vald Pärnumaa	2148677
Majaka Häädemeeste vald Pärnumaa	2148678
Majaka Häädemeeste vald Pärnumaa	2148680
Majaka Häädemeeste vald Pärnumaa	2148681
Majaka Häädemeeste vald Pärnumaa	2148682
Majaka Häädemeeste vald Pärnumaa	2148683
Majaka Häädemeeste vald Pärnumaa	2148684
Majaka Häädemeeste vald Pärnumaa	2148685
Kallaste talu Loodi Viljandi vald Viljandimaa	2148686
Aidamäe tee Virtsu Hanila vald Läänemaa	2148690
Aia 8 Abja-Paluoja Abja vald Viljandimaa	2148705
Indu Rabavere Koonga vald Pärnumaa	2148706
Kaevu 23 maja Pärnu Pärnumaa	2148707
Anguse Anguse Vinni vald Lääne-Virumaa	2148748
Arkna küla Rakvere vald Lääne-Virumaa	2148764
Tammiku tn Vinni Vinni vald Lääne-Virumaa	2148765
Sihi Rakvere Lääne-Virumaa	2148776
Aasa Viisu Roosna-Alliku vald Järvamaa	2148777
Rakvere vald Nurmiku Rakvere Lääne-Virumaa	2148778
Vahtra pst Rakvere Lääne-Virumaa	2148788
Rakvere vald Nurmiku Rakvere Lääne-Virumaa	2148790
Rõmeda Kadrina vald Lääne-Virumaa	2148828
Rõmeda Kadrina vald Lääne-Virumaa	2148829
Tarva 26 Pärnu Pärnumaa	2148843
Vabaduse Rakvere Lääne-Virumaa	2148876
Majaka küla Majaka Häädemeeste vald Pärnumaa	2148951
Märja . Kükita Kasepää vald Jõgevamaa	2148955
Suure-Rootsi Pihtla vald Saaremaa	2148962
Kaluri 5 Mustvee Jõgevamaa	2148975
Undi Väheru Karula vald Valgamaa	2148985
Õuna 6 Tapa Tapa vald Lääne-Virumaa	2148988
Kalevi pst 56 Pärnu Pärnumaa	2148995
Suur-Posti Pärnu Pärnumaa	2149066
Allika 31 Jõgeva Jõgevamaa	2149118
 Päigiste Halliste vald Viljandimaa	2149131
Sauga vald Eametsa küla Võilille tee 5 Pärnu Pärnumaa	2149138
Sauga vald Eametsa küla Võilille tee 5 Pärnu Pärnumaa	2149139
Sika Sika Võru vald Võrumaa	2149198
Kobilu Kobilu Konguta vald Tartumaa	2149200
Türi Türi vald Järvamaa	2149244
Mäeküla Türi vald Järvamaa	2149261
Liisa Uulu Tahkuranna vald Pärnumaa	2149262
Mureli Viljandi Viljandimaa	2149276
Kärneri Elva Tartumaa	2149336
Kompuse Väike-Maarja vald Lääne-Virumaa	2149345
Tiigi tee 1 Orajõe Põlva vald Põlvamaa	2149358
Mäe Narva-Jõesuu Ida-Virumaa	2149363
Mere pst. 3 Pärnu Pärnumaa	2149371
Aasa 10 Avinurme Avinurme vald Ida-Virumaa	2149396
Maarjakase Kuku Rapla vald Raplamaa	2149397
Laeva-Aasa Konuvere Märjamaa vald Raplamaa	2149405
Pikk Otepää Otepää vald Valgamaa	2149430
Kruusa Elva Tartumaa	2149434
Pärna Käo Laimjala vald Saaremaa	2149445
Kaasiku kinnistu Soela Leisi vald Saaremaa	2149448
Vilho Jämaja Torgu vald Saaremaa	2149449
Vilho Jämaja Torgu vald Saaremaa	2149450
Allika Jõgeva Jõgevamaa	2149453
Koosa Vara vald Tartumaa	2149457
Ilma talu Morna Karksi vald Viljandimaa	2149459
Tartu mnt. Elva Tartumaa	2149495
Metsvitsa Vahi Tartu vald Tartumaa	2149512
Lembevere Konguta vald Tartumaa	2149518
Koidu Tõrva Valgamaa	2149519
Kellukese tee Tammiste Sauga vald Pärnumaa	2149524
Jõekalda Silla Paikuse vald Pärnumaa	2149527
Vapramäe Elva Tartumaa	2149540
Pärna Põlva Põlva vald Põlvamaa	2149543
õhtu 30 Tapa Tapa vald Lääne-Virumaa	2149572
Lehe Rabaküla Surju vald Pärnumaa	2149648
Raudtee 19 Soodne pakkumine Uus hind Valga Valgamaa	2149649
Maarjatähe Räni Ülenurme vald Tartumaa	2149662
Kooli 12 Kärla Lääne-Saare vald Saaremaa	2149751
Rohu 14 Pärnu Pärnumaa	2149762
Kokõ Rõuge vald Võrumaa	2149767
Põldpaju Jabara Lüganuse vald Ida-Virumaa	2149778
Nurmenuku 22 Aespa Kohila vald Raplamaa	2149803
Pikevere Väike-Maarja vald Lääne-Virumaa	2149822
Kapa 66 Aespa Kohila vald Raplamaa	2149844
Tallinna mnt 30 Juuru vald Raplamaa	2149852
Aasa Tõrvandi Ülenurme vald Tartumaa	2149905
Aaveli maja Illuka Illuka vald Ida-Virumaa	2149908
Nurmsi Paide vald Järvamaa	2149909
Kirsi 1 Viljandi Viljandimaa	2149921
Vainu Paluküla Kehtna vald Raplamaa	2149943
Rõõmu Rõusa Vändra vald Pärnumaa	2149975
Metsa 14 Narva Ida-Virumaa	2149976
Sooniku tee Sinialliku Viljandi vald Viljandimaa	2149984
Veski tee Reiu Tahkuranna vald Pärnumaa	2150037
Sauga vald Eametsa küla Võilille tee 5 Pärnu Pärnumaa	2150038
Reiu küla  Pärnu Pärnumaa	2150043
Sauga vald Eametsa küla Võilille tee 5 Pärnu Pärnumaa	2150045
Tammiste Nõlva põik 2-2 Pärnu Pärnumaa	2150047
  Reiu Tahkuranna vald Pärnumaa	2150049
Lehe Jaamamõisa Tartu Tartumaa	2150074
Lehe Tartu Tartumaa	2150075
Lootuse 18 Karlova Tartu Tartumaa	2150076
Mõisa pst 3 Raadi-Kruusamäe Tartu Tartumaa	2150077
Pargi 3 Puhja Puhja vald Tartumaa	2150085
Ute Lemmatsi Ülenurme vald Tartumaa	2150101
Kirsi 9 aedlinn Otepää Otepää vald Valgamaa	2150105
Võru 101 Valga Valgamaa	2150147
Paju Jõõdre Ridala vald Läänemaa	2150150
Tallinna mnt. 146 Sauga Sauga vald Pärnumaa	2150209
Pärnu - Paide mnt. 7 Vändra Vändra vald (alev) Pärnumaa	2150260
Kodasmaa-Kõlvati tee Soeva Audru vald Pärnumaa	2150267
Merimetsa 80 Pärnu Pärnumaa	2150283
Kilgi Pärnu Pärnumaa	2150331
Sepikoja/Ääsi Ropka Tartu Tartumaa	2150339
Jaama tn 1A Alevik Avinurme Avinurme vald Ida-Virumaa	2150343
Olevi tee 4 Külitse Ülenurme vald Tartumaa	2150354
Viira tee Reiu Tahkuranna vald Pärnumaa	2150361
Vahenurme Halinga vald Pärnumaa	2150363
Ristiku tee Tammiste Sauga vald Pärnumaa	2150387
Õuna 1 Tammelinn Tartu Tartumaa	2150399
Rehe maja Toomja Kaiu vald Raplamaa	2150417
Sepama Kaguvere Märjamaa vald Raplamaa	2150432
Saunsaare Leipste Saarde vald Pärnumaa	2150443
Koke Haaslava vald Tartumaa	2150448
Indu talu Rabavere Koonga vald Pärnumaa	2150454
Lauri tee Viljandi Viljandimaa	2150465
Kungla Tammelinn Tartu Tartumaa	2150480
Põripõllu küla vambo talu Orissaare vald Saaremaa	2150490
Mihkli Sagadi Vihula vald Lääne-Virumaa	2150848
Meose tee. Saarde Saarde vald Pärnumaa	2150851
Põllu 8A Koeru Koeru vald Järvamaa	2150874
Põllu 8A Koeru Koeru vald Järvamaa	2150875
Miili talu Tahu Noarootsi vald Läänemaa	2150876
Tuletõrje 2 Kohila Kohila vald Raplamaa	2151073
Elu tee Papsaare Audru vald Pärnumaa	2151101
Ugandi Pärnu Pärnumaa	2151102
Ugandi Pärnu Pärnumaa	2151103
Kuigu tee Silla Paikuse vald Pärnumaa	2151105
Roheline Pärnu Pärnumaa	2151108
Side 4 Järlepa Juuru vald Raplamaa	2151116
Kase Külitse Ülenurme vald Tartumaa	2151141
Navesti Suure-Jaani vald Viljandimaa	2151185
Merimäe tee 23 Tahkuranna Tahkuranna vald Pärnumaa	2151209
 Koruste Rõngu vald Tartumaa	2151249
Põlva Grillikoda Põlva Põlva vald Põlvamaa	2151250
Kuigu tee Silla Paikuse vald Pärnumaa	2151257
Mäeotsa tee Laadi Tahkuranna vald Pärnumaa	2151263
Kase Tartu Tartumaa	2151281
Mäeotsa tee Laadi Tahkuranna vald Pärnumaa	2151289
Lepa tee 44 Kiviõli Ida-Virumaa	2151337
Lembitu 54 Kohtla-Järve Ida-Virumaa	2151340
Kase 5 Võru Võrumaa	2151502
Sulevi 6 Võru Võrumaa	2151503
Mere 2 Leisi vald Saaremaa	2151521
Viira tee Reiu Tahkuranna vald Pärnumaa	2151566
Viira tee Reiu Tahkuranna vald Pärnumaa	2151568
Kilgi Pärnu Pärnumaa	2151571
Kilgi Pärnu Pärnumaa	2151576
Kilgi Pärnu Pärnumaa	2151581
Kilgi Pärnu Pärnumaa	2151582
Jõekääru Saunja Lääne-Nigula vald Läänemaa	2151622
Jaani tee 5 Õssu Ülenurme vald Tartumaa	2151629
Kesk Rõngu Rõngu vald Tartumaa	2151668
Aste Aste Lääne-Saare vald Saaremaa	2151888
Eelika Paatsa Mustjala vald Saaremaa	2151889
Eikla Eikla Lääne-Saare vald Saaremaa	2151890
Kadaka tee Kihelkonna vald Saaremaa	2151898
Kotkakivi 8 Laheküla Lääne-Saare vald Saaremaa	2151906
Kullerkupu Kuressaare Saaremaa	2151909
Lümanda mnt. 3 Kihelkonna Kihelkonna vald Saaremaa	2151912
Muinasjutumaja Saaremaal Kaugatoma Kaugatoma Salme vald Saaremaa	2151915
Pae talu Orissaare vald Saaremaa	2151918
Pammana Leisi vald Pammana Leisi vald Saaremaa	2151919
Putkendi Möldri Salme vald Saaremaa	2151925
Raja 32 Kuressaare Saaremaa	2151927
Sillu Sillu Maantee Maantee Torgu vald Saaremaa	2151933
Suurenu Hänga küla Hänga Torgu vald Saaremaa	2151938
Endla 13 Haapsalu Läänemaa	2151951
 . Sadama teel. Vergi Vihula vald Lääne-Virumaa	2151989
Urma Võidu Häädemeeste vald Pärnumaa	2152016
Laiendi Kastna Tõstamaa vald Pärnumaa	2152041
Tiigi tee 1 Orajõe Põlva vald Põlvamaa	2152115
Ristiku 3 Jõhvi Jõhvi vald Ida-Virumaa	2152123
Kungla Rakvere Lääne-Virumaa	2152125
Malla Viru-Nigula vald Lääne-Virumaa	2152310
Tiigi . Allika Varbla vald Pärnumaa	2152341
Elulõnga Ihaste Tartu Tartumaa	2152344
Kubja Türi vald Järvamaa	2152357
Metsa tn 2 Avinurme Avinurme vald Ida-Virumaa	2152377
Anti mere ääres Eisma Vihula vald Lääne-Virumaa	2154440
Ergarra .. Ünnaste Vändra vald Pärnumaa	2154441
Savi 33 Pärnu Pärnumaa	2154446
Rehe Viljandi Viljandimaa	2154450
Papli tn Kiviõli Ida-Virumaa	2154456
Merimäe tee 23 Tahkuranna Tahkuranna vald Pärnumaa	2170000
Ränikivi 6 Tammelinn Tartu Tartumaa	2170002
Seljamaa Tamba Varbla vald Pärnumaa	2170022
Kõvaküla küla Kõvaküla Karksi vald Viljandimaa	2170032
Tiigi . Allika Varbla vald Pärnumaa	2170041
Jänese Soomra Audru vald Pärnumaa	2170047
Mureli Tammelinn Tartu Tartumaa	2170120
Koidu Tõrva Valgamaa	2170121
Linnu 8 Tammelinn Tartu Tartumaa	2170125
Vanamõisa Põdrala vald Valgamaa	2170131
Lembevere Konguta vald Tartumaa	2170137
Metsvitsa Vahi Tartu vald Tartumaa	2170138
Kaluri 7 Mustvee Jõgevamaa	2170173
Kase 5 Võru Võrumaa	2170210
Sulevi 6 Võru Võrumaa	2170211
Oti tee 17 Kilksama Sauga vald Pärnumaa	2170255
Väike-Herdi Utu Käina vald Hiiumaa	2170423
Koruste Rõngu vald Tartumaa	2170518
Päikese Märja Tähtvere vald Tartumaa	2170534
Veski põik 3 Tammiste Sauga vald Pärnumaa	2170548
Võru 70 Valga Valgamaa	2170560
Härgmäe Uuemaa Häädemeeste vald Pärnumaa	2170570
Väljataguse küla Väljataguse Rapla vald Raplamaa	2170577
Sarapuu Metsapoole Häädemeeste vald Pärnumaa	2170585
Märja Päikese Tartu Tartumaa	2170625
Järve tee Külitse Ülenurme vald Tartumaa	2170643
Mammaste Põlva vald Põlvamaa	2170768
Tamme 8 Paikuse Paikuse vald Pärnumaa	2170777
Lähte alev Lähte Tartu vald Tartumaa	2170810
Pikk 19 Otepää Otepää vald Valgamaa	2170811
Andruse talu Omedu Kasepää vald Jõgevamaa	2170838
Naruski Sillapää Räpina vald Põlvamaa	2170877
Jaagutõrenurme Põltsamaa vald Jõgevamaa	2170914
Kivimänni Puhkova Vaivara vald Ida-Virumaa	2170946
Metsanurga Aruküla Vinni vald Lääne-Virumaa	2170949
Metsa - Karste Kanepi vald Põlvamaa	2170950
Mõrra 8a Pärnu Pärnumaa	2171009
Uus 20 Kadrina Kadrina vald Lääne-Virumaa	2171011
Laine Eisma Vihula vald Lääne-Virumaa	2171018
Metsa 12 Laatre Tõlliste vald Valgamaa	2171023
Aardla Ropka Tartu Tartumaa	2171030
Hiiu mnt Käina asum Käina Käina vald Hiiumaa	2171094
Endla 13 Haapsalu Läänemaa	2171156
Karukella 2 Tammiste Sauga vald Pärnumaa	2171237
Järvetaguse tee Veibri Luunja vald Tartumaa	2171238
 Konna 189 Vaivara Vaivara vald Ida-Virumaa	2171275
Jaago Reiu Tahkuranna vald Pärnumaa	2171342
Ranna Aseri Aseri vald Ida-Virumaa	2171355
Köstrimäe Räpina vald Põlvamaa	2171386
Olevi 98 Järve Kohtla-Järve Ida-Virumaa	2171391
Kärsa Ahja Ahja vald Põlvamaa	2171395
Petseri 13 Valga Valgamaa	2171560
Metsasaksa talu Laiksaare Saarde vald Pärnumaa	2171663
Raja Reopalu Väätsa vald Järvamaa	2171715
Teeveere Magari Kanepi vald Põlvamaa	2171717
Tondi Konguta Konguta vald Tartumaa	2171721
Viiginõmme Lümandu Kohila vald Raplamaa	2171760
Oja Manija Tõstamaa vald Pärnumaa	2171761
Tuule tn 3 Vändra Vändra vald (alev) Pärnumaa	2171768
Mõisavahe 3 Koigi Koigi vald Järvamaa	2171773
Jaama 3 Paide Järvamaa	2171774
Sõpruse 95 Kasepää Kasepää vald Jõgevamaa	2171778
Metsa 9 Mustvee Jõgevamaa	2171789
Kuusiku . Kohila Kohila vald Raplamaa	2171798
Ristiku 4a Jõhvi Jõhvi vald Ida-Virumaa	2171801
Väinjärve tee 12 Koeru Koeru vald Järvamaa	2171807
Ööbiku maja . Vana-Kaiu Kaiu vald Raplamaa	2171809
Matsi kinnistu Mõtsu Varbla vald Pärnumaa	2171810
Aiakaare tee Rõhu Tähtvere vald Tartumaa	2171850
Eerika Veeriku Tartu Tartumaa	2171870
Takja tn Tammiste Sauga vald Pärnumaa	2171955
Posti 12a Kohtla-Nõmme Kohtla-Nõmme vald Ida-Virumaa	2171961
Ristiku tee 3 Tammiste Sauga vald Pärnumaa	2171968
Ristiku tn 5a Elva Tartumaa	2171986
Arkma Türi vald Järvamaa	2172052
Õnnesaare Randivälja Tori vald Pärnumaa	2172053
Kooli 43 Pärnu Pärnumaa	2172054
Sepikoja/Ääsi Ropka Tartu Tartumaa	2172094
Põlvast 1km. kaugusel Himmaste Põlva vald Põlvamaa	2172172
Paala tee Viljandi Viljandimaa	2172198
Põripõllu küla vambo talu Orissaare vald Saaremaa	2172258
Heina põik Võru Võrumaa	2172296
Allikoja Külitse Ülenurme vald Tartumaa	2172304
Külalistemaja Valgjärve Valgjärve vald Põlvamaa	2172326
Lepiku 8 Väägvere Tartu vald Tartumaa	2172332
Mesika Elva Tartumaa	2172336
Mesika Käärdi Rõngu vald Tartumaa	2172337
Soinaste Tartu Tartumaa	2172354
Soinaste Tammelinn Tartu Tartumaa	2172355
Rohu Türi Türi vald Järvamaa	2172399
Aravete Ambla vald Järvamaa	2172404
Nõlvaku Kõrtsialuse Aseri vald Ida-Virumaa	2172409
Männiallee Jabara Lüganuse vald Ida-Virumaa	2172410
Sõpruse Tiheda Kasepää vald Jõgevamaa	2172411
Väike-Kareda Koigi vald Järvamaa	2172413
Künka Kunda jõe kaldal Rahkla Sõmeru vald Lääne-Virumaa	2172416
 Lindi Audru vald Pärnumaa	2172417
Vana-Kaiu küla Vana-Kaiu Kaiu vald Raplamaa	2172451
Kase 16 Valga Valgamaa	2172458
Viimäe Meeliku Võru vald Võrumaa	2172462
Pärtsaare Poaka Türi vald Järvamaa	2172468
Väikse-Liivakse Kulli Hummuli vald Valgamaa	2172480
Sõeru talu Kesu Vigala vald Raplamaa	2172482
Mällo Alasoo Alatskivi vald Tartumaa	2172493
Veski 5 Rakvere Lääne-Virumaa	2172494
Kõrgepõllu tee Vana-Võidu Viljandi vald Viljandimaa	2172497
Saunaoja Koogiste Kehtna vald Raplamaa	2172501
Raua Nina Alatskivi vald Tartumaa	2172543
Viira tee 43a Reiu Tahkuranna vald Pärnumaa	2172578
Vainonurga Ülenurme vald Tartumaa	2172582
Tartu mnt. Elva Tartumaa	2172584
Mändjala Lääne-Saare vald Saaremaa	2172609
Mihkli Ülejõe Pärnu Pärnumaa	2172615
- tn Türi Türi vald Järvamaa	2172618
Nurga Tudulinna Tudulinna vald Ida-Virumaa	2172623
Muru 15 Jõhvi Jõhvi vald Ida-Virumaa	2172662
