"ID";Aadress;Täisaadress;Objekti liik;Tase1 kood;Tase1 nimetus;Tase2 kood;Tase2 nimetus;Tase3 kood;Tase3 nimetus;Tase4 kood;Tase4 nimetus;Tase5 kood;Tase5 nimetus;Tase6 kood;Tase6 nimetus;Tase7 kood;Tase7 nimetus;Tase8 kood;Tase8 nimetus;Koodaadress;ADR ID;L-Est X;L-Est Y;N;E;N (dms);E (dms)
2067968;Pedajamäe Otepää vald Valgamaa;"Valga maakond, Otepää vald, Pedajamäe küla";1;81;Valga maakond;557;Otepää vald;6060;Pedajamäe küla;;;;;;;;;;;815576060000000000000000000000000;2974864;6439202;644705;58,07022;26,4525;"58°4'12.81""";"26°27'8.99"""
2067979;Luka . Kalitsa Koeru vald Järvamaa;"Järva maakond, Järva vald, Kalitsa küla, Luka";3;52;Järva maakond;255;Järva vald;2591;Kalitsa küla;;;;;BE5K;Luka;;;;;52255259100000000BE5K000000000000;2572849;6537117;610567;58,95886;25,92181;"58°57'31.89""";"25°55'18.51"""
2067994;Tõrva Valgamaa;"Valga maakond, Tõrva vald";1;81;Valga maakond;824;Tõrva vald;;;;;;;;;;;;;818240000000000000000000000000000;2974690;6430477;613568;58,00104;25,92088;"58°0'3.75""";"25°55'15.15"""
2068003;Jõekääru Saunja Lääne-Nigula vald Läänemaa;"Lääne maakond, Lääne-Nigula vald, Saunja küla, Jõekääru";3;56;Lääne maakond;441;Lääne-Nigula vald;7465;Saunja küla;;;;;083C;Jõekääru;;;;;56441746500000000083C000000000000;2918045;;;;;;
2068020;Põllu Lemmatsi Ülenurme vald Tartumaa;"Tartu maakond, Kambja vald, Lemmatsi küla, Põllu";3;79;Tartu maakond;283;Kambja vald;4266;Lemmatsi küla;;;;;4VG5;Põllu;;;;;792834266000000004VG5000000000000;2835899;6469309;655597;58,33662;26,65712;"58°20'11.83""";"26°39'25.62"""
2068032;Rahvamaja Männamaa Käina vald Hiiumaa;;;;;;;;;;;;;;;;;;;;;;;;;;
2068055;Õhtu tee Laadi Tahkuranna vald Pärnumaa;"Pärnu maakond, Häädemeeste vald, Laadi küla, Õhtu tee 2";3;68;Pärnu maakond;214;Häädemeeste vald;4004;Laadi küla;;;0KC5;Õhtu tee;;;5UQ5;2;;;68214400400000KC500005UQ500000000;2945314;6460559;535063;58,28433;24,59773;"58°17'3.59""";"24°35'51.84"""
2068118;Konso kinnistu Kahula Jõhvi vald Ida-Virumaa;"Ida-Viru maakond, Jõhvi vald";1;45;Ida-Viru maakond;251;Jõhvi vald;;;;;;;;;;;;;452510000000000000000000000000000;3302165;6584796;694233;59,35669;27,41626;"59°21'24.07""";"27°24'58.54"""
2068143;Pärna Maidla Juuru vald Raplamaa;"Rapla maakond, Rapla vald, Maidla küla, Pärna";3;71;Rapla maakond;668;Rapla vald;4741;Maidla küla;;;;;6UBQ;Pärna;;;;;716684741000000006UBQ000000000000;3175780;6546602;551719;59,05511;24,90136;"59°3'18.40""";"24°54'4.88"""
2068188;Ammuta Kareda vald Järvamaa;"Järva maakond, Järva vald, Ammuta küla";1;52;Järva maakond;255;Järva vald;1252;Ammuta küla;;;;;;;;;;;522551252000000000000000000000000;2569728;6539203;606684;58,97856;25,85535;"58°58'42.82""";"25°51'19.27"""
2068189;Võle /Toom/ Tiina 1 Võle Haljala vald Lääne-Virumaa;"Lääne-Viru maakond, Haljala vald";1;60;Lääne-Viru maakond;191;Haljala vald;;;;;;;;;;;;;601910000000000000000000000000000;2738641;6606266;611136;59,57918;25,96693;"59°34'45.06""";"25°58'0.93"""
2068192;1 Lindi Audru vald Pärnumaa;"Pärnu maakond, Pärnu linn, Lindi küla, Aeru tee 1";3;68;Pärnu maakond;624;Pärnu linn;4384;Lindi küla;;;0M2V;Aeru tee;;;6KC4;1;;;68624438400000M2V00006KC400000000;3026308;6463111;516154;58,30835;24,27557;"58°18'30.05""";"24°16'32.05"""
2068194;Õnnesaare Randivälja Tori vald Pärnumaa;"Pärnu maakond, Tori vald, Randivälja küla, Õnnesaare";3;68;Pärnu maakond;809;Tori vald;6792;Randivälja küla;;;;;32RJ;Õnnesaare;;;;;6880967920000000032RJ000000000000;3388615;6481192;546092;58,46855;24,78988;"58°28'6.77""";"24°47'23.55"""
2068195;Kõpu Tõstamaa vald Pärnumaa;"Pärnu maakond, Pärnu linn, Kõpu küla";1;68;Pärnu maakond;624;Pärnu linn;3784;Kõpu küla;;;;;;;;;;;686243784000000000000000000000000;3020363;6462327;510337;58,30148;24,1763;"58°18'5.34""";"24°10'34.69"""
2068199;Savi 33 Pärnu Pärnumaa;"Pärnu maakond, Pärnu linn, Pärnu linn, Savi tn 33";3;68;Pärnu maakond;624;Pärnu linn;6619;Pärnu linn;;;0SU7;Savi tn;;;B7T8;33;;;68624661900000SU70000B7T800000000;3044973;6473260;530867;58,39868;24,52791;"58°23'55.24""";"24°31'40.47"""
2068202;Vene tn Viljandi Viljandimaa;"Viljandi maakond, Viljandi linn, Vene tn 10";3;84;Viljandi maakond;897;Viljandi linn;;;;;05CL;Vene tn;;;2693;10;;;848970000000005CL0000269300000000;254061;6470159;592321;58,36218;25,57743;"58°21'43.84""";"25°34'38.76"""
2068206;Kagu tn 3 Rakvere Lääne-Virumaa;"Lääne-Viru maakond, Rakvere linn, Kagu tn 3";3;60;Lääne-Viru maakond;663;Rakvere linn;;;;;0CLF;Kagu tn;;;2Q2F;3;;;60663000000000CLF00002Q2F00000000;2705780;6580129;634941;59,33779;26,37156;"59°20'16.03""";"26°22'17.63"""
2068207;Tobraselja Viljandi vald Viljandimaa;"Viljandi maakond, Viljandi vald, Tobraselja küla";1;84;Viljandi maakond;899;Viljandi vald;8264;Tobraselja küla;;;;;;;;;;;848998264000000000000000000000000;3133117;6476727;593866;58,4208;25,60651;"58°25'14.89""";"25°36'23.43"""
2068213;Valga Tõrva Valgamaa;"Valga maakond, Tõrva vald, Hummuli alevik, Valga tee";2;81;Valga maakond;824;Tõrva vald;1905;Hummuli alevik;;;0QYX;Valga tee;;;;;;;81824190500000QYX0000000000000000;2998803;6419899;621764;57,90393;26,05394;"57°54'14.14""";"26°3'14.19"""
2068246;Tõnumaa Vigala vald Raplamaa;"Rapla maakond, Märjamaa vald, Tõnumaa küla";1;71;Rapla maakond;502;Märjamaa vald;8509;Tõnumaa küla;;;;;;;;;;;715028509000000000000000000000000;3539840;6510691;515893;58,73554;24,27444;"58°44'7.94""";"24°16'27.97"""
2068248;Kivistiku Rääsa Lüganuse vald Ida-Virumaa;"Ida-Viru maakond, Lüganuse vald, Rääsa küla, Kivistiku";3;45;Ida-Viru maakond;442;Lüganuse vald;7245;Rääsa küla;;;;;1GJV;Kivistiku;;;;;454427245000000001GJV000000000000;3237152;6575586;675547;59,28223;27,08066;"59°16'56.02""";"27°4'50.36"""
2068258;Lemmingu Raka Ambla vald Järvamaa;"Järva maakond, Järva vald, Raka küla, Lemmingu";3;52;Järva maakond;255;Järva vald;6771;Raka küla;;;;;1ZLF;Lemmingu;;;;;522556771000000001ZLF000000000000;2576230;6562674;604554;59,18971;25,82946;"59°11'22.96""";"25°49'46.05"""
2068268;Pärnu mnt 22 Pärnu-Jaagupi Halinga vald Pärnumaa;"Pärnu maakond, Põhja-Pärnumaa vald, Pärnu-Jaagupi alev, Pärnu mnt 22";3;68;Pärnu maakond;638;Põhja-Pärnumaa vald;6617;Pärnu-Jaagupi alev;;;01TJ;Pärnu mnt;;;1GUP;22;;;686386617000001TJ00001GUP00000000;2942046;6496597;529186;58,60831;24,50215;"58°36'29.93""";"24°30'7.73"""
2068322;Uus-Sauga 14a Pärnu Pärnumaa;"Pärnu maakond, Pärnu linn, Pärnu linn, Uus-Sauga tn 14a";3;68;Pärnu maakond;624;Pärnu linn;6619;Pärnu linn;;;0SY6;Uus-Sauga tn;;;BHKG;14a;;;68624661900000SY60000BHKG00000000;3077874;6472671;528331;58,39356;24,48447;"58°23'36.82""";"24°29'4.08"""
2068416;Kanepi alevik Kanepi Kanepi vald Põlvamaa;"Põlva maakond, Kanepi vald, Kanepi alevik";1;64;Põlva maakond;284;Kanepi vald;2667;Kanepi alevik;;;;;;;;;;;642842667000000000000000000000000;3132982;6431028;662708;57,99062;26,75161;"57°59'26.24""";"26°45'5.81"""
2068418;meeksi 19 rapina Räpina vald Põlvamaa;"Põlva maakond, Räpina vald";1;64;Põlva maakond;708;Räpina vald;;;;;;;;;;;;;647080000000000000000000000000000;3158418;6444871;704245;58,0975;27,46502;"58°5'51.01""";"27°27'54.09"""
2068591;Kiisa-Kohila tee Vilivere Kohila vald Raplamaa;"Rapla maakond, Kohila vald";1;71;Rapla maakond;317;Kohila vald;;;;;;;;;;;;;713170000000000000000000000000000;3302051;6558896;543056;59,16643;24,7528;"59°9'59.14""";"24°45'10.06"""
2068720;Tartu mnt 9 Roela Vinni vald Lääne-Virumaa;"Lääne-Viru maakond, Vinni vald, Roela alevik, Tartu mnt 9";3;60;Lääne-Viru maakond;901;Vinni vald;7028;Roela alevik;;;06ZP;Tartu mnt;;;5QKZ;9;;;609017028000006ZP00005QKZ00000000;2823542;6561292;647882;59,16451;26,58603;"59°9'52.24""";"26°35'9.70"""
2068731;Kooli Leedri Lääne-Saare vald Saaremaa;Saare maakond;1;74;Saare maakond;000;;;;;;;;;;;;;;740000000000000000000000000000000;100009;6457965;411216;58,25346;22,48768;"58°15'12.44""";"22°29'15.64"""
2068737;Uus 19 Viljandi Viljandimaa;"Viljandi maakond, Viljandi linn, Uus tn 19";3;84;Viljandi maakond;897;Viljandi linn;;;;;05D0;Uus tn;;;2WWC;19;;;848970000000005D000002WWC00000000;232016;6470805;594011;58,36762;25,60656;"58°22'3.42""";"25°36'23.63"""
2068758;Tartu mnt Põltsamaa Jõgevamaa;"Jõgeva maakond, Põltsamaa vald, Puurmani alevik, Tartu mnt 1";3;50;Jõgeva maakond;618;Põltsamaa vald;6479;Puurmani alevik;;;0LDU;Tartu mnt;;;62C4;1;;;50618647900000LDU000062C400000000;3345434;6495023;633182;58,57475;26,28964;"58°34'29.11""";"26°17'22.70"""
2068761;Köstri Viljandi Viljandimaa;"Viljandi maakond, Viljandi linn, Köstri tn";2;84;Viljandi maakond;897;Viljandi linn;;;;;05B9;Köstri tn;;;;;;;848970000000005B90000000000000000;115031;6470328;592457;58,36367;25,57982;"58°21'49.20""";"25°34'47.37"""
2068832;Jõerahu 1 Vorbuse Tähtvere vald Tartumaa;"Tartu maakond, Tartu linn, Vorbuse küla, Jõerahu tn 1";3;79;Tartu maakond;793;Tartu linn;9483;Vorbuse küla;;;08GH;Jõerahu tn;;;3TYI;1;;;797939483000008GH00003TYI00000000;3031658;6479409;655644;58,42721;26,66477;"58°25'37.97""";"26°39'53.16"""
2068833;Õie tn. 1 Kilingi-Nõmme Saarde vald Pärnumaa;"Pärnu maakond, Saarde vald, Kilingi-Nõmme linn, Õie tn 1";3;68;Pärnu maakond;712;Saarde vald;3083;Kilingi-Nõmme linn;;;00EH;Õie tn;;;2CNG;1;;;687123083000000EH00002CNG00000000;2951832;6445991;557739;58,15114;24,98062;"58°9'4.12""";"24°58'50.25"""
2068876;Lühi . Päinurme Koigi vald Järvamaa;Järva maakond;1;52;Järva maakond;000;;;;;;;;;;;;;;520000000000000000000000000000000;2556580;6528508;590491;58,88629;25,5695;"58°53'10.63""";"25°34'10.20"""
2068881;Kellukese põik 5 Tammiste Sauga vald Pärnumaa;"Pärnu maakond, Tori vald, Tammiste küla, Kellukese põik 5";3;68;Pärnu maakond;809;Tori vald;8120;Tammiste küla;;;0KRE;Kellukese põik;;;8W3O;5;;;68809812000000KRE00008W3O00000000;3389746;6472796;535210;58,39418;24,60211;"58°23'39.06""";"24°36'7.60"""
2068897;Marja Elva Tartumaa;"Tartu maakond, Elva vald, Elva linn, Marja tn";2;79;Tartu maakond;171;Elva vald;1586;Elva linn;;;0SD8;Marja tn;;;;;;;79171158600000SD80000000000000000;2998346;6456084;643227;58,22218;26,43786;"58°13'19.86""";"26°26'16.31"""
2068908;Päikese Märja Tähtvere vald Tartumaa;"Tartu maakond, Tartu linn, Märja alevik, Päikese tn 1";3;79;Tartu maakond;793;Tartu linn;5277;Märja alevik;;;0B4A;Päikese tn;;;33ZN;1;;;79793527700000B4A000033ZN00000000;3031637;6472026;655239;58,36112;26,65284;"58°21'40.04""";"26°39'10.23"""
2068954;Toominga Jaamaküla Surju vald Pärnumaa;"Pärnu maakond, Saarde vald, Jaamaküla, Toominga";3;68;Pärnu maakond;712;Saarde vald;2132;Jaamaküla;;;;;3ZY0;Toominga;;;;;687122132000000003ZY0000000000000;2910399;6456673;543702;58,24867;24,74426;"58°14'55.19""";"24°44'39.33"""
2068977;Rannakivi Paatsalu Varbla vald Pärnumaa;"Pärnu maakond, Lääneranna vald, Paatsalu küla, Rannakivi";3;68;Pärnu maakond;430;Lääneranna vald;5801;Paatsalu küla;;;;;3Y8L;Rannakivi;;;;;684305801000000003Y8L000000000000;2958126;6487543;481286;58,5276;23,67877;"58°31'39.37""";"23°40'43.56"""
2069084;Vana-Asula 5 Järvakandi Järvakandi vald Raplamaa;"Rapla maakond, Kehtna vald, Järvakandi alev, Vana-Asula tn 5";3;71;Rapla maakond;293;Kehtna vald;2346;Järvakandi alev;;;05LL;Vana-Asula tn;;;5PKY;5;;;712932346000005LL00005PKY00000000;3162767;6515521;547068;58,77663;24,81374;"58°46'35.88""";"24°48'49.45"""
2069122;Altseva 37B Ahtme Kohtla-Järve Ida-Virumaa;Ida-Viru maakond;1;45;Ida-Viru maakond;000;;;;;;;;;;;;;;450000000000000000000000000000000;2591894;6584916;694469;59,35765;27,42051;"59°21'27.55""";"27°25'13.84"""
2069173;Kaasiku Kohtla-Nõmme Kohtla-Nõmme vald Ida-Virumaa;"Ida-Viru maakond, Toila vald, Kohtla-Nõmme alev, Kaasiku tn 10";3;45;Ida-Viru maakond;803;Toila vald;3270;Kohtla-Nõmme alev;;;05M1;Kaasiku tn;;;AFY7;10;;;458033270000005M10000AFY700000000;2593189;6584783;681381;59,36225;27,19056;"59°21'44.09""";"27°11'26.00"""
2069178;Lepa tn 8 Haapsalu Läänemaa;"Lääne maakond, Haapsalu linn, Haapsalu linn, Lepa tn 8";3;56;Lääne maakond;184;Haapsalu linn;1692;Haapsalu linn;;;0RUG;Lepa tn;;;AUXT;8;;;56184169200000RUG0000AUXT00000000;2662113;6533557;474676;58,94037;23,56013;"58°56'25.35""";"23°33'36.45"""
2069183;Künka Jõuga Iisaku vald Ida-Virumaa;"Ida-Viru maakond, Alutaguse vald, Jõuga küla, Künka";3;45;Ida-Viru maakond;130;Alutaguse vald;2281;Jõuga küla;;;;;5CXI;Künka;;;;;451302281000000005CXI000000000000;3223772;6561281;692594;59,14661;27,36674;"59°8'47.79""";"27°22'0.27"""
2069205;Mündi 14 Võru Võrumaa;"Võru maakond, Võru linn, Mündi tn 14";3;87;Võru maakond;919;Võru linn;;;;;05KB;Mündi tn;;;3H4M;14;;;879190000000005KB00003H4M00000000;3266588;6413050;680301;57,82255;27,035;"57°49'21.16""";"27°2'6.00"""
2069215;Ratta 1 Paikuse Paikuse vald Pärnumaa;"Pärnu maakond, Pärnu linn, Paikuse alev, Ratta tn 1";3;68;Pärnu maakond;624;Pärnu linn;5864;Paikuse alev;;;0OPT;Ratta tn;;;8YAB;1;;;68624586400000OPT00008YAB00000000;3028494;6469461;535825;58,36419;24,61211;"58°21'51.09""";"24°36'43.59"""
2069264;Taara pst 17 Tähtvere Tartu Tartumaa;"Tartu maakond, Tartu linn, Tartu linn, Taara pst 17";3;79;Tartu maakond;793;Tartu linn;8151;Tartu linn;;;0SK8;Taara pst;;;B6GX;17;;;79793815100000SK80000B6GX00000000;3041846;6474485;658021;58,38219;26,70202;"58°22'55.87""";"26°42'7.29"""
2069267;Aidu Aidu Viljandi vald Viljandimaa;"Viljandi maakond, Viljandi vald, Aidu küla";1;84;Viljandi maakond;899;Viljandi vald;1138;Aidu küla;;;;;;;;;;;848991138000000000000000000000000;3133020;6458136;594770;58,25374;25,61432;"58°15'13.46""";"25°36'51.55"""
2069270;Ploomi tn. 7 Viljandi Viljandimaa;"Viljandi maakond, Viljandi linn, Ploomi tn 7";3;84;Viljandi maakond;897;Viljandi linn;;;;;05E1;Ploomi tn;;;27TN;7;;;848970000000005E1000027TN00000000;394596;6471539;594703;58,37406;25,61869;"58°22'26.60""";"25°37'7.27"""
2069392;Kapa 66 Aespa Kohila vald Raplamaa;"Rapla maakond, Kohila vald, Aespa alevik, Kapa vkt 66";3;71;Rapla maakond;317;Kohila vald;1094;Aespa alevik;2DKM;Kapa vkt;;;;;9BPA;66;;;7131710942DKM000000009BPA00000000;3303317;6564246;538189;59,21492;24,66864;"59°12'53.69""";"24°40'7.10"""
2069393;Nurme 14 Märjamaa vald Raplamaa;"Rapla maakond, Märjamaa vald, Märjamaa alev, Nurme tn 14";3;71;Rapla maakond;502;Märjamaa vald;5280;Märjamaa alev;;;0298;Nurme tn;;;1133;14;;;715025280000002980000113300000000;3541242;6529851;524913;58,90713;24,43232;"58°54'25.66""";"24°25'56.35"""
2069401;Tallinna mnt 30 Juuru vald Raplamaa;"Rapla maakond, Rapla vald, Juuru alevik, Tallinna mnt 30";3;71;Rapla maakond;668;Rapla vald;2223;Juuru alevik;;;02BT;Tallinna mnt;;;5J53;30;;;716682223000002BT00005J5300000000;3186302;6547381;554613;59,06174;24,95198;"59°3'42.28""";"24°57'7.12"""
2069486;Jõe 4 Elva Tartumaa;"Tartu maakond, Elva vald, Elva linn, Jõe tn 4";3;79;Tartu maakond;171;Elva vald;1586;Elva linn;;;0S6G;Jõe tn;;;B4B6;4;;;79171158600000S6G0000B4B600000000;3012116;6456364;642550;58,22492;26,42652;"58°13'29.69""";"26°25'35.49"""
2069542;Tehase Aseri Aseri vald Ida-Virumaa;"Lääne-Viru maakond, Viru-Nigula vald, Aseri alevik, Tehase tn 1";3;60;Lääne-Viru maakond;903;Viru-Nigula vald;1402;Aseri alevik;;;067A;Tehase tn;;;2D1Q;1;;;6090314020000067A00002D1Q00000000;2752725;6594248;662944;59,4546;26,87379;"59°27'16.57""";"26°52'25.64"""
2069593;Lühike Paide Järvamaa;"Järva maakond, Paide linn, Paide linn, Lühike tn";2;52;Järva maakond;567;Paide linn;5860;Paide linn;;;0RVJ;Lühike tn;;;;;;;52567586000000RVJ0000000000000000;2659114;6527947;590481;58,88125;25,5691;"58°52'52.51""";"25°34'8.76"""
2069597;Lai Võhma Viljandimaa;"Viljandi maakond, Põhja-Sakala vald, Võhma linn, Lai tn";2;84;Viljandi maakond;615;Põhja-Sakala vald;9500;Võhma linn;;;0T71;Lai tn;;;;;;;84615950000000T710000000000000000;3240571;6500471;590359;58,63467;25,55593;"58°38'4.80""";"25°33'21.36"""
2069622;Põllu 8 Hagudi Rapla vald Raplamaa;"Rapla maakond, Rapla vald, Hagudi alevik, Põllu tn 8";3;71;Rapla maakond;668;Rapla vald;1716;Hagudi alevik;;;06AT;Põllu tn;;;39G2;8;;;716681716000006AT000039G200000000;3174419;6547617;546226;59,06485;24,80585;"59°3'53.46""";"24°48'21.05"""
2069625;Kirna mõis Kirna Türi vald Järvamaa;"Järva maakond, Türi vald, Kirna küla, Mõisa tee 5";3;52;Järva maakond;834;Türi vald;3148;Kirna küla;;;0TZ4;Mõisa tee;;;C6TJ;5;;;52834314800000TZ40000C6TJ00000000;3464992;6524377;585221;58,85028;25,47655;"58°51'1.02""";"25°28'35.58"""
2069643;Tõmmu Vahi Tartu vald Tartumaa;"Tartu maakond, Tartu vald, Vahi alevik, Vahi tn 81";3;79;Tartu maakond;796;Tartu vald;8850;Vahi alevik;;;0R7S;Vahi tn;;;ALXR;81;;;79796885000000R7S0000ALXR00000000;2878793;6476993;658417;58,40454;26,71052;"58°24'16.35""";"26°42'37.87"""
2069651;Väljaotsa talu Veadla Vinni vald Lääne-Virumaa;"Lääne-Viru maakond, Vinni vald, Veadla küla, Väljaotsa";3;60;Lääne-Viru maakond;901;Vinni vald;9153;Veadla küla;;;;;0V62;Väljaotsa;;;;;609019153000000000V62000000000000;2834625;6565027;633552;59,20274;26,33793;"59°12'9.86""";"26°20'16.53"""
2069673;Oja tee 3 Uusküla Alajõe vald Ida-Virumaa;"Ida-Viru maakond, Alutaguse vald, Uusküla, Oja tee 3";3;45;Ida-Viru maakond;130;Alutaguse vald;8786;Uusküla;;;0MZU;Oja tee;;;7JWT;3;;;45130878600000MZU00007JWT00000000;3225650;6545340;691608;59,00412;27,33569;"59°0'14.84""";"27°20'8.47"""
2069701;4 Aardlapalu Haaslava vald Tartumaa;"Tartu maakond, Kastre vald, Aardlapalu küla, Kurepesa vkt 4";3;79;Tartu maakond;291;Kastre vald;1022;Aardlapalu küla;2DOJ;Kurepesa vkt;;;;;AMVX;4;;;7929110222DOJ00000000AMVX00000000;3173299;6468618;662625;58,32787;26,77651;"58°19'40.32""";"26°46'35.44"""
2069737;Kurista Kurista Jõgeva vald Jõgevamaa;"Jõgeva maakond, Jõgeva vald, Kurista küla, Kurista keskus";B;50;Jõgeva maakond;247;Jõgeva vald;3676;Kurista küla;2DIH;Kurista keskus;;;;;;;;;5024736762DIH00000000000000000000;3357406;6516132;634805;58,76366;26,33012;"58°45'49.17""";"26°19'48.44"""
2069746;Liu Audru vald Pärnumaa;"Pärnu maakond, Pärnu linn, Liu küla";1;68;Pärnu maakond;624;Pärnu linn;4430;Liu küla;;;;;;;;;;;686244430000000000000000000000000;3020370;6459900;515297;58,27955;24,26074;"58°16'46.37""";"24°15'38.65"""
2069747;Oara Audru vald Pärnumaa;"Pärnu maakond, Pärnu linn, Oara küla";1;68;Pärnu maakond;624;Pärnu linn;5578;Oara küla;;;;;;;;;;;686245578000000000000000000000000;3020376;6480357;518136;58,46311;24,31074;"58°27'47.20""";"24°18'38.67"""
2069821;Tüki Tähtvere vald Tartumaa;"Tartu maakond, Tartu linn, Tüki küla";1;79;Tartu maakond;793;Tartu linn;8590;Tüki küla;;;;;;;;;;;797938590000000000000000000000000;3020416;6475389;650628;58,39291;26,57633;"58°23'34.47""";"26°34'34.79"""
2069822;Tartu Tartumaa;"Tartu maakond, Tartu linn";1;79;Tartu maakond;793;Tartu linn;;;;;;;;;;;;;797930000000000000000000000000000;3020404;6474295;659205;58,38005;26,72212;"58°22'48.19""";"26°43'19.62"""
2069827;Päigiste Halliste vald Viljandimaa;"Viljandi maakond, Mulgi vald, Päigiste küla";1;84;Viljandi maakond;480;Mulgi vald;6575;Päigiste küla;;;;;;;;;;;844806575000000000000000000000000;3221449;6446063;580196;58,14827;25,36196;"58°8'53.77""";"25°21'43.07"""
2069888;A. Lätte 10 Nõo Nõo vald Tartumaa;"Tartu maakond, Nõo vald, Nõo alevik, A. Lätte tn 10";3;79;Tartu maakond;528;Nõo vald;5534;Nõo alevik;;;06TG;A. Lätte tn;;;2HA8;10;;;795285534000006TG00002HA800000000;3321208;6462846;649062;58,28091;26,54145;"58°16'51.27""";"26°32'29.21"""
2069895;Mäealuste Järise Mustjala vald Saaremaa;Saare maakond;1;74;Saare maakond;000;;;;;;;;;;;;;;740000000000000000000000000000000;100009;6457965;411216;58,25346;22,48768;"58°15'12.44""";"22°29'15.64"""
2069902;Jõerahu 1 Tartu Tartumaa;"Tartu maakond, Tartu linn, Vorbuse küla, Jõerahu tn 1";3;79;Tartu maakond;793;Tartu linn;9483;Vorbuse küla;;;08GH;Jõerahu tn;;;3TYI;1;;;797939483000008GH00003TYI00000000;3031658;6479409;655644;58,42721;26,66477;"58°25'37.97""";"26°39'53.16"""
2069906;Arturi Leipste Saarde vald Pärnumaa;"Pärnu maakond, Saarde vald, Leipste küla, Arturi";3;68;Pärnu maakond;712;Saarde vald;4235;Leipste küla;;;;;6WSM;Arturi;;;;;687124235000000006WSM000000000000;2963205;6441467;558765;58,11039;24,99691;"58°6'37.42""";"24°59'48.86"""
2069907;Tergeme-Johani Anepesa Lääne-Saare vald Saaremaa;Saare maakond;1;74;Saare maakond;000;;;;;;;;;;;;;;740000000000000000000000000000000;100009;6457965;411216;58,25346;22,48768;"58°15'12.44""";"22°29'15.64"""
2069915;Rooli tee 1 Laadi Tahkuranna vald Pärnumaa;"Pärnu maakond, Häädemeeste vald, Laadi küla, Rooli tee 1";3;68;Pärnu maakond;214;Häädemeeste vald;4004;Laadi küla;;;0KDU;Rooli tee;;;3ZLW;1;;;68214400400000KDU00003ZLW00000000;2947905;6459481;534557;58,27469;24,58895;"58°16'28.89""";"24°35'20.21"""
2069929;Koolimaja tee 21 Pulli Sauga vald Pärnumaa;"Pärnu maakond, Tori vald, Pulli küla, Koolimaja tee 21";3;68;Pärnu maakond;809;Tori vald;6425;Pulli küla;;;0L5G;Koolimaja tee;;;949E;21;;;68809642500000L5G0000949E00000000;3389438;6475405;538867;58,4173;24,66509;"58°25'2.27""";"24°39'54.31"""
2069932;Kuusiku . Ridaküla Rapla vald Raplamaa;"Rapla maakond, Rapla vald, Ridaküla, Kuusiku";3;71;Rapla maakond;668;Rapla vald;6954;Ridaküla;;;;;7NXD;Kuusiku;;;;;716686954000000007NXD000000000000;3180804;6542286;547048;59,01691;24,81904;"59°1'0.86""";"24°49'8.54"""
2069934;Kõo Helbi Meremäe vald Võrumaa;"Võru maakond, Setomaa vald, Helbi küla, Kõo";3;87;Võru maakond;732;Setomaa vald;1804;Helbi küla;;;;;7MKA;Kõo;;;;;877321804000000007MKA000000000000;3342045;6412227;709623;57,80229;27,527;"57°48'8.26""";"27°31'37.21"""
2069968;Pärnu - Paide mnt. 7 Vändra Vändra vald (alev) Pärnumaa;"Pärnu maakond, Põhja-Pärnumaa vald, Vändra alev, Pärnu-Paide mnt 7";3;68;Pärnu maakond;638;Põhja-Pärnumaa vald;9663;Vändra alev;;;01XQ;Pärnu-Paide mnt;;;5NQY;7;;;686389663000001XQ00005NQY00000000;2924864;6501741;559733;58,65136;25,02901;"58°39'4.91""";"25°1'44.43"""
2069969;Jakobsoni 15 Vändra Vändra vald (alev) Pärnumaa;"Pärnu maakond, Põhja-Pärnumaa vald, Vändra alev, C. R. Jakobsoni tn 15";3;68;Pärnu maakond;638;Põhja-Pärnumaa vald;9663;Vändra alev;;;01VS;C. R. Jakobsoni tn;;;6G19;15;;;686389663000001VS00006G1900000000;2935613;6502174;560258;58,65518;25,03817;"58°39'18.64""";"25°2'17.40"""
