Aadress	ID
Valentini Tuulevälja Rae vald Harjumaa	2117208
Saare 4 Hüüru Saue vald Harjumaa	2117218
Sambla 3 Nõmme Tallinn Harjumaa	2117220
Sidruni Savikoja Luunja vald Tartumaa	2117226
Raadiojaama tee 24 Ülejõe Rae vald Harjumaa	2117228
Sputniku 19 Lelle Kehtna vald Raplamaa	2117241
Aruküla tee 4 Jüri Rae vald Harjumaa	2117244
Delfiin 77 Kiisa Saku vald Harjumaa	2117245
Endla 29 Laulasmaa Keila vald Harjumaa	2117253
Halla 32 Haabersti Tallinn Harjumaa	2117259
Kanarbiku tee 11 Kelvingi Viimsi vald Harjumaa	2117262
Kandle 9A Nõmme Tallinn Harjumaa	2117266
Ugala 27 Nõmme Tallinn Harjumaa	2117270
Karutiigi Alliku Saue vald Harjumaa	2117274
Madara 4A Kristiine Tallinn Harjumaa	2117278
Väike-Herdi Utu Käina vald Hiiumaa	2117281
Tooma tee 18 Männiku Saku vald Harjumaa	2117305
Tuuliku tee 2 Vaida Rae vald Harjumaa	2117310
Liiva põik Lagedi Rae vald Harjumaa	2117327
Kolmiku 20/1 Muraste Harku vald Harjumaa	2117334
Lodjapuu tee 2 Pirita Tallinn Harjumaa	2117343
Niidi 30 Põhja-Tallinn Tallinn Harjumaa	2117346
Mereääre 4 Muraste Harku vald Harjumaa	2117353
Kolmiku 20/2 Muraste Harku vald Harjumaa	2117355
Sidruni 2 Savikoja Luunja vald Tartumaa	2117362
Nurmiku tee 32B Pirita Tallinn Harjumaa	2117385
Kuldtiiva 18 Pirita Tallinn Harjumaa	2117386
Tihase 41 Tihase aü Kernu Kernu vald Harjumaa	2117391
Tammneeme 11 Tammneeme Viimsi vald Harjumaa	2117404
Suur-Kaare tee Pärnamäe Viimsi vald Harjumaa	2117422
 Valgevälja Ridala vald Läänemaa	2117429
Aasa Tõrvandi Ülenurme vald Tartumaa	2117442
Ristikheina tee Laiaküla Viimsi vald Harjumaa	2117460
Murumäe tee Juuliku Saku vald Harjumaa	2117502
Laine Eisma Vihula vald Lääne-Virumaa	2117533
Metsa 12 Laatre Tõlliste vald Valgamaa	2117538
Uus 20 Kadrina Kadrina vald Lääne-Virumaa	2117545
Viigimarja Saue Harjumaa	2117547
Jaama 3 Paide Järvamaa	2117590
Tartu mnt. Elva Tartumaa	2117596
Nisu Tõrvandi Ülenurme vald Tartumaa	2117605
Kase talu Vahakõnnu Raikküla vald Raplamaa	2117614
Muuluka Jõelähtme vald Harjumaa	2117619
Siimu Tuulna Keila vald Harjumaa	2117625
Väike-Herdi Utu Käina vald Hiiumaa	2117631
Kruusaaugu Kantküla Rägavere vald Lääne-Virumaa	2117650
Rakvere 19 Avinurme Avinurme vald Ida-Virumaa	2117670
Kirka  Edise Jõhvi vald Ida-Virumaa	2117671
Andrekse tee 10 Karla Rae vald Harjumaa	2117716
Andrekse tee 10 Karla Rae vald Harjumaa	2117717
Tuisu tee 21 Üksnurme Saku vald Harjumaa	2117726
Aali tee 24 Kostivere Jõelähtme vald Harjumaa	2117757
Seedri tn Jüri Rae vald Harjumaa	2117758
Paia Tuulna Keila vald Harjumaa	2117761
Kõruse Kordoni Kõruse Kihelkonna vald Saaremaa	2117767
Mõtuse 20 Kristiine Tallinn Harjumaa	2117782
Jaama 3 Paide Järvamaa	2117788
Kanarbiku 1 Paralepa Ridala vald Läänemaa	2117793
Kuljuse tee Nõmme Ridala vald Läänemaa	2117796
Sõpruse 95 Kasepää Kasepää vald Jõgevamaa	2117797
Jugapuu tee 25 Randvere Viimsi vald Harjumaa	2117798
Tulbi tn Raasiku Raasiku vald Harjumaa	2117799
 Konna 189 Vaivara Vaivara vald Ida-Virumaa	2117807
Kuusiku . Kohila Kohila vald Raplamaa	2117813
Mõisavahe 3 Koigi Koigi vald Järvamaa	2117814
Tuule tn 3 Vändra Vändra vald (alev) Pärnumaa	2117817
Jaani Rehemäe Nissi vald Harjumaa	2117820
Metsa 9 Mustvee Jõgevamaa	2117827
Ristiku 4a Jõhvi Jõhvi vald Ida-Virumaa	2117829
Tammermaa tee 2 Keila Harjumaa	2117863
Kadaka tee 1 Aardlapalu Haaslava vald Tartumaa	2117884
Tammetõru Saue Harjumaa	2117887
Matsi kinnistu Mõtsu Varbla vald Pärnumaa	2117908
Atleedi tee Karla Rae vald Harjumaa	2117909
Mõtuse 20 Kristiine Tallinn Harjumaa	2117913
Ristiku tee 3 Tammiste Sauga vald Pärnumaa	2117916
Karikakra tee 27 Püünsi Viimsi vald Harjumaa	2117919
Ööbiku maja . Vana-Kaiu Kaiu vald Raplamaa	2117924
Väinjärve tee 12 Koeru Koeru vald Järvamaa	2117927
Tamme tee 2 Pringi Viimsi vald Harjumaa	2117930
Kärpla Kärpla Kehtna vald Raplamaa	2117932
Takja tn Tammiste Sauga vald Pärnumaa	2117943
Posti 12a Kohtla-Nõmme Kohtla-Nõmme vald Ida-Virumaa	2117946
Tammermaa tee 2 Keila Harjumaa	2117965
Kalju tee 3 Sausti Kiili vald Harjumaa	2117980
Pihlaka 6 Laitse Uus Hind Kaasiku Kernu vald Harjumaa	2117983
Suur-Pinuse Lahetaguse Salme vald Saaremaa	2117995
Saaremaa Lahetaguse Salme vald Saaremaa	2117996
Siimu tee Laadi Tahkuranna vald Pärnumaa	2118008
Sireli Laulasmaa Keila vald Harjumaa	2118010
Sireli Laulasmaa Keila vald Harjumaa	2118011
Käära tee 27 Laiaküla Viimsi vald Harjumaa	2118064
Kassikäppa tee Vääna-Jõesuu Harku vald Harjumaa	2118101
Mihkli Sagadi Vihula vald Lääne-Virumaa	2118103
Tirbiku Kadrina vald Lääne-Virumaa	2118132
Vana-Tartu mnt 5 Kesklinn Tallinn Harjumaa	2118139
Jaaniku Pirita Tallinn Harjumaa	2118154
Huulheina tee 60 Maardu Harjumaa	2118159
Huulheina tee 60 Muuga Viimsi vald Harjumaa	2118162
Ristiku tn 5a Elva Tartumaa	2118170
Vana-Kaiu küla Vana-Kaiu Kaiu vald Raplamaa	2118174
Väikse-Liivakse Kulli Hummuli vald Valgamaa	2118175
Rüütli tee 17 Kirumpää Võru vald Võrumaa	2118202
Ränikivi 6 Tammelinn Tartu Tartumaa	2118217
Ünnaste küla Ergarra Vändra vald Pärnumaa	2118226
Kooli 12 Kärla Lääne-Saare vald Saaremaa	2118241
Pärnu 6 Kilingi-Nõmme Kilingi-Nõmme Saarde vald Pärnumaa	2118261
Põhjaka Suure-Jaani vald Viljandimaa	2118272
Jõeääre Langa Padise vald Harjumaa	2118291
Lillesaare Paju Rannu vald Tartumaa	2118293
 Kaasiku Tammispea Kuusalu vald Harjumaa	2118305
Lepiku tee 63 Pirita Tallinn Harjumaa	2118346
Spordi 21 Keila Harjumaa	2118393
Tallinna mnt 23 Aruküla Raasiku vald Harjumaa	2118397
Tammiku 9 Uusküla Jõelähtme vald Harjumaa	2118400
Toomi põik 1 Veskiküla Vasalemma vald Harjumaa	2118409
Läänekaare 12 Nõmme Tallinn Harjumaa	2118423
Viljandi mnt. 10 Veeriku Tartu Tartumaa	2118554
Nurme tee 24 Haabneeme Viimsi vald Harjumaa	2118560
Peenra 10 Saue Harjumaa	2118564
Laane tee 10 Leppneeme Viimsi vald Harjumaa	2118570
Pikasilla Põdrala vald Valgamaa	2118581
Juki Jõune Puurmani vald Jõgevamaa	2118609
Sõeru talu Kesu Vigala vald Raplamaa	2118616
Annuse tee Rohuneeme Viimsi vald Harjumaa	2118628
Vahe 2 Valga Valgamaa	2118642
Veski 5 Rakvere Lääne-Virumaa	2118647
Meiereimaa Kastna Tõstamaa vald Pärnumaa	2118655
Muru 15 Jõhvi Jõhvi vald Ida-Virumaa	2118657
Saunaoja Koogiste Kehtna vald Raplamaa	2118668
Kariste 5 Saku vald Harjumaa	2118680
Roosipõõsa tee 7 Rae vald Harjumaa	2118694
Vastla Sulupere Rapla vald Raplamaa	2118695
Väikemetsa tee 6 Kasemetsa Saku vald Harjumaa	2118699
Muuluka Neeme Jõelähtme vald Harjumaa	2118704
Kase Pirita Tallinn Harjumaa	2118705
Paluülase Maardu Harjumaa	2118710
Ambla tee 21 Käravete Ambla vald Järvamaa	2118763
Pajustiku tee 6 Pirita Tallinn Harjumaa	2118768
Haapsalu mnt 7 Keila Harjumaa	2118778
Kullerkupu . Märjamaa Märjamaa vald Raplamaa	2118798
Kivistiku 1 Laagri Saue vald Harjumaa	2118799
Kivistiku 1 Nõmme Tallinn Harjumaa	2118800
Voore Saare vald Jõgevamaa	2118808
Randvere tee 16 Pirita Tallinn Harjumaa	2118850
Lasteaia 8 Ardu Kose vald Harjumaa	2118868
Tuuliku 22 Pohla Kernu vald Harjumaa	2118885
Vao tee 4 Türisalu Harku vald Harjumaa	2118902
Kakumetsa Kakumetsa Luunja vald Tartumaa	2118911
Elektroni 5 Keila-Joa Keila vald Harjumaa	2118925
Nirgi Laagri Saue vald Harjumaa	2118926
Nõlvaku põik Nõmme Tallinn Harjumaa	2118927
Kääri tee Lähtse Kiili vald Harjumaa	2118928
Tihase 5 Kibuna Kernu vald Harjumaa	2118947
Mesika Elva Tartumaa	2118948
Mesika Käärdi Rõngu vald Tartumaa	2118949
Nurme põik Haabneeme Viimsi vald Harjumaa	2118969
Anti mere ääres Eisma Vihula vald Lääne-Virumaa	2118979
Savi 33 Pärnu Pärnumaa	2118986
Papli tn Kiviõli Ida-Virumaa	2118988
Olevi tee Külitse Ülenurme vald Tartumaa	2119006
Olevi tee Tartu Tartumaa	2119007
Kodusalu tee Tänassilma Saku vald Harjumaa	2119013
Aru Lepplaane Are vald Pärnumaa	2119020
Vastla Sulupere Rapla vald Raplamaa	2119023
Sädeme Haabersti Tallinn Harjumaa	2119036
Kõrgepõllu tee Vana-Võidu Viljandi vald Viljandimaa	2119037
Vana-Keila mnt x Saue Harjumaa	2119041
Ergarra .. Ünnaste Vändra vald Pärnumaa	2119083
sireli Nõmme Tallinn Harjumaa	2119085
Tähe 4 Elva Tartumaa	2119098
Kraavi Variku Tartu Tartumaa	2119136
Päevalille tee 54 Maardu Harjumaa	2119157
Kallaste tee 12 Pirita Tallinn Harjumaa	2119159
Kabrise Haapse Jõelähtme vald Harjumaa	2119166
Randvere tee 122 Kasutusluba Pirita Tallinn Harjumaa	2119167
Kasteheina 12 Ihaste Tartu Tartumaa	2119182
Mesika Elva Tartumaa	2119202
Hommiku 9 Keila Harjumaa	2119208
Jaarli tee 8 Tutermaa Harku vald Harjumaa	2119209
Mäe tee 13 Lohusalu Keila vald Harjumaa	2119239
Põhja-Käesalu Laulasmaa Keila vald Harjumaa	2119245
Salu tee Haabneeme Viimsi vald Harjumaa	2119247
Raja Kuressaare Saaremaa Kuressaare Saaremaa	2119256
Kose tee 28 Pirita Tallinn Harjumaa	2119261
Väänikvere tee 5 Laeva Laeva vald Tartumaa	2119284
Siimu Ihamaru Kõlleste vald Põlvamaa	2119288
Vääniku Väänikvere Laeva vald Tartumaa	2119289
Rähni Külitse Ülenurme vald Tartumaa	2119290
Rehe Viljandi Viljandimaa	2119296
Randvere tee 16 Pirita Tallinn Harjumaa	2119308
Lepa Haapsalu Läänemaa	2119314
Vaariku 2a Võiste Tahkuranna vald Pärnumaa	2119324
Ristiku talu Saue vald Harjumaa	2119336
 49 Õpetaja Haapsalu Läänemaa	2119345
Peedu 3 Tammelinn Tartu Tartumaa	2119355
Lõhe 6 Haabersti Tallinn Harjumaa	2119383
Tammiku 53 Kilksama Sauga vald Pärnumaa	2119384
Rehe maja Toomja Kaiu vald Raplamaa	2119404
Rehe maja Toomja Kaiu vald Raplamaa	2119405
Rehe maja Toomja Kaiu vald Raplamaa	2119406
Kopra põik 2 Järveküla Rae vald Harjumaa	2119408
Kase 6a Pirita Tallinn Harjumaa	2119410
Linnase tee Pärnamäe Viimsi vald Harjumaa	2119412
Läänekaare 12 Nõmme Tallinn Harjumaa	2119455
Hälli põik 10 Haabersti Tallinn Harjumaa	2119476
Kurevere Sangaste vald Valgamaa	2119488
Salumetsa Pilka Luunja vald Tartumaa	2119494
Talu tee 7 Tõrvandi Ülenurme vald Tartumaa	2119517
Riia  Tammelinn Tartu Tartumaa	2119570
Tuletõrje 2 Elva Tartumaa	2119639
Tuletõrje 4 Elva Tartumaa	2119640
Heiniku 1 Papsaare Audru vald Pärnumaa	2119641
Aasa 20 Kabila Kernu vald Harjumaa	2119646
Oru 4 Rakvere Lääne-Virumaa	2119649
Kuubi 2 Muraste Harku vald Harjumaa	2119650
Kannikese tee Järveküla Rae vald Harjumaa	2119651
  Avanduse Väike-Maarja vald Lääne-Virumaa	2119653
Ilmarise Saku lähistel Metsanurme Saku vald Harjumaa	2119682
Rahe tn 28 Haabersti Tallinn Harjumaa	2119693
Jakobsoni 15 Vändra Vändra vald (alev) Pärnumaa	2119700
Külaniidu 6 Rohuneeme Viimsi vald Harjumaa	2119707
 Katela Sõmeru vald Lääne-Virumaa	2119708
Ülevälja Soinaste Ülenurme vald Tartumaa	2119712
Luha Viljandi Viljandimaa	2119723
Raadiojaama Türi Türi vald Järvamaa	2119725
Paju Mustmätta Lüganuse vald Ida-Virumaa	2119754
Kihlevere Kihlevere Kadrina vald Lääne-Virumaa	2119764
Soodla küla Soodla Anija vald Harjumaa	2119773
Sihi 78 / Valdeku 27 Nõmme Tallinn Harjumaa	2119817
Silla Pikva Anija vald Harjumaa	2119826
Kõrtsi Kõrkküla Aseri vald Ida-Virumaa	2119828
Ranna tee 46 Pirita Tallinn Harjumaa	2119834
Männiku tee 25 Nõmme Tallinn Harjumaa	2119862
Kase 23 Valga Valgamaa	2119864
Välja Tõrva Valgamaa	2119868
Põhja Küla Kadaka tee Uuekadaka Kuusalu vald Harjumaa	2119871
Pirnipuu pst. Maardu Harjumaa	2119880
Spordi 3 Tõrva Valgamaa	2119881
Kannustiiva 3 Kloostrimetsa Pirita Tallinn Harjumaa	2119905
Kannustiiva tn 9 Kloostrimetsa Pirita Tallinn Harjumaa	2119906
Nurme Põik Haabneeme Viimsi vald Harjumaa	2119920
Roosna-Alliku Roosna-Alliku vald Järvamaa	2119921
Ristiku Viiratsi Viljandi vald Viljandimaa	2119923
Otsa Rebala Jõelähtme vald Harjumaa	2119924
Piigandi Rõngu vald Tartumaa	2119927
Ugala pst 19 Viljandi Viljandimaa	2119931
Uueveski tee Viljandi Viljandimaa	2119932
Palli tn Narva Ida-Virumaa	2119936
Võsa Rapla Rapla vald Raplamaa	2119947
Valga mnt. Tihemetsa Saarde vald Pärnumaa	2119955
Rütavere Rütavere Sauga vald Pärnumaa	2119957
Metsavahi . Orgita Märjamaa vald Raplamaa	2119974
Paluülase Maardu Harjumaa	2120007
Laane Kuiaru Tori vald Pärnumaa	2120009
Rehe Sikeldi Rapla vald Raplamaa	2120037
Nooruse Kehtna Kehtna vald Raplamaa	2120042
Sipa tn Märjamaa Märjamaa vald Raplamaa	2120048
Aroonia 7 Audru Audru vald Pärnumaa	2120057
Saluheina tee 30 Maardu Harjumaa	2120060
Kuuse Kehtna Kehtna vald Raplamaa	2120070
Kurekella tee 8 Vaskjala Rae vald Harjumaa	2120081
Uuetoa Ilmandu Harku vald Harjumaa	2120095
Kadaka tee Põhja Kuusalu vald Harjumaa	2120118
Kadaka tee Põhja Kuusalu vald Harjumaa	2120122
Oja 31 Rääma Pärnu Pärnumaa	2120135
Karusambla tee 2 Leppneeme Viimsi vald Harjumaa	2120165
Käära tee 27 Laiaküla Viimsi vald Harjumaa	2120168
Vahakõnnu küla kivistiku Raikküla vald Raplamaa	2120170
Kangru Abja-Paluoja Abja vald Viljandimaa	2120196
Posti 3a Abja-Paluoja Abja vald Viljandimaa	2120197
Lille-Mihkli Kodeste Hiiu vald Hiiumaa	2120208
Peetri Viljandi Viljandimaa	2120211
Ilma talu Morna Karksi vald Viljandimaa	2120236
Kallaku Uusküla Rapla vald Raplamaa	2120246
Tallinna 5 Paide Järvamaa	2120247
Pikk Sindi Pärnumaa	2120249
Vahakõnnu Raikküla vald Raplamaa	2120250
Tallinn- Kuusalu- Rakvere- Narva mnt Ülejõe Valgejõe Kuusalu vald Harjumaa	2120253
Kuuse 15 Elva Tartumaa	2120257
Vesiveski Vana-Vastseliina Vastseliina vald Võrumaa	2120263
Piusa Madi Orava vald Põlvamaa	2120273
Veerenni 59 Kesklinn Tallinn Harjumaa	2120289
Mäe 32 Valga Valgamaa	2120292
Rohu 14 Pärnu Pärnumaa	2120365
Jõgevamaa „Kaunis kodu 2013“. Jõune Puurmani vald Jõgevamaa	2120376
Mutiku 2 Külitse Ülenurme vald Tartumaa	2120378
Ivaski Raadivere Palamuse vald Jõgevamaa	2120379
Kase 5 Võru Võrumaa	2120381
Sulevi 6 Võru Võrumaa	2120382
Leppneeme Viimsi vald Harjumaa	2120386
Kiviloo 3 Arbavere Kadrina vald Lääne-Virumaa	2120397
Ülejõe piirkonnas Pärnu Pärnumaa	2120417
Koidu Tõrva Valgamaa	2120423
Ratta 1 Paikuse Paikuse vald Pärnumaa	2120426
Õuna Viljandi Viljandimaa	2120433
Jaama Pärnu Pärnumaa	2120439
Kristalli väikekoht Illurma Keila vald Harjumaa	2120441
Mere tee Ranniku talu Neeme Jõelähtme vald Harjumaa	2120445
Meose tee. Saarde Saarde vald Pärnumaa	2120465
Tammneeme 11 Tammneeme Viimsi vald Harjumaa	2120470
Aasaveldi Kullimaa Vändra vald Pärnumaa	2120482
Topu põik 5 Tanska Ridala vald Läänemaa	2120489
Arunurme tee 8 Lubja Viimsi vald Harjumaa	2120534
Tammiku 22 Uusküla Jõelähtme vald Harjumaa	2120545
Tammiku 22 Uusküla Jõelähtme vald Harjumaa	2120546
Pärna 5A Vasalemma Vasalemma vald Harjumaa	2120547
Härmatise 28 Haabersti Tallinn Harjumaa	2120548
Kivimurru Kustja Kernu vald Harjumaa	2120549
Pärna 5A Vasalemma Vasalemma vald Harjumaa	2120550
Suurekivi tee Valingu Saue vald Harjumaa	2120554
Suurekivi tee Valingu Saue vald Harjumaa	2120556
Allika 5 Kiili Kiili vald Harjumaa	2120557
Allika 5 Kiili Kiili vald Harjumaa	2120558
Jüri talu Sepaküla Ridala vald Läänemaa	2120631
Robiinia tee 7 Viti Harku vald Harjumaa	2120639
Kangrumäe 5 Aravete Aravete Ambla vald Järvamaa	2120640
Kalevi pst 56 Pärnu Pärnumaa	2120666
Õuna 6 Tapa Tapa vald Lääne-Virumaa	2120670
Suure-Rootsi Pihtla vald Saaremaa	2120681
Mere pst. 3 Pärnu Pärnumaa	2120685
Mäe Narva-Jõesuu Ida-Virumaa	2120691
Märja . Kükita Kasepää vald Jõgevamaa	2120692
Undi Väheru Karula vald Valgamaa	2120693
Kaluri 5 Mustvee Jõgevamaa	2120697
Töö pst Saue Harjumaa	2120705
Käära tee Laiaküla Viimsi vald Harjumaa	2120707
Lõunatuule tee 31 Türisalu Harku vald Harjumaa	2120716
Toominga Kaberneeme Jõelähtme vald Harjumaa	2120724
Toominga Kaberneeme Jõelähtme vald Harjumaa	2120725
Suur Kaare tee 52 Viimsi Pärnamäe Viimsi vald Harjumaa	2120732
Pärtsaare Poaka Türi vald Järvamaa	2120734
Kase 16 Valga Valgamaa	2120735
Vana-Tartu mnt Vaida Rae vald Harjumaa	2120738
Vana-Tartu mnt Vaida Rae vald Harjumaa	2120739
Sillukese Meegomäe Võru vald Võrumaa	2120740
Siimuranna Kodavere Pala vald Jõgevamaa	2120745
Saare 4 Hüüru Saue vald Harjumaa	2120762
Sambla 3 Nõmme Tallinn Harjumaa	2120764
Raadiojaama tee 24 Ülejõe Rae vald Harjumaa	2120769
Sputniku 19 Lelle Kehtna vald Raplamaa	2120782
Aruküla tee 4 Jüri Rae vald Harjumaa	2120785
Delfiin 77 Kiisa Saku vald Harjumaa	2120786
Endla 29 Laulasmaa Keila vald Harjumaa	2120794
Halla 32 Haabersti Tallinn Harjumaa	2120800
Kanarbiku tee 11 Kelvingi Viimsi vald Harjumaa	2120803
Kandle 9A Nõmme Tallinn Harjumaa	2120807
Ugala 27 Nõmme Tallinn Harjumaa	2120811
Karutiigi Alliku Saue vald Harjumaa	2120815
Madara 4A Kristiine Tallinn Harjumaa	2120818
Tooma tee 18 Männiku Saku vald Harjumaa	2120843
Tuuliku tee 2 Vaida Rae vald Harjumaa	2120848
Liiva põik Lagedi Rae vald Harjumaa	2120865
Kolmiku 20/1 Muraste Harku vald Harjumaa	2120871
Mereääre 4 Muraste Harku vald Harjumaa	2120882
Kolmiku 20/2 Muraste Harku vald Harjumaa	2120884
Väike-Herdi Utu Käina vald Hiiumaa	2120904
Valentini Tuulevälja Rae vald Harjumaa	2120911
Endla 13 Haapsalu Läänemaa	2120916
Hiie põik 2/1 Pirita Tallinn Harjumaa	2120917
Hommiku 9 Keila Harjumaa	2120918
Hälli põik 14A Haabersti Tallinn Harjumaa	2120919
Pärnu mnt 426 Nõmme Tallinn Harjumaa	2120928
Visusti Visusti Palamuse vald Jõgevamaa	2120939
Mere 2 Leisi vald Saaremaa	2120956
Kivikalme põik 2 Lagedi Rae vald Harjumaa	2120999
Otsa põik 7 Liikva Harku vald Harjumaa	2121001
Telfo Aespa Kohila vald Raplamaa	2121016
Suur-Kaare tee Pärnamäe Viimsi vald Harjumaa	2121036
Kreegipuu pst 19 Maardu Harjumaa	2121038
 Vahuküla Koeru vald Järvamaa	2121054
Randvere tee 16 Pirita Tallinn Harjumaa	2121059
Põllu 43 Nõmme Tallinn Harjumaa	2121069
Andrekse tee 10 Karla Rae vald Harjumaa	2121073
Edela 4 Nõmme Tallinn Harjumaa	2121097
Käära põik Laiaküla Viimsi vald Harjumaa	2121099
Heina 6 Viiratsi Viljandi vald Viljandimaa	2121146
Ülejõe Väätsa vald Järvamaa	2121149
Uueni Viru-Kabala Rägavere vald Lääne-Virumaa	2121150
Postikooli Rabaküla Surju vald Pärnumaa	2121151
Kookla Kookla Viljandi vald Viljandimaa	2121159
Tiigi Paide Järvamaa	2121177
Põllu tee 20 Pirita Iru Jõelähtme vald Harjumaa	2121190
Maarjakase Kuku Rapla vald Raplamaa	2121204
Laeva-Aasa Konuvere Märjamaa vald Raplamaa	2121226
Aasa 10 Avinurme Avinurme vald Ida-Virumaa	2121244
Heisri Kanepi vald Põlvamaa	2121271
Mõisa pst Raadi-Kruusamäe Tartu Tartumaa	2121273
Puiestee 35 Elva Tartumaa	2121275
Ülase  Veeriku Tartu Tartumaa	2121305
Roolahe 13 Tiskre Haabersti Tallinn Harjumaa	2121317
Sõrumäe Iisaku vald Ida-Virumaa	2121321
Elamu-Külalistemaja  Reiu Tahkuranna vald Pärnumaa	2121343
 Kiva Vihula vald Lääne-Virumaa	2121348
Näkineiu tee 1 Meremõisa Keila vald Harjumaa	2121361
Side 4 Järlepa Juuru vald Raplamaa	2121366
Viimsi tee 42 Pirita Pirita Tallinn Harjumaa	2121368
Muuluka Neeme Jõelähtme vald Harjumaa	2121393
Kaberneeme Kaberneeme Jõelähtme vald Harjumaa	2121412
Kalju tee 3 Sausti Kiili vald Harjumaa	2121421
Ellerheina tn Harku vald Harjumaa	2121433
Põhja-Käesalu Laulasmaa Keila vald Harjumaa	2121467
Koidu 18 Tila Tartu vald Tartumaa	2121495
Suur -Kaare tee 52 Pärnamäe Viimsi vald Harjumaa	2121501
Toominga Kaberneeme Jõelähtme vald Harjumaa	2121505
Mardi Puliste Pühalepa vald Hiiumaa	2121514
Mällo Alasoo Alatskivi vald Tartumaa	2121524
Raja 19 Jõhvi Jõhvi vald Ida-Virumaa	2121568
Kaunis Pirita Tallinn Harjumaa	2121616
Salu tee 69 Peetri Rae vald Harjumaa	2121631
Andrekse tee Andrekse Karla Rae vald Harjumaa	2121638
Randvere tee 122 Pirita Tallinn Harjumaa	2121652
Tootsi tee 16 Alliku Saue vald Harjumaa	2121687
Salu 12 Hüüru Saue vald Harjumaa	2121688
Ranniku tee 37 Pirita Tallinn Harjumaa	2121690
Partsi Põlva vald Põlvamaa	2121716
Tartu 59 Valga Valgamaa	2121718
Põhja-Käesalu Laulasmaa Keila vald Harjumaa	2121730
Kääri tee 41 Lähtse Kiili vald Harjumaa	2121771
Talve tee 22 Aruküla Raasiku vald Harjumaa	2121781
Krõlli väikekoht 22 Laulasmaa Keila vald Harjumaa	2121783
Sepamäe talu Pillapalu Anija vald Harjumaa	2121784
 Meremõisa Keila vald Harjumaa	2121817
Aasa 11 Kabila Kernu vald Harjumaa	2121818
Lauri tee Viljandi Viljandimaa	2121833
Tartu tn Viljandi Viljandimaa	2121834
Vainu Paluküla Kehtna vald Raplamaa	2121852
Metsa 14 Narva Ida-Virumaa	2121858
Sooniku tee Sinialliku Viljandi vald Viljandimaa	2121873
Õunapuu Jõõdre Ridala vald Läänemaa	2121874
Rõõmu Rõusa Vändra vald Pärnumaa	2121889
Märja . Kükita Kasepää vald Jõgevamaa	2121902
Märja . Kükita Kasepää vald Jõgevamaa	2121903
Märja . Kükita Kasepää vald Jõgevamaa	2121904
Märja . Kükita Kasepää vald Jõgevamaa	2121905
Märja . Kükita Kasepää vald Jõgevamaa	2121906
Märja . Kükita Kasepää vald Jõgevamaa	2121907
Kadaka talu Kassinurme Jõgeva vald Jõgevamaa	2121912
Eriku - vahetusvõimalused . Kergu Kaisma vald Pärnumaa	2121988
Visusti Visusti Palamuse vald Jõgevamaa	2122034
Lepiku 8 Väägvere Tartu vald Tartumaa	2122035
Kuuseke Kabina Luunja vald Tartumaa	2122063
Hõbemäe talu Saagri Misso vald Võrumaa	2122070
 50 Rakvere Lääne-Virumaa	2122073
küla Aakre Puka vald Valgamaa	2122091
Holmi Kallas 14 Haapsalu Haapsalu Läänemaa	2122095
Raudtee Tammelinn Tartu Tartumaa	2122106
Aakre Aakre Puka vald Valgamaa	2122112
Põhja-Käesalu Käesalu küla Laulasmaa Keila vald Harjumaa	2122121
Kiriku 27 Kallaste Tartumaa	2122139
Kalmuse 14 Võru Võrumaa	2122152
Prangli Prangli Kõlleste vald Põlvamaa	2122160
Ojamaa Pae Padise vald Harjumaa	2122207
Uus Viljandi Viljandimaa	2122232
Lepa 5 Kohila Kohila vald Raplamaa	2122236
Ugala 27 Nõmme Tallinn Harjumaa	2122237
Rätsepa tee 31 Lähtse Kiili vald Harjumaa	2122239
Peoleo 38 Aespa Kohila vald Raplamaa	2122240
Kivimäe Kernu Kernu vald Harjumaa	2122241
Kivikirve tee 29 Manniva Jõelähtme vald Harjumaa	2122242
Rätsepa tee 31 Lähtse Kiili vald Harjumaa	2122243
Vahtra 9 Rebala Jõelähtme vald Harjumaa	2122244
Ugala 27 Nõmme Tallinn Harjumaa	2122245
Rätsepa tee 33 Lähtse Kiili vald Harjumaa	2122246
Vahtra 9 Rebala Jõelähtme vald Harjumaa	2122247
Männimäe tee 3 Neeme Jõelähtme vald Harjumaa	2122248
Metsa tee 21 Iru Jõelähtme vald Harjumaa	2122249
Sookäpa tee 4 Metsanurme Saku vald Harjumaa	2122250
Salu tee 32 Peetri Rae vald Harjumaa	2122254
Salu tee 32 Peetri Rae vald Harjumaa	2122255
Metsa tee 21 Iru Jõelähtme vald Harjumaa	2122256
Palu Tõrva Valgamaa	2122284
Vee 14 Pärnu Pärnumaa	2122285
Vee 14 Pärnu Pärnumaa	2122286
Vee 14 Pärnu Pärnumaa	2122287
Vee 14 Pärnu Pärnumaa	2122288
Paju Jõõdre Ridala vald Läänemaa	2122311
Võru 101 Valga Valgamaa	2122320
  Vana-Rannamõisa tee 26 Haabersti Tallinn Harjumaa	2122324
Luha 12 Viljandi Viljandimaa	2122356
Luhaääre kinnistu Tuulna Keila vald Harjumaa	2122405
Vana-Tamme Kurna Rae vald Harjumaa	2122407
Aniisi 7-1 Saue Harjumaa	2122415
Arnika tee Parim pakkumine Tallinnas Pirita Tallinn Harjumaa	2122429
