ID	Hind	Tube	Üldpind	Seisukord	Ehitusaasta	Aadress	Aasta	Maakond
2043539	99000	8	180	Vajab renoveerimist	1912	Vaba Karlova Tartu Tartumaa	2013	Tartumaa
2043571	36000	4	411	Valmis	1940	Noonu Välja Noonu Vihula vald Lääne-Virumaa	2013	Lääne-Virumaa
2043574	123500	5	222	Uus	2005	Väike-kure Kurepalu Haaslava vald Tartumaa	2013	Tartumaa
2043575	900	5	180	Uus	2009	Lillevälja tee Veibri Luunja vald Tartumaa	2013	Tartumaa
2043584	77000	5	250.9	Valmis	1922	Välgita Välgita Viljandi vald Viljandimaa	2013	Viljandimaa
2043585	281211	6	235.1	Valmis	2008	Kõrgepõllu tee Vana-Võidu Viljandi vald Viljandimaa	2013	Viljandimaa
2043586	89000	5	119	Uus	2009	Kõrgepõllu tee Vana-Võidu Viljandi vald Viljandimaa	2013	Viljandimaa
2043592	88000	5	250	Valmis	1978	Vahe Viljandi Viljandimaa	2013	Viljandimaa
2043604	146995	9	333	Valmis	1930	Jakobsoni Viljandi Viljandimaa	2013	Viljandimaa
2043638	5e+05	7	330	Valmis	2009	Põhjatamme Ihaste Tartu Tartumaa	2013	Tartumaa
2043641	119000	7	277	Valmis	2006	Talu tee 7 Tõrvandi Ülenurme vald Tartumaa	2013	Tartumaa
2043643	29500	6	252	Vajab san. remonti	1923	Kurge Läste Tapa vald Lääne-Virumaa	2013	Lääne-Virumaa
2043678	190000	6	299.9	Uus	2010	Sauga vald Eametsa küla Võilille tee 5 Pärnu Pärnumaa	2013	Pärnumaa
2043679	199000	6	150.9	Uus	2005	Kesklinn Pärnu Pärnumaa	2013	Pärnumaa
2043680	70303	5	125.8	NA	2008	Tammiste Nõlva põik 2-2 Pärnu Pärnumaa	2013	Pärnumaa
2043682	180000	4	220	Renoveeritud	2005	Niidu Sindi Pärnumaa	2013	Pärnumaa
2043683	191735	8	688.4	Valmis	1994	  Reiu Tahkuranna vald Pärnumaa	2013	Pärnumaa
2043685	110000	2	20	Valmis	2003	Tõnu Treimani Häädemeeste vald Pärnumaa	2013	Pärnumaa
2043867	28500	3	167.5	Vajab renoveerimist	1927	Sõpruse tn Tiheda Kasepää vald Jõgevamaa	2013	Jõgevamaa
2043884	85000	7	186.3	Valmis	1972	Püssi Pärnu Pärnumaa	2013	Pärnumaa
2043913	102258	3	87	Uus	2007	. Uulu Tahkuranna vald Pärnumaa	2013	Pärnumaa
2043914	86000	7	178.3	Valmis	1990	Laadi tee 18 Uulu Tahkuranna vald Pärnumaa	2013	Pärnumaa
2043915	115000	4	154.6	Uus	2007	Viira tee Reiu Tahkuranna vald Pärnumaa	2013	Pärnumaa
2043916	59437	3	91.6	Valmis	1956	' Krundiküla Häädemeeste vald Pärnumaa	2013	Pärnumaa
2043917	80000	7	183.9	Renoveeritud	1995	. Ilvese Surju vald Pärnumaa	2013	Pärnumaa
2043920	46200	4	110	Valmis	1973	Teeääre Uulu Tahkuranna vald Pärnumaa	2013	Pärnumaa
2043925	45000	NA	100	Renoveeritud	1930	Hõbemäe talu Saagri Misso vald Võrumaa	2013	Võrumaa
2043936	40000	4	86.6	Valmis	1952	Välja Tõrva Valgamaa	2013	Valgamaa
2043937	40000	4	86.6	Valmis	1952	Välja Tõrva Valgamaa	2013	Valgamaa
2043971	47000	NA	109.1	NA	1936	Türna Pajualuse Jõhvi vald Ida-Virumaa	2013	Ida-Virumaa
2043975	59000	5	157	NA	1982	Kihlevere Kihlevere Kadrina vald Lääne-Virumaa	2013	Lääne-Virumaa
2043984	11900	3	68.5	Valmis	1937	Kooli tee 21 Antsla Antsla vald Võrumaa	2013	Võrumaa
2043988	18000	5	200	Vajab renoveerimist	1943	Aia Puiatu Viljandi vald Viljandimaa	2013	Viljandimaa
2044017	52500	2	279	Renoveeritud	1910	Koruste Rõngu vald Tartumaa	2013	Tartumaa
2044019	14000	3	63.5	NA	1942	Väljaku 5A Kohtla-Nõmme Kohtla-Nõmme vald Ida-Virumaa	2013	Ida-Virumaa
2044078	36500	3	60.5	Valmis	1932	Pikasilla Põdrala vald Valgamaa	2013	Valgamaa
2044080	36500	3	60.5	Valmis	1932	Pikasilla Põdrala vald Valgamaa	2013	Valgamaa
2044092	44800	5	86	Valmis	1971	Jalaka 10 Sindi Pärnumaa	2013	Pärnumaa
2044283	33000	5	120	NA	1959	Sputniku 19 Lelle Kehtna vald Raplamaa	2013	Raplamaa
2044330	40000	NA	29	NA	2008	 Hara Noarootsi vald Läänemaa	2013	Läänemaa
2044453	30000	5	130.1	Valmis	1961	Paate Kukruse Kohtla-Järve Ida-Virumaa	2013	Ida-Virumaa
2044473	175000	5	388.6	Uus	2006	Kirsi 1 Viljandi Viljandimaa	2013	Viljandimaa
2044479	210000	5	216.3	Valmis	2009	Kopli 5 Viljandi Viljandimaa	2013	Viljandimaa
2044491	33000	4	119.3	Valmis	1960	Pae 13 Jõhvi Jõhvi vald Ida-Virumaa	2013	Ida-Virumaa
2044503	45000	NA	508	Vajab renoveerimist	1917	Kirna mõis Kirna Türi vald Järvamaa	2013	Järvamaa
2044510	45000	NA	508	Vajab renoveerimist	1917	Kirna mõis Kirna Türi vald Järvamaa	2013	Järvamaa
2044514	40000	4	86.6	Valmis	1952	Välja Tõrva Valgamaa	2013	Valgamaa
2044527	38000	7	141.6	Vajab renoveerimist	1940	Tallinna mnt. 17 Virtsu Hanila vald Läänemaa	2013	Läänemaa
2044533	130000	5	236.8	Valmis	1992	Kanarbiku 1 Paralepa Ridala vald Läänemaa	2013	Läänemaa
2044550	15750	3	50.8	Vajab san. remonti	1953	Kase 23 Valga Valgamaa	2013	Valgamaa
2044551	15750	3	50.8	Vajab san. remonti	1953	Kase 23 Valga Valgamaa	2013	Valgamaa
2044564	52000	4	NA	Keskmine	1958	Kose Jõhvi vald Ida-Virumaa	2013	Ida-Virumaa
2044577	15000	3	62	Vajab renoveerimist	1957	Toominga Jaamaküla Surju vald Pärnumaa	2013	Pärnumaa
2044588	25000	4	108	NA	1922	Valga mnt. Tihemetsa Saarde vald Pärnumaa	2013	Pärnumaa
2044589	25000	4	108	NA	1922	Valga mnt. Tihemetsa Saarde vald Pärnumaa	2013	Pärnumaa
2044596	63000	4	109.2	Renoveeritud	1964	Vahtra Rakvere Lääne-Virumaa	2013	Lääne-Virumaa
2044604	63000	4	109.2	Renoveeritud	1964	Vahtra Rakvere Lääne-Virumaa	2013	Lääne-Virumaa
2044606	105000	5	168	Valmis	1988	Võsa Rapla Rapla vald Raplamaa	2013	Raplamaa
2044619	105000	5	168	Valmis	1988	Võsa Rapla Rapla vald Raplamaa	2013	Raplamaa
2044708	29999	5	NA	Uus	2010	Jõekääru Saunja Lääne-Nigula vald Läänemaa	2013	Läänemaa
2044738	140000	5	144.1	Keskmine	1927	Lootuse 18 Karlova Tartu Tartumaa	2013	Tartumaa
2044769	48900	6	120.4	Valmis	1926	Koidula Türi Türi vald Järvamaa	2013	Järvamaa
2044793	123600	5	158	Valmis	1930	Jaani-Mursi talu Tänassilma Viljandi vald Viljandimaa	2013	Viljandimaa
2044802	31956	3	88	Valmis	1925	Uueveski tee Viljandi Viljandimaa	2013	Viljandimaa
2044808	19109.58	NA	184	Vajab renoveerimist	1909	Rägavere vald Lääne-Virumaa	2013	Lääne-Virumaa
2044818	89477	5	110	Valmis	2004	Niidu Võhma Viljandimaa	2013	Viljandimaa
2044823	54100	5	150.6	Valmis	1860	Põllu Paide Järvamaa	2013	Järvamaa
2044828	22000	3	68.6	Vajab renoveerimist	1959	Metsavahi . Orgita Märjamaa vald Raplamaa	2013	Raplamaa
2044842	22000	3	68.6	Vajab renoveerimist	1959	Metsavahi . Orgita Märjamaa vald Raplamaa	2013	Raplamaa
2044867	142500	4	142	Valmis	2008	Karikakra Tõrvandi Ülenurme vald Tartumaa	2013	Tartumaa
2044871	99900	5	133	Valmis	2007	Kuuse Kehtna Kehtna vald Raplamaa	2013	Raplamaa
2044872	99900	5	133	Valmis	2007	Kuuse Kehtna Kehtna vald Raplamaa	2013	Raplamaa
2044874	79890	5	135.7	Valmis	2008	Nooruse Kehtna Kehtna vald Raplamaa	2013	Raplamaa
2044876	142500	4	142	Valmis	2008	Karikakra Tõrvandi Ülenurme vald Tartumaa	2013	Tartumaa
2044881	48000	4	102.1	Valmis	1918	Sipa tn Märjamaa Märjamaa vald Raplamaa	2013	Raplamaa
2044882	48000	4	102.1	Valmis	1918	Sipa tn Märjamaa Märjamaa vald Raplamaa	2013	Raplamaa
2044885	79890	5	135.7	Valmis	2008	Nooruse Kehtna Kehtna vald Raplamaa	2013	Raplamaa
2044912	35000	2	62.4	NA	1918	Rehe Sikeldi Rapla vald Raplamaa	2013	Raplamaa
2044915	35000	2	62.4	NA	1918	Rehe Sikeldi Rapla vald Raplamaa	2013	Raplamaa
2044947	65000	3	159.1	Valmis	1930	Vahakõnnu Raikküla vald Raplamaa	2013	Raplamaa
2044948	65000	3	159.1	Valmis	1930	Vahakõnnu Raikküla vald Raplamaa	2013	Raplamaa
2044979	128000	4	219.9	Valmis	1997	Toome Viljandi Viljandimaa	2013	Viljandimaa
2044980	128000	4	219.9	Valmis	1997	Toome Viljandi Viljandimaa	2013	Viljandimaa
2045027	60000	NA	608	Vajab san. remonti	1917	Tallinna 5 Paide Järvamaa	2013	Järvamaa
2045028	60000	NA	608	Vajab san. remonti	1917	Tallinna 5 Paide Järvamaa	2013	Järvamaa
2045033	59900	6	190	Vajab renoveerimist	1980	Kuuse 15 Elva Tartumaa	2013	Tartumaa
2045037	59900	6	190	Vajab renoveerimist	1980	Kuuse 15 Elva Tartumaa	2013	Tartumaa
2045055	45000	5	187.2	NA	1976	Kullipesa Vatla Hanila vald Läänemaa	2013	Läänemaa
2045110	84000	5	130	Vajab renoveerimist	2000	Paju 10 Kohila Kohila vald Raplamaa	2013	Raplamaa
2045147	110000	5	117	Uus	2012	Käärasoo tee Paikuse Paikuse vald Pärnumaa	2013	Pärnumaa
2045148	1	4	192.1	NA	2011	Siniliilia tee Ihaste Tartu Tartumaa	2013	Tartumaa
2045161	135000	4	173	Uus	2012	heina tn 12 Räni Ülenurme vald Tartumaa	2013	Tartumaa
2045195	48000	4	121.6	NA	1960	Türi Türi vald Järvamaa	2013	Järvamaa
2045203	129280	4	202	NA	2010	Karikakra Tõrvandi Ülenurme vald Tartumaa	2013	Tartumaa
2045209	28000	2	122	Valmis	1930	Suve-Talu 1 Koogu Aseri vald Ida-Virumaa	2013	Ida-Virumaa
2045217	159000	5	196.1	Uus	2012	Maarjatähe 16 Räni Ülenurme vald Tartumaa	2013	Tartumaa
2045226	47000	5	90	Vajab renoveerimist	1931	Oja 39 Pärnu Pärnumaa	2013	Pärnumaa
2045229	73500	5	90.7	Valmis	1970	Jaani 7 Otepää Otepää vald Valgamaa	2013	Valgamaa
2045233	14061	2	65	Vajab renoveerimist	1963	Mäesilla - Holvandi Põlva vald Põlvamaa	2013	Põlvamaa
2045235	99000	6	300	Renoveeritud	1990	Linnu tee 9 Sindi Pärnumaa	2013	Pärnumaa
2045260	98500	3	90.4	Valmis	1934	Laeva-Aasa Konuvere Märjamaa vald Raplamaa	2013	Raplamaa
2045265	98500	3	90.4	Valmis	1934	Laeva-Aasa Konuvere Märjamaa vald Raplamaa	2013	Raplamaa
2045275	17000	4	87.9	Vajab renoveerimist	1963	Põllu 26 Kadrina Kadrina vald Lääne-Virumaa	2013	Lääne-Virumaa
2045276	17000	4	87.9	Vajab renoveerimist	1963	Põllu 26 Kadrina Kadrina vald Lääne-Virumaa	2013	Lääne-Virumaa
2045303	69300	6	120	Valmis	1946	Jõgeveste Helme vald Valgamaa	2013	Valgamaa
2045310	71400	4	126.3	Valmis	1960	Märja . Kükita Kasepää vald Jõgevamaa	2013	Jõgevamaa
2045311	71400	4	126.3	Valmis	1960	Märja . Kükita Kasepää vald Jõgevamaa	2013	Jõgevamaa
2045316	69300	6	120	Valmis	1946	Jõgeveste Helme vald Valgamaa	2013	Valgamaa
2045327	118000	6	249	Valmis	2005	Kallaku Uusküla Rapla vald Raplamaa	2013	Raplamaa
2045329	150000	NA	433.8	Vajab renoveerimist	1901	Vesiveski Vana-Vastseliina Vastseliina vald Võrumaa	2013	Võrumaa
2045330	150000	NA	433.8	Vajab renoveerimist	1901	Vesiveski Vana-Vastseliina Vastseliina vald Võrumaa	2013	Võrumaa
2045352	118000	6	249	Valmis	2005	Kallaku Uusküla Rapla vald Raplamaa	2013	Raplamaa
2045359	150000	4	130	Uus	2007	Utessuu Rõuge vald Võrumaa	2013	Võrumaa
2045398	102000	6	180	NA	1955	Ehitaja 22   Tammelinn Tartu Tartumaa	2013	Tartumaa
2045444	17000	2	42	NA	1934	Kärsa Ahja Ahja vald Põlvamaa	2013	Põlvamaa
2045447	55000	2	77.7	Uus	2005	Vainukase Nõmme Ridala vald Läänemaa	2013	Läänemaa
2045450	175000	5	231.5	Uus	2011	Kadaka tee 4 Aardla Haaslava vald Tartumaa	2013	Tartumaa
2045465	59000	5	210	Keskmine	1983	Kastolatsi tee Otepää Otepää vald Valgamaa	2013	Valgamaa
2045512	24925	NA	90	NA	2006	Ploomi 8 Sindi Pärnumaa	2013	Pärnumaa
2045513	24925	NA	90	NA	2006	Ploomi 8 Sindi Pärnumaa	2013	Pärnumaa
2045525	30000	4	108.5	Valmis	1964	Kaluri 5 Mustvee Jõgevamaa	2013	Jõgevamaa
2045531	89000	4	149.3	Renoveeritud	1967	Käbi 3 Kohtla-Nõmme Kohtla-Nõmme vald Ida-Virumaa	2013	Ida-Virumaa
2045535	30000	4	108.5	Valmis	1964	Kaluri 5 Mustvee Jõgevamaa	2013	Jõgevamaa
2045537	89000	4	149.3	Renoveeritud	1967	Käbi 3 Kohtla-Nõmme Kohtla-Nõmme vald Ida-Virumaa	2013	Ida-Virumaa
2045557	65280	8	232	Renoveeritud	1994	Aasa 10 Avinurme Avinurme vald Ida-Virumaa	2013	Ida-Virumaa
2045563	65280	8	232	Renoveeritud	1994	Aasa 10 Avinurme Avinurme vald Ida-Virumaa	2013	Ida-Virumaa
2045586	495000	11	313	Renoveeritud	1936	Mere pst. 3 Pärnu Pärnumaa	2013	Pärnumaa
2045587	495000	11	313	Renoveeritud	1936	Mere pst. 3 Pärnu Pärnumaa	2013	Pärnumaa
2045596	160000	5	102.1	Valmis	1960	Mäe Narva-Jõesuu Ida-Virumaa	2013	Ida-Virumaa
2045597	160000	5	102.1	Valmis	1960	Mäe Narva-Jõesuu Ida-Virumaa	2013	Ida-Virumaa
2045652	279000	107	3076.3	Vajab renoveerimist	1977	Mahlamäe 10 Rapla Rapla vald Raplamaa	2013	Raplamaa
2045655	249000	4	300	Renoveeritud	2000	Aasa talu Kullamaa Kullamaa vald Läänemaa	2013	Läänemaa
2045781	25900	3	70	Keskmine	1970	Kuuse Valga Valgamaa	2013	Valgamaa
2045795	53000	2	NA	Renoveeritud	1984	Tõravere Tõravere Nõo vald Tartumaa	2013	Tartumaa
2045801	102000	6	180	NA	1955	Ehitaja 22 Maarjamõisa Tartu Tartumaa	2013	Tartumaa
2045869	102000	6	180	NA	1955	Ehitaja 22 Tammelinn Tartu Tartumaa	2013	Tartumaa
2045905	10545	4	296.1	Vajab renoveerimist	1840	Marjamäe küla Marjamäe Tarvastu vald Viljandimaa	2013	Viljandimaa
2045918	56890	10	289.9	Valmis	1911	Vilja Viljandi Viljandimaa	2013	Viljandimaa
2045922	69000	5	179	Valmis	1962	Kütuse 7 Rakvere Lääne-Virumaa	2013	Lääne-Virumaa
2045926	49900	6	92.4	Valmis	1927	Kõvaküla Karksi vald Viljandimaa	2013	Viljandimaa
2045942	87000	16	582.4	Vajab renoveerimist	1950	 puhkemaja Diby Vormsi vald Läänemaa	2013	Läänemaa
2045945	49000	5	91.1	Uus	2006	Õuna 6 Tapa Tapa vald Lääne-Virumaa	2013	Lääne-Virumaa
2045946	15000	4	122	Vajab renoveerimist	1913	Kupataja Tartu vald Tartumaa	2013	Tartumaa
2045947	15000	4	122	Vajab renoveerimist	1913	Kupataja Tartu vald Tartumaa	2013	Tartumaa
2045950	49000	5	91.1	Uus	2006	Õuna 6 Tapa Tapa vald Lääne-Virumaa	2013	Lääne-Virumaa
2045978	12000	2	96.5	Vajab renoveerimist	1920	Vainu Paluküla Kehtna vald Raplamaa	2013	Raplamaa
2046066	16900	5	64.2	Vajab san. remonti	1932	Kruusa Purdi Paide vald Järvamaa	2013	Järvamaa
2046069	39000	NA	84	Vajab renoveerimist	1961	Pikk 8 Otepää Otepää vald Valgamaa	2013	Valgamaa
2046183	30900	NA	NA	NA	1928	Laari Kõnnujõe Tabivere vald Jõgevamaa	2013	Jõgevamaa
2046190	89900	3	109	Valmis	1920	Jaama 3 Pärnu Pärnumaa	2013	Pärnumaa
2046309	104000	4	208.8	Valmis	1997	Võru 101 Valga Valgamaa	2013	Valgamaa
2046310	104000	4	208.8	Valmis	1997	Võru 101 Valga Valgamaa	2013	Valgamaa
2046321	28000	3	80	Vajab renoveerimist	1930	Paju Jõõdre Ridala vald Läänemaa	2013	Läänemaa
2046322	28000	3	80	Vajab renoveerimist	1930	Paju Jõõdre Ridala vald Läänemaa	2013	Läänemaa
2046352	280000	7	600	Renoveeritud	1998	Pallase pst Ihaste Tartu Tartumaa	2013	Tartumaa
2046481	399000	13	391	Valmis	1930	Vee 14 Pärnu Pärnumaa	2013	Pärnumaa
2046482	399000	13	391	Valmis	1930	Vee 14 Pärnu Pärnumaa	2013	Pärnumaa
2046541	165000	3	162.4	Valmis	2007	Juhapõllu Seljametsa Paikuse vald Pärnumaa	2013	Pärnumaa
2046542	165000	3	162.4	Valmis	2007	Juhapõllu Seljametsa Paikuse vald Pärnumaa	2013	Pärnumaa
2046543	165000	3	137.9	Valmis	2007	Juhapõllu Seljametsa Paikuse vald Pärnumaa	2013	Pärnumaa
2046548	47000	5	171	Uus	2006	Pihkva 35A Mustvee Jõgevamaa	2013	Jõgevamaa
2046549	84000	3	100	Renoveeritud	1986	Kasepää  Kasepää Peipsiääre vald Tartumaa	2013	Tartumaa
2046586	28000	5	155	Vajab san. remonti	1930	Jaagutõrenurme Põltsamaa vald Jõgevamaa	2013	Jõgevamaa
2046589	59999	2	106	Renoveeritud	1980	Saaremäe Alu Rapla vald Raplamaa	2013	Raplamaa
2046590	90000	3	171	Renoveeritud	1920	Pärna Maidla Juuru vald Raplamaa	2013	Raplamaa
2046591	114999	3	170	NA	1975	Salutaguse tänav Kohila vald Raplamaa	2013	Raplamaa
2046631	8999	2	123.6	Vajab renoveerimist	1940	Ammuta Kareda vald Järvamaa	2013	Järvamaa
2046632	433000	10	226	Valmis	1980	Võle /Toom/ Tiina 1 Võle Haljala vald Lääne-Virumaa	2013	Lääne-Virumaa
2046635	85000	6	131	Uus	1930	 1 Lindi Audru vald Pärnumaa	2013	Pärnumaa
2046637	44000	6	98.8	NA	1930	Õnnesaare Randivälja Tori vald Pärnumaa	2013	Pärnumaa
2046638	48000	3	95.7	Valmis	1928	 Kõpu Tõstamaa vald Pärnumaa	2013	Pärnumaa
2046642	19900	2	80	Vajab renoveerimist	1938	Savi 33 Pärnu Pärnumaa	2013	Pärnumaa
2046643	60000	9	199.3	Valmis	1910	Vene tn Viljandi Viljandimaa	2013	Viljandimaa
2046652	83000	5	174	Valmis	1958	Kagu tn 3 Rakvere Lääne-Virumaa	2013	Lääne-Virumaa
2046653	140605	7	360	Valmis	2000	Tobraselja Viljandi vald Viljandimaa	2013	Viljandimaa
2046657	153000	6	371	Valmis	1994	Valga Tõrva Valgamaa	2013	Valgamaa
2046699	5500	3	NA	Valmis	2008	Marguse Varesmäe Mikitamäe vald Põlvamaa	2013	Põlvamaa
2046713	68000	5	130	Uus	1992	Saeselja Poanse Lihula vald Läänemaa	2013	Läänemaa
2046916	35000	11	403	Vajab renoveerimist	1962	Kalevi 23a Kantreküla Viljandi Viljandimaa	2013	Viljandimaa
2046921	134900	5	155	Uus	2013	Uus-Veeriku tee Ihaste Tartu Tartumaa	2013	Tartumaa
2046948	25000	4	100	Vajab san. remonti	1900	Lassi Vanaussaia Vara vald Tartumaa	2013	Tartumaa
2046965	24000	4	100	Vajab renoveerimist	1957	Kodasmaa-Kõlvati tee Soeva Audru vald Pärnumaa	2013	Pärnumaa
2046994	136000	4	186	Renoveeritud	1979	Merimetsa 80 Pärnu Pärnumaa	2013	Pärnumaa
2046996	136000	4	186	Renoveeritud	1979	Merimetsa 80 Pärnu Pärnumaa	2013	Pärnumaa
2047006	24000	4	100	Vajab renoveerimist	1957	Kodasmaa-Kõlvati tee Soeva Audru vald Pärnumaa	2013	Pärnumaa
2047023	33000	5	256.2	Vajab renoveerimist	1939	Rehe maja Toomja Kaiu vald Raplamaa	2013	Raplamaa
2047034	33000	5	256.2	Vajab renoveerimist	1939	Rehe maja Toomja Kaiu vald Raplamaa	2013	Raplamaa
2047037	11000	3	47.3	NA	1935	Sepama Kaguvere Märjamaa vald Raplamaa	2013	Raplamaa
2047038	11000	3	47.3	NA	1935	Sepama Kaguvere Märjamaa vald Raplamaa	2013	Raplamaa
2047071	85000	4	163.9	NA	1926	Uhti Ülenurme vald Tartumaa	2013	Tartumaa
2047079	2384	NA	389.3	Vajab renoveerimist	1946	Ehitajate 114 Järve Kohtla-Järve Ida-Virumaa	2013	Ida-Virumaa
2047148	89000	5	165	Vajab san. remonti	1970	Õuna 1 Tammelinn Tartu Tartumaa	2013	Tartumaa
2047172	58520	6	120	NA	1920	Jõe 4 Elva Tartumaa	2013	Tartumaa
2047261	48000	6	245	Valmis	1880	Tartu mnt 9 Roela Vinni vald Lääne-Virumaa	2013	Lääne-Virumaa
2047272	16500	3	82.3	Valmis	1970	Kooli Leedri Lääne-Saare vald Saaremaa	2013	Saaremaa
2047277	63900	8	219.1	Valmis	1927	Uus 19 Viljandi Viljandimaa	2013	Viljandimaa
2047288	102200	5	214.1	Valmis	1976	Tartu mnt Põltsamaa Jõgevamaa	2013	Jõgevamaa
2047291	90000	4	120.3	Valmis	2007	Köstri Viljandi Viljandimaa	2013	Viljandimaa
2047310	89000	5	165	Vajab san. remonti	1970	Õuna 1 Tammelinn Tartu Tartumaa	2013	Tartumaa
2047325	140000	6	509	Valmis	1989	Tuletõrje 2 Kohila Kohila vald Raplamaa	2013	Raplamaa
2047337	140000	6	509	Valmis	1989	Tuletõrje 2 Kohila Kohila vald Raplamaa	2013	Raplamaa
2047407	78000	3	141	Valmis	2005	Puraviku väikekoht Aespa Kohila vald Raplamaa	2013	Raplamaa
2047412	12000	2	62.3	Vajab renoveerimist	1990	Optimisti Aespa Kohila vald Raplamaa	2013	Raplamaa
2047433	60000	3	80	NA	2005	Ikaruse põik Aespa Kohila vald Raplamaa	2013	Raplamaa
2047472	72900	4	242	Keskmine	1982	Rehe 64 Viljandi Viljandimaa	2013	Viljandimaa
2047493	22000	3	77.8	Valmis	1987	Tiigi . Allika Varbla vald Pärnumaa	2013	Pärnumaa
2047498	199999	NA	3793.8	NA	1982	J.Poska 13 Narva-Jõesuu Ida-Virumaa	2013	Ida-Virumaa
2047502	162000	4	170	NA	2005	Kasteheina 12 Ihaste Tartu Tartumaa	2013	Tartumaa
2047504	40000	3	78	San. remont tehtud	1960	Marja 26 Jõhvi Jõhvi vald Ida-Virumaa	2013	Ida-Virumaa
2047657	22000	3	77.8	Valmis	1987	Tiigi . Allika Varbla vald Pärnumaa	2013	Pärnumaa
2047749	40000	NA	152.6	NA	2006	Lillemäe tn 10 Lemmatsi Ülenurme vald Tartumaa	2013	Tartumaa
2047765	46000	NA	152.6	NA	2008	Lillemäe tn 24 Lemmatsi Ülenurme vald Tartumaa	2013	Tartumaa
2047781	135000	4	144	NA	2009	Lillemäe 3 Lemmatsi Ülenurme vald Tartumaa	2013	Tartumaa
2047817	15200	3	74	Valmis	1937	Sarapuu Metsapoole Häädemeeste vald Pärnumaa	2013	Pärnumaa
2047823	138000	4	176.6	Renoveeritud	1956	Timuti Variku Tartu Tartumaa	2013	Tartumaa
2047892	27490	4	116	Vajab san. remonti	1930	Siilimäe Kirbla Lihula vald Läänemaa	2013	Läänemaa
2047897	53000	2	80	Renoveeritud	1984	Tõravere Tõravere Nõo vald Tartumaa	2013	Tartumaa
2047917	53000	2	80	Renoveeritud	1984	Tõravere Tõravere Nõo vald Tartumaa	2013	Tartumaa
2047958	86000	4	146.1	Valmis	1962	Tehase Aseri Aseri vald Ida-Virumaa	2013	Ida-Virumaa
2048009	85000	5	93.1	Valmis	1967	Lühike Paide Järvamaa	2013	Järvamaa
2048015	29000	4	155.7	Valmis	1979	Lai Võhma Viljandimaa	2013	Viljandimaa
2048059	49500	3	102	Renoveeritud	1983	Ojaääre 8 Kolu Türi vald Järvamaa	2013	Järvamaa
2048060	49500	3	102	Renoveeritud	1983	Ojaääre 8 Kolu Türi vald Järvamaa	2013	Järvamaa
2048137	82400	6	370	NA	1991	Marja Elva Tartumaa	2013	Tartumaa
2048141	175000	4	217.9	NA	2003	Päikese Märja Tähtvere vald Tartumaa	2013	Tartumaa
2048357	44500	3	112.8	NA	1910	Kubja Türi vald Järvamaa	2013	Järvamaa
2048359	44500	3	112.8	NA	1910	Kubja Türi vald Järvamaa	2013	Järvamaa
2048525	123456	5	170	Valmis	2004	Väluste tee Viiratsi Viljandi vald Viljandimaa	2013	Viljandimaa
2048529	180000	4	85	Valmis	2001	Kivimänni Puhkova Vaivara vald Ida-Virumaa	2013	Ida-Virumaa
2048530	9800	3	125.9	Vajab renoveerimist	1869	Kuksema Järva-Jaani vald Järvamaa	2013	Järvamaa
2048531	34949	2	50	Valmis	1980	Viraksaare Paide vald Järvamaa	2013	Järvamaa
2048535	84900	5	NA	NA	2008	Jaani tee 5 Räni Ülenurme vald Tartumaa	2013	Tartumaa
2048536	108011	4	263.1	NA	1950	Väike-Juhani - Pilkuse Otepää vald Valgamaa	2013	Valgamaa
2048538	23000	3	62.7	Valmis	1946	Tamme Koidu Tarvastu vald Viljandimaa	2013	Viljandimaa
2048539	1900	5	237.6	Valmis	1980	Võmmorska Piusa Võmmorski Meremäe vald Võrumaa	2013	Võrumaa
2048545	115040	6	275	Valmis	1985	Väike-Kaare Viljandi Viljandimaa	2013	Viljandimaa
2048554	115000	5	364	Renoveeritud	2002	Põllu Elva Tartumaa	2013	Tartumaa
2048558	57000	5	162.3	Valmis	1924	Tallinna Viljandi Viljandimaa	2013	Viljandimaa
2048562	14000	1	70	Uus	2006	Tuule Kõrsa Tori vald Pärnumaa	2013	Pärnumaa
2048597	24925	NA	90	NA	2006	Ploomi 8 Sindi Pärnumaa	2013	Pärnumaa
2048613	42600	3	102.3	Valmis	1930	Roosi Matka Lüganuse vald Ida-Virumaa	2013	Ida-Virumaa
2048615	30700	3	NA	Valmis	1958	Nõmme Varja Lüganuse vald Ida-Virumaa	2013	Ida-Virumaa
2048627	50000	5	160.8	Valmis	1965	Liiva tn 16 Valga Valgamaa	2013	Valgamaa
2048629	46660	4	92.5	Valmis	1960	Kooli tn Tõrva Valgamaa	2013	Valgamaa
2048630	46660	4	92.5	Valmis	1960	Kooli tn Tõrva Valgamaa	2013	Valgamaa
2048631	50000	5	160.8	Valmis	1965	Liiva tn 16 Valga Valgamaa	2013	Valgamaa
2048636	42600	3	102.3	Valmis	1930	Roosi Matka Lüganuse vald Ida-Virumaa	2013	Ida-Virumaa
2048651	30700	3	NA	Valmis	1958	Nõmme Varja Lüganuse vald Ida-Virumaa	2013	Ida-Virumaa
2048653	45000	6	110	Keskmine	1961	Vellavere tee 11 Elva Tartumaa	2013	Tartumaa
2048690	198000	6	208	Uus	2008	Haavakannu Kandiküla Tähtvere vald Tartumaa	2013	Tartumaa
