ID	Hind	Tube	Üldpind	Seisukord	Ehitusaasta	Aadress.x	Aasta	Maakond	Täisaadress	Objekti.liik	Tase1.kood	Tase1.nimetus	Tase2.kood	Tase2.nimetus	Tase3.kood	Tase3.nimetus	Tase4.kood	Tase4.nimetus	Tase5.kood	Tase5.nimetus	Tase6.kood	Tase6.nimetus	Tase7.kood	Tase7.nimetus	Tase8.kood	Tase8.nimetus	Koodaadress	ADR.ID	L.Est.X	L.Est.Y	N	E	N..dms.	E..dms.
2071795	48000	4	102.1	Valmis	1918	Sipa tn Märjamaa Märjamaa vald Raplamaa	2013	Raplamaa	Rapla maakond, Märjamaa vald, Märjamaa alev, Sipa tee 1	3	71	Rapla maakond	502	Märjamaa vald	5280	Märjamaa alev			029Q	Sipa tee			124C	1			7150252800000029Q0000124C00000000	3560932	6530523	524821	58,91317	24,4308	58°54'47.40"	24°25'50.88"
2071796	48000	4	102.1	Valmis	1918	Sipa tn Märjamaa Märjamaa vald Raplamaa	2013	Raplamaa	Rapla maakond, Märjamaa vald, Märjamaa alev, Sipa tee 1	3	71	Rapla maakond	502	Märjamaa vald	5280	Märjamaa alev			029Q	Sipa tee			124C	1			7150252800000029Q0000124C00000000	3560932	6530523	524821	58,91317	24,4308	58°54'47.40"	24°25'50.88"
2071797	48000	4	102.1	Valmis	1918	Sipa tn Märjamaa Märjamaa vald Raplamaa	2013	Raplamaa	Rapla maakond, Märjamaa vald, Märjamaa alev, Sipa tee 1	3	71	Rapla maakond	502	Märjamaa vald	5280	Märjamaa alev			029Q	Sipa tee			124C	1			7150252800000029Q0000124C00000000	3560932	6530523	524821	58,91317	24,4308	58°54'47.40"	24°25'50.88"
2071798	48000	4	102.1	Valmis	1918	Sipa tn Märjamaa Märjamaa vald Raplamaa	2013	Raplamaa	Rapla maakond, Märjamaa vald, Märjamaa alev, Sipa tee 1	3	71	Rapla maakond	502	Märjamaa vald	5280	Märjamaa alev			029Q	Sipa tee			124C	1			7150252800000029Q0000124C00000000	3560932	6530523	524821	58,91317	24,4308	58°54'47.40"	24°25'50.88"
2071799	37000	3	69.2	Vajab renoveerimist	1959	Õunapuu Jõõdre Ridala vald Läänemaa	2013	Läänemaa	Lääne maakond, Haapsalu linn, Jõõdre küla, Jõõdre tee 16	3	56	Lääne maakond	184	Haapsalu linn	2285	Jõõdre küla			0QMP	Jõõdre tee			AL7N	16			56184228500000QMP0000AL7N00000000	2651535	6525200	478652	58,86556	23,62999	58°51'56.03"	23°37'47.95"
2071824	45000	2	137	NA	1928	Lehtla talu Kastna Tõstamaa vald Pärnumaa	2013	Pärnumaa	Pärnu maakond, Pärnu linn, Kastna küla, Lehtla	3	68	Pärnu maakond	624	Pärnu linn	2834	Kastna küla					3JUZ	Lehtla					686242834000000003JUZ000000000000	3021849	6466865	494428	58,34231	23,90486	58°20'32.33"	23°54'17.49"
2071909	65000	4	227.6	Keskmine	1993	Tartu tn. 68 Mustvee Jõgevamaa	2013	Jõgevamaa	Jõgeva maakond, Mustvee vald, Mustvee linn, Tartu tn 68	3	50	Jõgeva maakond	486	Mustvee vald	5097	Mustvee linn			0TF8	Tartu tn			BS90	68			50486509700000TF80000BS9000000000	3384440	6526896	668495	58,84839	26,91989	58°50'54.20"	26°55'11.61"
2072005	30000	5	120	NA	1959	Sputniku 19 Lelle Kehtna vald Raplamaa	2013	Raplamaa	Rapla maakond, Kehtna vald, Lelle alevik, Sputniku tn 19	3	71	Rapla maakond	293	Kehtna vald	4250	Lelle alevik			02QG	Sputniku tn			2BWW	19			712934250000002QG00002BWW00000000	3164570	6525220	557729	58,86241	25,00052	58°51'44.66"	25°0'1.89"
2072084	105000	3	83	Uus	2006	Linnu tee Õssu Ülenurme vald Tartumaa	2013	Tartumaa	Tartu maakond, Kambja vald, Õssu küla, Linnu tee 11/1	3	79	Tartu maakond	283	Kambja vald	9717	Õssu küla			0D8P	Linnu tee			9W5K	 11/1			79283971700000D8P00009W5K00000000	2872288	6472481	655433	58,36514	26,65646	58°21'54.49"	26°39'23.26"
2072172	269000	5	215	Uus	2012	Mõisa pst 3 Raadi-Kruusamäe Tartu Tartumaa	2013	Tartumaa	Tartu maakond	1	79	Tartu maakond	000														790000000000000000000000000000000	2822791	6472971	660202	58,36781	26,73822	58°22'4.12"	26°44'17.59"
2072183	139000	6	179	Valmis	2005	Rahinge Tähtvere vald Tartumaa	2013	Tartumaa	Tartu maakond, Tartu linn, Rahinge küla	1	79	Tartu maakond	793	Tartu linn	6724	Rahinge küla											797936724000000000000000000000000	3020412	6474063	653508	58,38001	26,62465	58°22'48.03"	26°37'28.75"
2072224	29000	NA	1103	Uus	1993	Porkuni Porkuni Tamsalu vald Lääne-Virumaa	2013	Lääne-Virumaa	Lääne-Viru maakond, Tapa vald, Porkuni küla	1	60	Lääne-Viru maakond	792	Tapa vald	6333	Porkuni küla											607926333000000000000000000000000	2738296	6563310	626169	59,18958	26,20779	59°11'22.49"	26°12'28.04"
2072246	140000	5	195	Renoveeritud	1990	 Altmäe Nõo vald Tartumaa	2013	Tartumaa	Tartu maakond, Nõo vald, Altmäe küla	1	79	Tartu maakond	528	Nõo vald	1223	Altmäe küla											795281223000000000000000000000000	3302104	6456060	645504	58,22122	26,47657	58°13'16.39"	26°28'35.66"
2072272	98000	4	149	Valmis	2005	Ristiku Viiratsi Viljandi vald Viljandimaa	2013	Viljandimaa	Viljandi maakond, Viljandi vald, Viiratsi alevik, Ristiku põik 1	3	84	Viljandi maakond	899	Viljandi vald	9292	Viiratsi alevik			0I0Y	Ristiku põik			39K5	1			84899929200000I0Y000039K500000000	3145478	6470010	596684	58,3599	25,65189	58°21'35.63"	25°39'6.80"
2072285	10999	4	86.8	NA	1959	Asta Kulina Vinni vald Lääne-Virumaa	2013	Lääne-Virumaa	Lääne-Viru maakond, Vinni vald, Kulina küla, Asta	3	60	Lääne-Viru maakond	901	Vinni vald	3577	Kulina küla					0V6S	Asta					609013577000000000V6S000000000000	2860528	6565900	645915	59,20652	26,55473	59°12'23.49"	26°33'17.03"
2072289	85000	2	104	Uus	2010	Pajumäe - Vidrike Otepää vald Valgamaa	2013	Valgamaa	Valga maakond, Otepää vald, Vidrike küla, Pajumäe	3	81	Valga maakond	557	Otepää vald	9252	Vidrike küla					BD2M	Pajumäe					81557925200000000BD2M000000000000	2983753	6430194	647209	57,98857	26,48923	57°59'18.86"	26°29'21.24"
2072310	96000	6	240.7	Uus	2009	Männi 10 Viljandi Viljandimaa	2013	Viljandimaa	Viljandi maakond, Viljandi linn, Männi tn 10	3	84	Viljandi maakond	897	Viljandi linn					05D9	Männi tn			62U4	10			848970000000005D9000062U400000000	1292473	6470257	594685	58,36255	25,61785	58°21'45.19"	25°37'4.26"
2072315	169000	4	182	Uus	2004	 11A Rakvere Lääne-Virumaa	2013	Lääne-Virumaa	Lääne-Viru maakond, Kadrina vald, Kadrina alevik, Rakvere tee 11a	3	60	Lääne-Viru maakond	272	Kadrina vald	2490	Kadrina alevik			06ET	Rakvere tee			1YAG	11a			602722490000006ET00001YAG00000000	2812840	6580617	621541	59,34621	26,1365	59°20'46.34"	26°8'11.41"
2072318	70400	3	140	Valmis	1895	Kõrgemäe Viljandi Viljandimaa	2013	Viljandimaa	Viljandi maakond, Viljandi linn, Kõrgemäe tn	2	84	Viljandi maakond	897	Viljandi linn					05BB	Kõrgemäe tn							848970000000005BB0000000000000000	107852	6470366	594328	58,36361	25,6118	58°21'48.99"	25°36'42.47"
2072344	138000	4	164	Uus	2007	Väljataguse küla Väljataguse Rapla vald Raplamaa	2013	Raplamaa	Rapla maakond, Rapla vald, Väljataguse küla	1	71	Rapla maakond	668	Rapla vald	4318	Väljataguse küla											716684318000000000000000000000000	3158221	6538694	546433	58,98473	24,80758	58°59'5.02"	24°48'27.29"
2072356	105000	4	128	Uus	2008	Laine Eisma Vihula vald Lääne-Virumaa	2013	Lääne-Virumaa	Lääne-Viru maakond, Haljala vald, Eisma küla, Laine vkt	B	60	Lääne-Viru maakond	191	Haljala vald	1562	Eisma küla	2D0U	Laine vkt									6019115622D0U00000000000000000000	2746906	6604368	629502	59,55692	26,29059	59°33'24.93"	26°17'26.13"
2072364	6600	4	107	NA	1937	Saunsaare Leipste Saarde vald Pärnumaa	2013	Pärnumaa	Pärnu maakond, Saarde vald, Leipste küla, Saunsaare	3	68	Pärnu maakond	712	Saarde vald	4235	Leipste küla					2WWA	Saunsaare					687124235000000002WWA000000000000	2930822	6444686	558622	58,13931	24,99529	58°8'21.52"	24°59'43.05"
2072374	30000	NA	452	NA	1917	Rüütli 16 Paide Järvamaa	2013	Järvamaa	Järva maakond, Paide linn, Paide linn, Rüütli tn 16	3	52	Järva maakond	567	Paide linn	5860	Paide linn			0RPZ	Rüütli tn			AU5X	16			52567586000000RPZ0000AU5X00000000	2659879	6528510	590662	58,88627	25,57247	58°53'10.56"	25°34'20.88"
2072375	20900	NA	241	NA	2008	Uus 20 Kadrina Kadrina vald Lääne-Virumaa	2013	Lääne-Virumaa	Lääne-Viru maakond, Kadrina vald, Kadrina alevik, Uus tn 20	3	60	Lääne-Viru maakond	272	Kadrina vald	2490	Kadrina alevik			06EC	Uus tn			0YYO	20			602722490000006EC00000YYO00000000	2816886	6579461	622071	59,33568	26,14516	59°20'8.45"	26°8'42.59"
2072380	25000	4	132	Vajab san. remonti	1974	Metsa 12 Laatre Tõlliste vald Valgamaa	2013	Valgamaa	Valga maakond, Valga vald, Laatre alevik, Metsa tn 12	3	81	Valga maakond	855	Valga vald	4029	Laatre alevik			06OH	Metsa tn			3LVP	12			818554029000006OH00003LVP00000000	2985486	6415787	633320	57,8637	26,24641	57°51'49.33"	26°14'47.07"
2072417	1e+05	4	323	Valmis	1980	Sõpruse 95 Kasepää Kasepää vald Jõgevamaa	2013	Jõgevamaa	Jõgeva maakond, Mustvee vald, Kasepää küla, Sõpruse tn 95	3	50	Jõgeva maakond	486	Mustvee vald	2800	Kasepää küla			0KT0	Sõpruse tn			5WNQ	95			50486280000000KT000005WNQ00000000	3340328	6520954	671076	58,79408	26,96002	58°47'38.68"	26°57'36.07"
2072429	48000	5	148.9	Vajab renoveerimist	1912	Kärpla Kärpla Kehtna vald Raplamaa	2013	Raplamaa	Rapla maakond, Kehtna vald, Kärpla küla	1	71	Rapla maakond	293	Kehtna vald	3919	Kärpla küla											712933919000000000000000000000000	3158032	6527102	549679	58,8803	24,86144	58°52'49.09"	24°51'41.19"
2072438	123000	4	137	Uus	2006	Ristiku tee 3 Tammiste Sauga vald Pärnumaa	2013	Pärnumaa	Pärnu maakond, Tori vald, Tammiste küla, Ristiku tee 3	3	68	Pärnu maakond	809	Tori vald	8120	Tammiste küla			0C8X	Ristiku tee			39EZ	3			68809812000000C8X000039EZ00000000	3393920	6471795	534959	58,38522	24,59767	58°23'6.78"	24°35'51.60"
2072443	1e+05	5	229	Renoveeritud	1987	Kesk 10 Torma Torma vald Jõgevamaa	2013	Jõgevamaa	Jõgeva maakond, Jõgeva vald, Torma alevik, Kesk tn 10	3	50	Jõgeva maakond	247	Jõgeva vald	8331	Torma alevik			0788	Kesk tn			6N7I	10			5024783310000078800006N7I00000000	3340285	6523097	658192	58,81821	26,73887	58°49'5.57"	26°44'19.92"
2072445	18500	NA	1013.9	NA	1986	Tuule tn 3 Vändra Vändra vald (alev) Pärnumaa	2013	Pärnumaa	Pärnu maakond, Põhja-Pärnumaa vald, Vändra alev, Tuule tn 3	3	68	Pärnu maakond	638	Põhja-Pärnumaa vald	9663	Vändra alev			01XY	Tuule tn			5NU5	3			686389663000001XY00005NU500000000	2922429	6502238	559922	58,6558	25,0324	58°39'20.88"	25°1'56.63"
2072446	60000	5	251.9	Valmis	1996	Ristiku 4a Jõhvi Jõhvi vald Ida-Virumaa	2013	Ida-Virumaa	Ida-Viru maakond, Jõhvi vald, Jõhvi linn, Ristiku tn 4a	3	45	Ida-Viru maakond	251	Jõhvi vald	2270	Jõhvi linn			00AZ	Ristiku tn			2PPT	4a			452512270000000AZ00002PPT00000000	3308406	6585708	693235	59,36532	27,39955	59°21'55.14"	27°23'58.38"
2072528	115000	4	164	Uus	2009	 Põllu Lemmatsi Ülenurme vald Tartumaa	2013	Tartumaa	Tartu maakond, Kambja vald, Lemmatsi küla, Põllu	3	79	Tartu maakond	283	Kambja vald	4266	Lemmatsi küla					4VG5	Põllu					792834266000000004VG5000000000000	2835899	6469309	655597	58,33662	26,65712	58°20'11.83"	26°39'25.62"
2072533	105000	4	149.1	NA	1958	Sepakuru Ropka Tartu Tartumaa	2013	Tartumaa	Tartu maakond, Tartu linn, Tartu linn, Sepakuru tn 1	3	79	Tartu maakond	793	Tartu linn	8151	Tartu linn			0SYS	Sepakuru tn			BHFC	1			79793815100000SYS0000BHFC00000000	3076235	6470940	659272	58,34993	26,72093	58°20'59.75"	26°43'15.36"
2072538	59999	4	100	Keskmine	1958	Mulla Märjamaa vald Raplamaa	2013	Raplamaa	Rapla maakond, Märjamaa vald, Märjamaa alev, Mulla tn 1	3	71	Rapla maakond	502	Märjamaa vald	5280	Märjamaa alev			0293	Mulla tn			11HX	1			71502528000000293000011HX00000000	3555336	6529938	525193	58,90789	24,43719	58°54'28.41"	24°26'13.88"
2072544	22800	3	127.5	Vajab san. remonti	1923	Tuule Eidapere Kehtna vald Raplamaa	2013	Raplamaa	Rapla maakond, Kehtna vald, Eidapere alevik, Tuule pumpla	3	71	Rapla maakond	293	Kehtna vald	1550	Eidapere alevik					D35N	Tuule pumpla					71293155000000000D35N000000000000	3187895	6513091	554259	58,75397	24,93746	58°45'14.31"	24°56'14.84"
2072545	62900	3	159.1	Renoveeritud	1930	Vahakõnnu Raikküla vald Raplamaa	2013	Raplamaa	Rapla maakond, Rapla vald, Vahakõnnu küla	1	71	Rapla maakond	668	Rapla vald	8838	Vahakõnnu küla											716688838000000000000000000000000	3158268	6522802	545603	58,84215	24,78989	58°50'31.75"	24°47'23.61"
2072549	190000	6	260	Uus	2007	Mahlamäe küla Rapla Rapla vald Raplamaa	2013	Raplamaa	Rapla maakond, Rapla vald, Mahlamäe küla	1	71	Rapla maakond	668	Rapla vald	4728	Mahlamäe küla											716684728000000000000000000000000	3158228	6539750	545425	58,99432	24,79027	58°59'39.53"	24°47'24.97"
2072550	22000	4	75.8	Vajab renoveerimist	1924	Mõisasauna Vana-Vigala Vigala vald Raplamaa	2013	Raplamaa	Rapla maakond	1	71	Rapla maakond	000														710000000000000000000000000000000	3158008	6540823	545880	59,0039	24,79841	59°0'14.04"	24°47'54.26"
2072566	65000	3	109	NA	1992	Tartu mnt 24c Elva Tartumaa	2013	Tartumaa	Tartu maakond, Elva vald, Elva linn, Tartu mnt 24c	3	79	Tartu maakond	171	Elva vald	1586	Elva linn			0S83	Tartu mnt			B5K0	24c			79171158600000S830000B5K000000000	3016548	6457472	641468	58,23521	26,4088	58°14'6.74"	26°24'31.68"
2072583	30000	6	115.6	Vajab renoveerimist	1994	Martsa Toila vald Ida-Virumaa	2013	Ida-Virumaa	Ida-Viru maakond, Toila vald, Martsa küla	1	45	Ida-Viru maakond	803	Toila vald	4799	Martsa küla											458034799000000000000000000000000	2591906	6593151	696621	59,43049	27,46577	59°25'49.75"	27°27'56.79"
2072598	69000	6	223.7	NA	2002	Kure tn. 7/9 Paikuse vald Pärnumaa	2013	Pärnumaa	Pärnu maakond	1	68	Pärnu maakond	000														680000000000000000000000000000000	2908388	6471454	529885	58,38253	24,51088	58°22'57.11"	24°30'39.17"
2072603	130000	5	172	Uus	2009	 Soinaste Ülenurme vald Tartumaa	2013	Tartumaa	Tartu maakond, Kambja vald, Soinaste küla	1	79	Tartu maakond	283	Kambja vald	7666	Soinaste küla											792837666000000000000000000000000	2822824	6469540	658486	58,33766	26,70656	58°20'15.56"	26°42'23.61"
2072614	7000	3	48.9	Valmis	1996	 Konna 189 Vaivara Vaivara vald Ida-Virumaa	2013	Ida-Virumaa	Ida-Viru maakond, Narva-Jõesuu linn, Vaivara küla, Konna AÜ 189	3	45	Ida-Viru maakond	514	Narva-Jõesuu linn	8895	Vaivara küla	272K	Konna AÜ					0F6R	189			455148895272K000000000F6R00000000	2811099	6587561	715325	59,37131	27,78923	59°22'16.70"	27°47'21.23"
2072621	36000	3	127	Vajab san. remonti	1985	Ööbiku maja . Vana-Kaiu Kaiu vald Raplamaa	2013	Raplamaa	Rapla maakond	1	71	Rapla maakond	000														710000000000000000000000000000000	3158008	6540823	545880	59,0039	24,79841	59°0'14.04"	24°47'54.26"
2072626	19500	3	90	NA	1950	Mõisavahe 3 Koigi Koigi vald Järvamaa	2013	Järvamaa	Järva maakond, Järva vald, Koigi küla, Mõisavahe tee 3	3	52	Järva maakond	255	Järva vald	3282	Koigi küla			0MTH	Mõisavahe tee			7BII	3			52255328200000MTH00007BII00000000	2587045	6523136	601177	58,8357	25,75233	58°50'8.51"	25°45'8.38"
2072627	55000	4	160	Vajab renoveerimist	1950	Väikse-Liivakse Kulli Hummuli vald Valgamaa	2013	Valgamaa	Valga maakond, Tõrva vald, Kulli küla, Väikse-Liivakse	3	81	Valga maakond	824	Tõrva vald	3596	Kulli küla					0CSF	Väikse-Liivakse					818243596000000000CSF000000000000	2980856	6418533	618415	57,89258	25,9968	57°53'33.28"	25°59'48.47"
2072641	94000	5	174.1	Valmis	2004	Kuusiku . Kohila Kohila vald Raplamaa	2013	Raplamaa	Rapla maakond, Kohila vald, Kohila alev, Kuusiku tn 1	3	71	Rapla maakond	317	Kohila vald	3268	Kohila alev			02QP	Kuusiku tn			99RK	1			713173268000002QP000099RK00000000	3311782	6558971	542778	59,16713	24,74795	59°10'1.66"	24°44'52.62"
2072643	17000	4	150	Vajab renoveerimist	1974	Matsi kinnistu Mõtsu Varbla vald Pärnumaa	2013	Pärnumaa	Pärnu maakond	1	68	Pärnu maakond	000														680000000000000000000000000000000	2908388	6471454	529885	58,38253	24,51088	58°22'57.11"	24°30'39.17"
2072647	78000	4	160	Renoveeritud	1992	Metsa 9 Mustvee Jõgevamaa	2013	Jõgevamaa	Jõgeva maakond, Mustvee vald, Mustvee linn, Metsa tn 9	3	50	Jõgeva maakond	486	Mustvee vald	5097	Mustvee linn			0TBB	Metsa tn			BRH8	9			50486509700000TBB0000BRH800000000	3382492	6526426	669210	58,84389	26,93191	58°50'38.02"	26°55'54.88"
2072654	7500	5	123.2	NA	1920	Väinjärve tee 12 Koeru Koeru vald Järvamaa	2013	Järvamaa	Järva maakond, Järva vald, Koeru alevik, Väinjärve tee 12	3	52	Järva maakond	255	Järva vald	3255	Koeru alevik			06IW	Väinjärve tee			1JJY	12			522553255000006IW00001JJY00000000	2570075	6537678	616942	58,96221	26,03284	58°57'43.94"	26°1'58.23"
2072712	26000	3	80	Keskmine	1954	Männi Lootvina Vastse-Kuuste vald Põlvamaa	2013	Põlvamaa	Põlva maakond, Põlva vald, Lootvina küla, Männi	3	64	Põlva maakond	622	Põlva vald	4522	Lootvina küla					4GW6	Männi					646224522000000004GW6000000000000	3163361	6455850	673428	58,20919	26,95113	58°12'33.10"	26°57'4.09"
2072713	50000	4	NA	Keskmine	1960	Kooli Keava Kehtna vald Raplamaa	2013	Raplamaa	Rapla maakond, Kehtna vald, Keava alevik, Kooli tn 1	3	71	Rapla maakond	293	Kehtna vald	2903	Keava alevik			06FJ	Kooli tn			2EFX	1			712932903000006FJ00002EFX00000000	3160247	6534425	552189	58,94575	24,90668	58°56'44.68"	24°54'24.04"
2072757	34000	NA	133.9	Vajab renoveerimist	1938	Posti 12a Kohtla-Nõmme Kohtla-Nõmme vald Ida-Virumaa	2013	Ida-Virumaa	Ida-Viru maakond, Toila vald, Kohtla-Nõmme alev, Posti tn 12a	3	45	Ida-Viru maakond	803	Toila vald	3270	Kohtla-Nõmme alev			05LT	Posti tn			2TP8	12a			458033270000005LT00002TP800000000	2592767	6584612	683081	59,35999	27,22027	59°21'35.95"	27°13'12.97"
2072767	80000	4	155.1	Uus	2006	Takja tn Tammiste Sauga vald Pärnumaa	2013	Pärnumaa	Pärnu maakond, Tori vald, Tammiste küla, Takja tn 1	3	68	Pärnu maakond	809	Tori vald	8120	Tammiste küla			0CA9	Takja tn			2OL7	1			68809812000000CA900002OL700000000	3392202	6472240	535110	58,3892	24,60032	58°23'21.12"	24°36'1.14"
2072775	40000	3	108.4	Vajab renoveerimist	1964	Ristiku tn 5a Elva Tartumaa	2013	Tartumaa	Tartu maakond, Elva vald, Elva linn, Ristiku tn 5a	3	79	Tartu maakond	171	Elva vald	1586	Elva linn			0S5M	Ristiku tn			B5W3	5a			79171158600000S5M0000B5W300000000	3018877	6457510	644045	58,23471	26,45266	58°14'4.95"	26°27'9.59"
2072783	99900	5	168	Valmis	1963	Veski 5 Rakvere Lääne-Virumaa	2013	Lääne-Virumaa	Lääne-Viru maakond, Rakvere linn, Veski tn 5	3	60	Lääne-Viru maakond	663	Rakvere linn					03BE	Veski tn			2ENQ	5			606630000000003BE00002ENQ00000000	2722092	6581238	634598	59,34784	26,36623	59°20'52.24"	26°21'58.42"
2072784	42000	3	83.3	Valmis	1990	Vahe 2 Valga Valgamaa	2013	Valgamaa	Valga maakond, Valga vald, Valga linn, Vahe tn 2	3	81	Valga maakond	855	Valga vald	8918	Valga linn			0S9H	Vahe tn			B39L	2			81855891800000S9H0000B39L00000000	3009822	6404677	622837	57,76703	26,06413	57°46'1.30"	26°3'50.87"
2072850	85000	7	186.3	Valmis	1972	Püssi Pärnu Pärnumaa	2013	Pärnumaa	Pärnu maakond, Pärnu linn, Pärnu linn, Püssi tn	2	68	Pärnu maakond	624	Pärnu linn	6619	Pärnu linn			0SQB	Püssi tn							68624661900000SQB0000000000000000	3039141	6472384	527999	58,39101	24,47875	58°23'27.62"	24°28'43.51"
2072851	80000	7	183.9	Renoveeritud	1995	. Ilvese Surju vald Pärnumaa	2013	Pärnumaa	Pärnu maakond, Saarde vald, Ilvese küla	1	68	Pärnu maakond	712	Saarde vald	2062	Ilvese küla											687122062000000000000000000000000	2908392	6455340	540220	58,23703	24,68473	58°14'13.31"	24°41'5.04"
2072852	46200	4	110	Valmis	1973	Laadi tee 29 Uulu Tahkuranna vald Pärnumaa	2013	Pärnumaa	Pärnu maakond, Häädemeeste vald, Uulu küla, Laadi tee 29	3	68	Pärnu maakond	214	Häädemeeste vald	8779	Uulu küla			0OZI	Laadi tee			9K83	29			68214877900000OZI00009K8300000000	2943316	6459821	534518	58,27775	24,58833	58°16'39.89"	24°35'18.00"
2072860	59437	3	91.6	Valmis	1956	' Krundiküla Häädemeeste vald Pärnumaa	2013	Pärnumaa	Pärnu maakond, Häädemeeste vald, Krundiküla	1	68	Pärnu maakond	214	Häädemeeste vald	3508	Krundiküla											682143508000000000000000000000000	2908433	6433755	528736	58,04414	24,48656	58°2'38.89"	24°29'11.63"
2072862	65000	3	108	Keskmine	1970	Podgorje Beresje Mikitamäe vald Põlvamaa	2013	Põlvamaa	Põlva maakond	1	64	Põlva maakond	000														640000000000000000000000000000000	3132967	6438625	680293	58,05194	27,05446	58°3'6.97"	27°3'16.04"
2072889	135000	6	205	Uus	2007	Nurme 14 Märjamaa vald Raplamaa	2013	Raplamaa	Rapla maakond, Märjamaa vald, Märjamaa alev, Nurme tn 14	3	71	Rapla maakond	502	Märjamaa vald	5280	Märjamaa alev			0298	Nurme tn			1133	14			715025280000002980000113300000000	3541242	6529851	524913	58,90713	24,43232	58°54'25.66"	24°25'56.35"
2072890	102400	4	84	Vajab san. remonti	1994	Tammiku Koikse Raikküla vald Raplamaa	2013	Raplamaa	Rapla maakond, Rapla vald, Koikse küla, Tammiku	3	71	Rapla maakond	668	Rapla vald	3294	Koikse küla					7K1Y	Tammiku					716683294000000007K1Y000000000000	3159970	6533878	539217	58,94221	24,68124	58°56'31.97"	24°40'52.45"
2072893	42000	8	267.5	Uus	1975	Sonni küla Käru vald Raplamaa	2013	Raplamaa	Järva maakond, Türi vald, Sonni küla	1	52	Järva maakond	834	Türi vald	7683	Sonni küla											528347683000000000000000000000000	2556624	6530557	566120	58,90911	25,14751	58°54'32.79"	25°8'51.03"
2072938	28000	3	192	Valmis	1920	Metsanurga Aruküla Vinni vald Lääne-Virumaa	2013	Lääne-Virumaa	Lääne-Viru maakond, Vinni vald, Aruküla, Metsanurga	3	60	Lääne-Viru maakond	901	Vinni vald	1372	Aruküla					0U88	Metsanurga					609011372000000000U88000000000000	2827933	6565652	641322	59,20585	26,47423	59°12'21.04"	26°28'27.23"
2072939	59000	5	105	Valmis	1930	Metsa - Karste Kanepi vald Põlvamaa	2013	Põlvamaa	Põlva maakond, Kanepi vald, Karste küla, Metsa-Kuku	3	64	Põlva maakond	284	Kanepi vald	2769	Karste küla					37LQ	Metsa-Kuku					6428427690000000037LQ000000000000	3135481	6433222	657000	58,01237	26,65666	58°0'44.53"	26°39'23.96"
